f,gain,phase
1.33620817933532e+02,3.67120932263330e+01,-1.12032679066867e+02
1.33928537656898e+02,3.66835859880112e+01,-1.12213076125759e+02
1.34236966038013e+02,3.66550056454550e+01,-1.12393252708382e+02
1.34546104708869e+02,3.66263524753093e+01,-1.12573207227496e+02
1.34855955305215e+02,3.65976267554882e+01,-1.12752938114036e+02
1.35166519466567e+02,3.65688287651462e+01,-1.12932443817081e+02
1.35477798836218e+02,3.65399587846412e+01,-1.13111722803822e+02
1.35789795061243e+02,3.65110170955044e+01,-1.13290773559704e+02
1.36102509792513e+02,3.64820039804084e+01,-1.13469594588334e+02
1.36415944684698e+02,3.64529197231321e+01,-1.13648184411613e+02
1.36730101396281e+02,3.64237646085325e+01,-1.13826541569617e+02
1.37044981589563e+02,3.63945389225114e+01,-1.14004664620731e+02
1.37360586930674e+02,3.63652429519823e+01,-1.14182552141588e+02
1.37676919089579e+02,3.63358769848374e+01,-1.14360202727118e+02
1.37993979740092e+02,3.63064413099219e+01,-1.14537614990488e+02
1.38311770559879e+02,3.62769362169927e+01,-1.14714787563179e+02
1.38630293230471e+02,3.62473619966990e+01,-1.14891719094931e+02
1.38949549437271e+02,3.62177189405394e+01,-1.15068408253781e+02
1.39269540869564e+02,3.61880073408399e+01,-1.15244853726001e+02
1.39590269220523e+02,3.61582274907178e+01,-1.15421054216155e+02
1.39911736187223e+02,3.61283796840501e+01,-1.15597008447020e+02
1.40233943470646e+02,3.60984642154507e+01,-1.15772715159645e+02
1.40556892775691e+02,3.60684813802258e+01,-1.15948173113294e+02
1.40880585811185e+02,3.60384314743593e+01,-1.16123381085349e+02
1.41205024289888e+02,3.60083147944726e+01,-1.16298337871466e+02
1.41530209928506e+02,3.59781316377958e+01,-1.16473042285408e+02
1.41856144447697e+02,3.59478823021424e+01,-1.16647493159066e+02
1.42182829572082e+02,3.59175670858761e+01,-1.16821689342400e+02
1.42510267030256e+02,3.58871862878800e+01,-1.16995629703483e+02
1.42838458554792e+02,3.58567402075310e+01,-1.17169313128385e+02
1.43167405882253e+02,3.58262291446712e+01,-1.17342738521174e+02
1.43497110753204e+02,3.57956533995733e+01,-1.17515904803890e+02
1.43827574912214e+02,3.57650132729187e+01,-1.17688810916476e+02
1.44158800107875e+02,3.57343090657663e+01,-1.17861455816741e+02
1.44490788092801e+02,3.57035410795238e+01,-1.18033838480351e+02
1.44823540623644e+02,3.56727096159187e+01,-1.18205957900739e+02
1.45157059461104e+02,3.56418149769759e+01,-1.18377813089049e+02
1.45491346369930e+02,3.56108574649841e+01,-1.18549403074143e+02
1.45826403118942e+02,3.55798373824708e+01,-1.18720726902522e+02
1.46162231481027e+02,3.55487550321785e+01,-1.18891783638233e+02
1.46498833233160e+02,3.55176107170309e+01,-1.19062572362862e+02
1.46836210156405e+02,3.54864047401107e+01,-1.19233092175430e+02
1.47174364035929e+02,3.54551374046390e+01,-1.19403342192412e+02
1.47513296661010e+02,3.54238090139375e+01,-1.19573321547584e+02
1.47853009825046e+02,3.53924198714076e+01,-1.19743029391992e+02
1.48193505325565e+02,3.53609702805114e+01,-1.19912464893939e+02
1.48534784964237e+02,3.53294605447343e+01,-1.20081627238828e+02
1.48876850546878e+02,3.52978909675705e+01,-1.20250515629139e+02
1.49219703883463e+02,3.52662618524925e+01,-1.20419129284382e+02
1.49563346788138e+02,3.52345735029295e+01,-1.20587467440993e+02
1.49907781079224e+02,3.52028262222394e+01,-1.20755529352240e+02
1.50253008579231e+02,3.51710203136886e+01,-1.20923314288220e+02
1.50599031114865e+02,3.51391560804270e+01,-1.21090821535687e+02
1.50945850517040e+02,3.51072338254626e+01,-1.21258050398064e+02
1.51293468620885e+02,3.50752538516427e+01,-1.21425000195309e+02
1.51641887265756e+02,3.50432164616251e+01,-1.21591670263857e+02
1.51991108295247e+02,3.50111219578616e+01,-1.21758059956507e+02
1.52341133557193e+02,3.49789706425681e+01,-1.21924168642362e+02
1.52691964903688e+02,3.49467628177128e+01,-1.22089995706774e+02
1.53043604191091e+02,3.49144987849819e+01,-1.22255540551191e+02
1.53396053280034e+02,3.48821788457701e+01,-1.22420802593145e+02
1.53749314035437e+02,3.48498033011507e+01,-1.22585781266084e+02
1.54103388326511e+02,3.48173724518567e+01,-1.22750476019324e+02
1.54458278026776e+02,3.47848865982634e+01,-1.22914886317974e+02
1.54813985014063e+02,3.47523460403643e+01,-1.23079011642816e+02
1.55170511170528e+02,3.47197510777504e+01,-1.23242851490267e+02
1.55527858382664e+02,3.46871020095937e+01,-1.23406405372141e+02
1.55886028541307e+02,3.46543991346243e+01,-1.23569672815739e+02
1.56245023541645e+02,3.46216427511142e+01,-1.23732653363640e+02
1.56604845283235e+02,3.45888331568541e+01,-1.23895346573602e+02
1.56965495670005e+02,3.45559706491390e+01,-1.24057752018536e+02
1.57326976610269e+02,3.45230555247439e+01,-1.24219869286351e+02
1.57689290016737e+02,3.44900880799126e+01,-1.24381697979856e+02
1.58052437806521e+02,3.44570686103352e+01,-1.24543237716684e+02
1.58416421901149e+02,3.44239974111301e+01,-1.24704488129177e+02
1.58781244226576e+02,3.43908747768298e+01,-1.24865448864248e+02
1.59146906713191e+02,3.43577010013573e+01,-1.25026119583385e+02
1.59513411295827e+02,3.43244763780211e+01,-1.25186499962412e+02
1.59880759913776e+02,3.42912011994836e+01,-1.25346589691520e+02
1.60248954510793e+02,3.42578757577568e+01,-1.25506388475019e+02
1.60617997035112e+02,3.42245003441800e+01,-1.25665896031365e+02
1.60987889439451e+02,3.41910752494076e+01,-1.25825112092960e+02
1.61358633681027e+02,3.41576007633873e+01,-1.25984036406111e+02
1.61730231721563e+02,3.41240771753542e+01,-1.26142668730882e+02
1.62102685527301e+02,3.40905047738086e+01,-1.26301008840989e+02
1.62475997069011e+02,3.40568838465028e+01,-1.26459056523740e+02
1.62850168322000e+02,3.40232146804282e+01,-1.26616811579849e+02
1.63225201266126e+02,3.39894975618009e+01,-1.26774273823399e+02
1.63601097885804e+02,3.39557327760476e+01,-1.26931443081667e+02
1.63977860170023e+02,3.39219206077891e+01,-1.27088319195100e+02
1.64355490112347e+02,3.38880613408317e+01,-1.27244902017125e+02
1.64733989710936e+02,3.38541552581514e+01,-1.27401191414055e+02
1.65113360968549e+02,3.38202026418810e+01,-1.27557187265050e+02
1.65493605892559e+02,3.37862037732986e+01,-1.27712889461890e+02
1.65874726494959e+02,3.37521589328132e+01,-1.27868297908973e+02
1.66256724792378e+02,3.37180683999570e+01,-1.28023412523111e+02
1.66639602806089e+02,3.36839324533671e+01,-1.28178233233509e+02
1.67023362562018e+02,3.36497513707790e+01,-1.28332759981573e+02
1.67408006090759e+02,3.36155254290156e+01,-1.28486992720874e+02
1.67793535427580e+02,3.35812549039724e+01,-1.28640931416968e+02
1.68179952612438e+02,3.35469400706082e+01,-1.28794576047312e+02
1.68567259689987e+02,3.35125812029358e+01,-1.28947926601180e+02
1.68955458709590e+02,3.34781785740108e+01,-1.29100983079532e+02
1.69344551725328e+02,3.34437324559229e+01,-1.29253745494830e+02
1.69734540796016e+02,3.34092431197822e+01,-1.29406213871089e+02
1.70125427985206e+02,3.33747108357128e+01,-1.29558388243608e+02
1.70517215361205e+02,3.33401358728454e+01,-1.29710268658946e+02
1.70909904997083e+02,3.33055184993014e+01,-1.29861855174757e+02
1.71303498970683e+02,3.32708589821932e+01,-1.30013147859758e+02
1.71697999364634e+02,3.32361575876058e+01,-1.30164146793508e+02
1.72093408266361e+02,3.32014145805954e+01,-1.30314852066407e+02
1.72489727768095e+02,3.31666302251814e+01,-1.30465263779494e+02
1.72886959966888e+02,3.31318047843308e+01,-1.30615382044409e+02
1.73285106964618e+02,3.30969385199598e+01,-1.30765206983220e+02
1.73684170868007e+02,3.30620316929219e+01,-1.30914738728353e+02
1.74084153788625e+02,3.30270845629987e+01,-1.31063977422512e+02
1.74485057842908e+02,3.29920973888973e+01,-1.31212923218440e+02
1.74886885152164e+02,3.29570704282398e+01,-1.31361576278991e+02
1.75289637842588e+02,3.29220039375601e+01,-1.31509936776845e+02
1.75693318045268e+02,3.28868981722916e+01,-1.31658004894556e+02
1.76097927896205e+02,3.28517533867701e+01,-1.31805780824300e+02
1.76503469536314e+02,3.28165698342173e+01,-1.31953264767883e+02
1.76909945111443e+02,3.27813477667446e+01,-1.32100456936558e+02
1.77317356772382e+02,3.27460874353399e+01,-1.32247357550962e+02
1.77725706674873e+02,3.27107890898697e+01,-1.32393966840948e+02
1.78134996979623e+02,3.26754529790623e+01,-1.32540285045579e+02
1.78545229852314e+02,3.26400793505192e+01,-1.32686312412911e+02
1.78956407463618e+02,3.26046684506944e+01,-1.32832049199955e+02
1.79368531989204e+02,3.25692205249000e+01,-1.32977495672578e+02
1.79781605609751e+02,3.25337358172974e+01,-1.33122652105296e+02
1.80195630510960e+02,3.24982145708944e+01,-1.33267518781338e+02
1.80610608883567e+02,3.24626570275410e+01,-1.33412095992366e+02
1.81026542923353e+02,3.24270634279248e+01,-1.33556384038521e+02
1.81443434831154e+02,3.23914340115694e+01,-1.33700383228186e+02
1.81861286812875e+02,3.23557690168255e+01,-1.33844093877995e+02
1.82280101079502e+02,3.23200686808776e+01,-1.33987516312657e+02
1.82699879847113e+02,3.22843332397309e+01,-1.34130650864879e+02
1.83120625336887e+02,3.22485629282115e+01,-1.34273497875275e+02
1.83542339775121e+02,3.22127579799663e+01,-1.34416057692232e+02
1.83965025393237e+02,3.21769186274587e+01,-1.34558330671849e+02
1.84388684427798e+02,3.21410451019634e+01,-1.34700317177799e+02
1.84813319120516e+02,3.21051376335672e+01,-1.34842017581259e+02
1.85238931718265e+02,3.20691964511676e+01,-1.34983432260810e+02
1.85665524473095e+02,3.20332217824692e+01,-1.35124561602266e+02
1.86093099642241e+02,3.19972138539798e+01,-1.35265405998704e+02
1.86521659488137e+02,3.19611728910121e+01,-1.35405965850285e+02
1.86951206278428e+02,3.19250991176807e+01,-1.35546241564133e+02
1.87381742285979e+02,3.18889927569033e+01,-1.35686233554296e+02
1.87813269788892e+02,3.18528540303929e+01,-1.35825942241644e+02
1.88245791070513e+02,3.18166831586649e+01,-1.35965368053729e+02
1.88679308419447e+02,3.17804803610286e+01,-1.36104511424757e+02
1.89113824129570e+02,3.17442458555924e+01,-1.36243372795412e+02
1.89549340500041e+02,3.17079798592607e+01,-1.36381952612837e+02
1.89985859835313e+02,3.16716825877341e+01,-1.36520251330483e+02
1.90423384445145e+02,3.16353542555049e+01,-1.36658269408069e+02
1.90861916644619e+02,3.15989950758625e+01,-1.36796007311468e+02
1.91301458754143e+02,3.15626052608914e+01,-1.36933465512594e+02
1.91742013099474e+02,3.15261850214725e+01,-1.37070644489305e+02
1.92183582011721e+02,3.14897345672750e+01,-1.37207544725408e+02
1.92626167827365e+02,3.14532541067714e+01,-1.37344166710437e+02
1.93069772888264e+02,3.14167438472247e+01,-1.37480510939649e+02
1.93514399541672e+02,3.13802039946950e+01,-1.37616577913913e+02
1.93960050140248e+02,3.13436347540367e+01,-1.37752368139629e+02
1.94406727042067e+02,3.13070363289061e+01,-1.37887882128636e+02
1.94854432610638e+02,3.12704089217549e+01,-1.38023120398097e+02
1.95303169214909e+02,3.12337527338327e+01,-1.38158083470466e+02
1.95752939229288e+02,3.11970679651909e+01,-1.38292771873391e+02
1.96203745033647e+02,3.11603548146818e+01,-1.38427186139591e+02
1.96655589013341e+02,3.11236134799606e+01,-1.38561326806807e+02
1.97108473559217e+02,3.10868441574840e+01,-1.38695194417731e+02
1.97562401067630e+02,3.10500470425182e+01,-1.38828789519870e+02
1.98017373940452e+02,3.10132223291326e+01,-1.38962112665522e+02
1.98473394585085e+02,3.09763702102072e+01,-1.39095164411663e+02
1.98930465414479e+02,3.09394908774314e+01,-1.39227945319881e+02
1.99388588847137e+02,3.09025845213070e+01,-1.39360455956292e+02
1.99847767307135e+02,3.08656513311502e+01,-1.39492696891456e+02
2.00308003224128e+02,3.08286914950919e+01,-1.39624668700312e+02
2.00769299033368e+02,3.07917052000847e+01,-1.39756371962071e+02
2.01231657175717e+02,3.07546926318986e+01,-1.39887807260178e+02
2.01695080097655e+02,3.07176539751278e+01,-1.40018975182224e+02
2.02159570251298e+02,3.06805894131900e+01,-1.40149876319856e+02
2.02625130094408e+02,3.06434991283334e+01,-1.40280511268676e+02
2.03091762090409e+02,3.06063833016335e+01,-1.40410880628285e+02
2.03559468708396e+02,3.05692421130009e+01,-1.40540985002043e+02
2.04028252423150e+02,3.05320757411809e+01,-1.40670824997118e+02
2.04498115715153e+02,3.04948843637565e+01,-1.40800401224373e+02
2.04969061070599e+02,3.04576681571519e+01,-1.40929714298308e+02
2.05441090981406e+02,3.04204272966365e+01,-1.41058764836938e+02
2.05914207945233e+02,3.03831619563254e+01,-1.41187553461805e+02
2.06388414465488e+02,3.03458723091834e+01,-1.41316080797860e+02
2.06863713051347e+02,3.03085585270314e+01,-1.41444347473383e+02
2.07340106217764e+02,3.02712207805412e+01,-1.41572354119958e+02
2.07817596485483e+02,3.02338592392515e+01,-1.41700101372337e+02
2.08296186381055e+02,3.01964740715568e+01,-1.41827589868480e+02
2.08775878436848e+02,3.01590654447217e+01,-1.41954820249379e+02
2.09256675191063e+02,3.01216335248801e+01,-1.42081793159047e+02
2.09738579187746e+02,3.00841784770379e+01,-1.42208509244462e+02
2.10221592976801e+02,3.00467004650784e+01,-1.42334969155481e+02
2.10705719114006e+02,3.00091996517665e+01,-1.42461173544766e+02
2.11190960161022e+02,2.99716761987481e+01,-1.42587123067765e+02
2.11677318685413e+02,2.99341302665580e+01,-1.42712818382601e+02
2.12164797260653e+02,2.98965620146231e+01,-1.42838260150051e+02
2.12653398466144e+02,2.98589716012645e+01,-1.42963449033438e+02
2.13143124887227e+02,2.98213591837030e+01,-1.43088385698634e+02
2.13633979115198e+02,2.97837249180607e+01,-1.43213070813943e+02
2.14125963747319e+02,2.97460689593676e+01,-1.43337505050065e+02
2.14619081386836e+02,2.97083914615653e+01,-1.43461689080047e+02
2.15113334642988e+02,2.96706925775069e+01,-1.43585623579212e+02
2.15608726131023e+02,2.96329724589673e+01,-1.43709309225110e+02
2.16105258472213e+02,2.95952312566433e+01,-1.43832746697448e+02
2.16602934293866e+02,2.95574691201587e+01,-1.43955936678054e+02
2.17101756229338e+02,2.95196861980669e+01,-1.44078879850803e+02
2.17601726918055e+02,2.94818826378594e+01,-1.44201576901574e+02
2.18102849005516e+02,2.94440585859638e+01,-1.44324028518219e+02
2.18605125143315e+02,2.94062141877555e+01,-1.44446235390422e+02
2.19108557989152e+02,2.93683495875531e+01,-1.44568198209774e+02
2.19613150206849e+02,2.93304649286321e+01,-1.44689917669624e+02
2.20118904466359e+02,2.92925603532218e+01,-1.44811394465067e+02
2.20625823443786e+02,2.92546360025134e+01,-1.44932629292868e+02
2.21133909821399e+02,2.92166920166654e+01,-1.45053622851451e+02
2.21643166287639e+02,2.91787285348028e+01,-1.45174375840822e+02
2.22153595537143e+02,2.91407456950270e+01,-1.45294888962522e+02
2.22665200270751e+02,2.91027436344179e+01,-1.45415162919573e+02
2.23177983195523e+02,2.90647224890396e+01,-1.45535198416464e+02
2.23691947024755e+02,2.90266823939420e+01,-1.45654996159046e+02
2.24207094477990e+02,2.89886234831690e+01,-1.45774556854546e+02
2.24723428281033e+02,2.89505458897623e+01,-1.45893881211473e+02
2.25240951165968e+02,2.89124497457621e+01,-1.46012969939614e+02
2.25759665871172e+02,2.88743351822185e+01,-1.46131823749926e+02
2.26279575141324e+02,2.88362023291886e+01,-1.46250443354594e+02
2.26800681727428e+02,2.87980513157480e+01,-1.46368829466871e+02
2.27322988386821e+02,2.87598822699912e+01,-1.46486982801102e+02
2.27846497883192e+02,2.87216953190357e+01,-1.46604904072697e+02
2.28371212986593e+02,2.86834905890318e+01,-1.46722593998015e+02
2.28897136473454e+02,2.86452682051608e+01,-1.46840053294410e+02
2.29424271126602e+02,2.86070282916445e+01,-1.46957282680114e+02
2.29952619735272e+02,2.85687709717482e+01,-1.47074282874245e+02
2.30482185095119e+02,2.85304963677843e+01,-1.47191054596759e+02
2.31012970008242e+02,2.84922046011180e+01,-1.47307598568390e+02
2.31544977283187e+02,2.84538957921743e+01,-1.47423915510619e+02
2.32078209734973e+02,2.84155700604371e+01,-1.47540006145656e+02
2.32612670185098e+02,2.83772275244608e+01,-1.47655871196375e+02
2.33148361461559e+02,2.83388683018698e+01,-1.47771511386281e+02
2.33685286398868e+02,2.83004925093657e+01,-1.47886927439496e+02
2.34223447838061e+02,2.82621002627320e+01,-1.48002120080696e+02
2.34762848626719e+02,2.82236916768364e+01,-1.48117090035091e+02
2.35303491618980e+02,2.81852668656412e+01,-1.48231838028364e+02
2.35845379675555e+02,2.81468259422006e+01,-1.48346364786679e+02
2.36388515663743e+02,2.81083690186714e+01,-1.48460671036612e+02
2.36932902457446e+02,2.80698962063145e+01,-1.48574757505129e+02
2.37478542937185e+02,2.80314076155036e+01,-1.48688624919535e+02
2.38025439990115e+02,2.79929033557233e+01,-1.48802274007481e+02
2.38573596510038e+02,2.79543835355812e+01,-1.48915705496895e+02
2.39123015397422e+02,2.79158482628076e+01,-1.49028920115955e+02
2.39673699559414e+02,2.78772976442620e+01,-1.49141918593076e+02
2.40225651909857e+02,2.78387317859381e+01,-1.49254701656855e+02
2.40778875369301e+02,2.78001507929685e+01,-1.49367270036067e+02
2.41333372865027e+02,2.77615547696300e+01,-1.49479624459585e+02
2.41889147331052e+02,2.77229438193457e+01,-1.49591765656434e+02
2.42446201708155e+02,2.76843180446931e+01,-1.49703694355666e+02
2.43004538943882e+02,2.76456775474081e+01,-1.49815411286399e+02
2.43564161992572e+02,2.76070224283877e+01,-1.49926917177758e+02
2.44125073815364e+02,2.75683527876963e+01,-1.50038212758868e+02
2.44687277380219e+02,2.75296687245711e+01,-1.50149298758791e+02
2.45250775661932e+02,2.74909703374259e+01,-1.50260175906527e+02
2.45815571642146e+02,2.74522577238542e+01,-1.50370844930996e+02
2.46381668309376e+02,2.74135309806397e+01,-1.50481306560959e+02
2.46949068659015e+02,2.73747902037511e+01,-1.50591561525084e+02
2.47517775693356e+02,2.73360354883585e+01,-1.50701610551799e+02
2.48087792421605e+02,2.72972669288287e+01,-1.50811454369377e+02
2.48659121859899e+02,2.72584846187339e+01,-1.50921093705852e+02
2.49231767031320e+02,2.72196886508571e+01,-1.51030529289011e+02
2.49805730965914e+02,2.71808791171932e+01,-1.51139761846366e+02
2.50381016700703e+02,2.71420561089594e+01,-1.51248792105119e+02
2.50957627279703e+02,2.71032197165930e+01,-1.51357620792169e+02
2.51535565753942e+02,2.70643700297610e+01,-1.51466248634068e+02
2.52114835181471e+02,2.70255071373636e+01,-1.51574676356985e+02
2.52695438627388e+02,2.69866311275378e+01,-1.51682904686714e+02
2.53277379163846e+02,2.69477420876611e+01,-1.51790934348637e+02
2.53860659870074e+02,2.69088401043604e+01,-1.51898766067691e+02
2.54445283832393e+02,2.68699252635111e+01,-1.52006400568372e+02
2.55031254144231e+02,2.68309976502454e+01,-1.52113838574696e+02
