wout,mag_flicker_0,mag_flicker_1,mag_flicker_2,phase_flicker_0,phase_flicker_1,phase_flicker_2
4.613175745603800169e+05,4.008642747565099285e+01,3.415140352195687257e+01,2.082785370316265983e+01,-3.599999629329974482e+02,-3.599999632963994145e+02,-3.599999659657522102e+02
4.698941086052160827e+05,4.008642747565106390e+01,3.415140352195693652e+01,2.082785370316273088e+01,-3.599999636095465121e+02,-3.599999639663156472e+02,-3.599999665869472665e+02
4.786300923226380837e+05,4.008642747565112785e+01,3.415140352195700046e+01,2.082785370316279483e+01,-3.599999642737471390e+02,-3.599999646240045195e+02,-3.599999671968041639e+02
4.875284901033859933e+05,4.008642747565119180e+01,3.415140352195706441e+01,2.082785370316285523e+01,-3.599999649258247132e+02,-3.599999652696891985e+02,-3.599999677955299831e+02
4.965923214503357885e+05,4.008642747565124864e+01,3.415140352195712836e+01,2.082785370316291207e+01,-3.599999655660005828e+02,-3.599999659035888158e+02,-3.599999683833278254e+02
5.058246620031137718e+05,4.008642747565130549e+01,3.415140352195718521e+01,2.082785370316297247e+01,-3.599999661944918898e+02,-3.599999665259184667e+02,-3.599999689603970978e+02
5.152286445817561471e+05,4.008642747565136233e+01,3.415140352195724205e+01,2.082785370316302931e+01,-3.599999668115119675e+02,-3.599999671368892677e+02,-3.599999695269336826e+02
5.248074602497722954e+05,4.008642747565141207e+01,3.415140352195729179e+01,2.082785370316308260e+01,-3.599999674172701702e+02,-3.599999677367086974e+02,-3.599999700831298810e+02
5.345643593969714129e+05,4.008642747565146891e+01,3.415140352195734863e+01,2.082785370316312523e+01,-3.599999680119719869e+02,-3.599999683255800846e+02,-3.599999706291742427e+02
5.445026528424208518e+05,4.008642747565151865e+01,3.415140352195739126e+01,2.082785370316317852e+01,-3.599999685958192686e+02,-3.599999689037034045e+02,-3.599999711652522478e+02
5.546257129579104949e+05,4.008642747565156128e+01,3.415140352195744100e+01,2.082785370316322826e+01,-3.599999691690102281e+02,-3.599999694712748237e+02,-3.599999716915457384e+02
5.649369748123022728e+05,4.008642747565161812e+01,3.415140352195749784e+01,2.082785370316327800e+01,-3.599999697317391565e+02,-3.599999700284868140e+02,-3.599999722082332596e+02
5.754399373371566180e+05,4.008642747565166076e+01,3.415140352195753337e+01,2.082785370316331708e+01,-3.599999702841972180e+02,-3.599999705755285504e+02,-3.599999727154901166e+02
5.861381645140284672e+05,4.008642747565170339e+01,3.415140352195757600e+01,2.082785370316335616e+01,-3.599999708265717118e+02,-3.599999711125857402e+02,-3.599999732134885448e+02
5.970352865838366561e+05,4.008642747565174602e+01,3.415140352195761864e+01,2.082785370316340234e+01,-3.599999713590467536e+02,-3.599999716398404530e+02,-3.599999737023975399e+02
6.081350012787176529e+05,4.008642747565178865e+01,3.415140352195766127e+01,2.082785370316344142e+01,-3.599999718818031056e+02,-3.599999721574716887e+02,-3.599999741823828003e+02
6.194410750767812133e+05,4.008642747565182418e+01,3.415140352195769680e+01,2.082785370316347695e+01,-3.599999723950180055e+02,-3.599999726656551502e+02,-3.599999746536074667e+02
6.309573444801929872e+05,4.008642747565185971e+01,3.415140352195773232e+01,2.082785370316351603e+01,-3.599999728988657353e+02,-3.599999731645631300e+02,-3.599999751162312691e+02
6.426877173170193564e+05,4.008642747565189524e+01,3.415140352195776785e+01,2.082785370316355156e+01,-3.599999733935171662e+02,-3.599999736543650215e+02,-3.599999755704112090e+02
6.546361740672746673e+05,4.008642747565193076e+01,3.415140352195780338e+01,2.082785370316358708e+01,-3.599999738791402706e+02,-3.599999741352270917e+02,-3.599999760163015026e+02
6.668067692136218539e+05,4.008642747565196629e+01,3.415140352195783890e+01,2.082785370316361906e+01,-3.599999743558996670e+02,-3.599999746073124243e+02,-3.599999764540532965e+02
6.792036326171841938e+05,4.008642747565198761e+01,3.415140352195787443e+01,2.082785370316365103e+01,-3.599999748239572455e+02,-3.599999750707811472e+02,-3.599999768838152931e+02
6.918309709189363057e+05,4.008642747565203024e+01,3.415140352195790285e+01,2.082785370316368301e+01,-3.599999752834717697e+02,-3.599999755257907168e+02,-3.599999773057331822e+02
7.046930689671466826e+05,4.008642747565205156e+01,3.415140352195793128e+01,2.082785370316370788e+01,-3.599999757345992748e+02,-3.599999759724954060e+02,-3.599999777199502660e+02
7.177942912713614060e+05,4.008642747565207998e+01,3.415140352195795970e+01,2.082785370316373985e+01,-3.599999761774927833e+02,-3.599999764110467595e+02,-3.599999781266070045e+02
7.311390834834174020e+05,4.008642747565211550e+01,3.415140352195799522e+01,2.082785370316376472e+01,-3.599999766123025324e+02,-3.599999768415936501e+02,-3.599999785258413567e+02
7.447319739059888525e+05,4.008642747565214393e+01,3.415140352195801654e+01,2.082785370316379669e+01,-3.599999770391761444e+02,-3.599999772642822222e+02,-3.599999789177889511e+02
7.585775750291835284e+05,4.008642747565215814e+01,3.415140352195804496e+01,2.082785370316382512e+01,-3.599999774582583996e+02,-3.599999776792558350e+02,-3.599999793025826875e+02
7.726805850957020884e+05,4.008642747565218656e+01,3.415140352195806628e+01,2.082785370316384643e+01,-3.599999778696915200e+02,-3.599999780866553465e+02,-3.599999796803530785e+02
7.870457896950984141e+05,4.008642747565221498e+01,3.415140352195808759e+01,2.082785370316386775e+01,-3.599999782736151701e+02,-3.599999784866189430e+02,-3.599999800512284764e+02
8.016780633876789361e+05,4.008642747565224340e+01,3.415140352195811602e+01,2.082785370316388907e+01,-3.599999786701663993e+02,-3.599999788792824233e+02,-3.599999804153346190e+02
8.165823713585922960e+05,4.008642747565225761e+01,3.415140352195813733e+01,2.082785370316391038e+01,-3.599999790594796991e+02,-3.599999792647789150e+02,-3.599999807727950270e+02
8.317637711026706966e+05,4.008642747565228603e+01,3.415140352195815865e+01,2.082785370316393525e+01,-3.599999794416872874e+02,-3.599999796432393850e+02,-3.599999811237310610e+02
8.472274141405961709e+05,4.008642747565230025e+01,3.415140352195817997e+01,2.082785370316395657e+01,-3.599999798169187670e+02,-3.599999800147921292e+02,-3.599999814682618080e+02
8.629785477669703541e+05,4.008642747565232156e+01,3.415140352195819418e+01,2.082785370316397433e+01,-3.599999801853015242e+02,-3.599999803795632829e+02,-3.599999818065041381e+02
8.790225168308842694e+05,4.008642747565233577e+01,3.415140352195821549e+01,2.082785370316399565e+01,-3.599999805469605008e+02,-3.599999807376765943e+02,-3.599999821385728751e+02
8.953647655495937215e+05,4.008642747565235709e+01,3.415140352195822970e+01,2.082785370316400986e+01,-3.599999809020185353e+02,-3.599999810892536516e+02,-3.599999824645806257e+02
9.120108393559096148e+05,4.008642747565237130e+01,3.415140352195825102e+01,2.082785370316402762e+01,-3.599999812505959653e+02,-3.599999814344136553e+02,-3.599999827846381208e+02
9.289663867799362633e+05,4.008642747565239262e+01,3.415140352195826523e+01,2.082785370316404894e+01,-3.599999815928111957e+02,-3.599999817732738165e+02,-3.599999830988538747e+02
9.462371613657929702e+05,4.008642747565240683e+01,3.415140352195828655e+01,2.082785370316406315e+01,-3.599999819287802438e+02,-3.599999821059490159e+02,-3.599999834073345824e+02
9.638290236239704536e+05,4.008642747565242814e+01,3.415140352195830076e+01,2.082785370316407736e+01,-3.599999822586171376e+02,-3.599999824325522582e+02,-3.599999837101848357e+02
9.817479430199844064e+05,4.008642747565244235e+01,3.415140352195831497e+01,2.082785370316409512e+01,-3.599999825824339155e+02,-3.599999827531943311e+02,-3.599999840075074644e+02
1.000000000000000000e+06,4.008642747565245656e+01,3.415140352195832918e+01,2.082785370316410933e+01,-3.599999829003402851e+02,-3.599999830679840329e+02,-3.599999842994033656e+02
