 time            v(phi_1)        v(di_phi_1_n)   v(phi_2)        v(di_phi_2_n)   v(Vcm)         
 8.47875021e-04  0.00000000e+00 -7.03546702e-02  0.00000000e+00  1.48248881e+00  7.45893237e-01 
 8.47875022e-04  0.00000000e+00  3.51693032e-02  0.00000000e+00  1.49047120e+00  7.45906237e-01 
 8.47875026e-04  0.00000000e+00  2.52727779e-01  0.00000000e+00  1.50039351e+00  7.45934535e-01 
 8.47875032e-04  0.00000000e+00  6.98478477e-01  0.00000000e+00  1.50798038e+00  7.45979158e-01 
 8.47875045e-04  0.00000000e+00  1.29324985e+00  0.00000000e+00  1.50691094e+00  7.46034192e-01 
 8.47875070e-04  0.00000000e+00  1.54688790e+00  0.00000000e+00  1.49928934e+00  7.46055401e-01 
 8.47875112e-04  0.00000000e+00  1.47611510e+00  0.00000000e+00  1.50004279e+00  7.46049798e-01 
 8.47875156e-04  0.00000000e+00  1.51210620e+00  0.00000000e+00  1.50014286e+00  7.46052519e-01 
 8.47875245e-04  0.00000000e+00  1.49117816e+00  0.00000000e+00  1.49983868e+00  7.46051057e-01 
 8.47875422e-04  0.00000000e+00  1.50745826e+00  0.00000000e+00  1.50016170e+00  7.46052133e-01 
 8.47875777e-04  0.00000000e+00  1.49315707e+00  0.00000000e+00  1.49983948e+00  7.46051223e-01 
 8.47876486e-04  0.00000000e+00  1.50667760e+00  0.00000000e+00  1.50015954e+00  7.46052074e-01 
 8.47877905e-04  0.00000000e+00  1.49355415e+00  0.00000000e+00  1.49984091e+00  7.46051265e-01 
 8.47880742e-04  0.00000000e+00  1.50647418e+00  0.00000000e+00  1.50015873e+00  7.46052066e-01 
 8.47886417e-04  0.00000000e+00  1.49364977e+00  0.00000000e+00  1.49984133e+00  7.46051281e-01 
 8.47897766e-04  0.00000000e+00  1.50642432e+00  0.00000000e+00  1.50015851e+00  7.46052070e-01 
 8.47920465e-04  0.00000000e+00  1.49367347e+00  0.00000000e+00  1.49984144e+00  7.46051292e-01 
 8.47965863e-04  0.00000000e+00  1.50641192e+00  0.00000000e+00  1.50015846e+00  7.46052079e-01 
 8.48000000e-04  0.00000000e+00  1.49368272e+00  0.00000000e+00  1.49984149e+00  7.46051302e-01 
 8.48000001e-04  0.00000000e+00  1.49891275e+00  1.49999999e-01  1.54785742e+00  7.46051699e-01 
 8.48000003e-04  0.00000000e+00  1.50904123e+00  4.49999998e-01  1.63794079e+00  7.46052547e-01 
 8.48000007e-04  0.00000000e+00  1.52565356e+00  1.05000000e+00  1.70618550e+00  7.46053952e-01 
 8.48000010e-04  0.00000000e+00  1.53711765e+00  1.49999999e+00  1.52689063e+00  7.46054927e-01 
 8.48000011e-04  0.00000000e+00  1.53516203e+00  1.50000000e+00  1.39170143e+00  7.46054669e-01 
 8.48000012e-04  0.00000000e+00  1.53013106e+00  1.50000000e+00  1.11862809e+00  7.46054196e-01 
 8.48000016e-04  0.00000000e+00  1.52271038e+00  1.50000000e+00  6.49369946e-01  7.46053622e-01 
 8.48000022e-04  0.00000000e+00  1.52207153e+00  1.50000000e+00  1.22897327e-01  7.46053583e-01 
 8.48000034e-04  0.00000000e+00  1.52033429e+00  1.50000000e+00 -2.27388949e-02  7.46053415e-01 
 8.48000051e-04  0.00000000e+00  1.50221774e+00  1.50000000e+00  1.50918998e-02  7.46051857e-01 
 8.48000069e-04  0.00000000e+00  1.49884704e+00  1.50000000e+00 -8.86845040e-03  7.46051605e-01 
 8.48000107e-04  0.00000000e+00  1.50083787e+00  1.50000000e+00  6.89243689e-03  7.46051746e-01 
 8.48000181e-04  0.00000000e+00  1.49928367e+00  1.50000000e+00 -6.03029942e-03  7.46051641e-01 
 8.48000331e-04  0.00000000e+00  1.50067165e+00  1.50000000e+00  5.68510591e-03  7.46051734e-01 
 8.48000629e-04  0.00000000e+00  1.49935665e+00  1.50000000e+00 -5.48145654e-03  7.46051647e-01 
 8.48001226e-04  0.00000000e+00  1.50063588e+00  1.50000000e+00  5.41866756e-03  7.46051734e-01 
 8.48002420e-04  0.00000000e+00  1.49937201e+00  1.50000000e+00 -5.35333265e-03  7.46051654e-01 
 8.48004807e-04  0.00000000e+00  1.50062597e+00  1.50000000e+00  5.35327293e-03  7.46051743e-01 
 8.48009583e-04  0.00000000e+00  1.49937516e+00  1.50000000e+00 -5.32215632e-03  7.46051675e-01 
 8.48019134e-04  0.00000000e+00  1.50062369e+00  1.50000000e+00  5.33715373e-03  7.46051786e-01 
 8.48038235e-04  0.00000000e+00  1.49937621e+00  1.50000000e+00 -5.31423090e-03  7.46051763e-01 
 8.48076438e-04  0.00000000e+00  1.50062317e+00  1.50000000e+00  5.33316272e-03  7.46051961e-01 
 8.48152844e-04  0.00000000e+00  1.49937647e+00  1.50000000e+00 -5.31225297e-03  7.46052111e-01 
 8.48305655e-04  0.00000000e+00  1.50062304e+00  1.50000000e+00  5.33216569e-03  7.46052657e-01 
 8.48611278e-04  0.00000000e+00  1.49937653e+00  1.50000000e+00 -5.31175865e-03  7.46053503e-01 
 8.49111278e-04  0.00000000e+00  1.50062301e+00  1.50000000e+00  5.33189799e-03  7.46055104e-01 
 8.49611278e-04  0.00000000e+00  1.49937656e+00  1.50000000e+00 -5.31155723e-03  7.46056541e-01 
 8.50111278e-04  0.00000000e+00  1.50062298e+00  1.50000000e+00  5.33169489e-03  7.46058142e-01 
 8.50611278e-04  0.00000000e+00  1.49937658e+00  1.50000000e+00 -5.31135583e-03  7.46059579e-01 
 8.51111278e-04  0.00000000e+00  1.50062295e+00  1.50000000e+00  5.33149180e-03  7.46061180e-01 
 8.51611278e-04  0.00000000e+00  1.49937661e+00  1.50000000e+00 -5.31115443e-03  7.46062617e-01 
 8.52111278e-04  0.00000000e+00  1.50062293e+00  1.50000000e+00  5.33128873e-03  7.46064217e-01 
 8.52611278e-04  0.00000000e+00  1.49937664e+00  1.50000000e+00 -5.31095305e-03  7.46065654e-01 
 8.53111278e-04  0.00000000e+00  1.50062290e+00  1.50000000e+00  5.33108566e-03  7.46067255e-01 
 8.53611278e-04  0.00000000e+00  1.49937666e+00  1.50000000e+00 -5.31075168e-03  7.46068692e-01 
 8.54111278e-04  0.00000000e+00  1.50062288e+00  1.50000000e+00  5.33088260e-03  7.46070293e-01 
 8.54611278e-04  0.00000000e+00  1.49937669e+00  1.50000000e+00 -5.31055032e-03  7.46071730e-01 
 8.55111278e-04  0.00000000e+00  1.50062285e+00  1.50000000e+00  5.33067956e-03  7.46073330e-01 
 8.55611278e-04  0.00000000e+00  1.49937671e+00  1.50000000e+00 -5.31034896e-03  7.46074767e-01 
 8.56111278e-04  0.00000000e+00  1.50062282e+00  1.50000000e+00  5.33047652e-03  7.46076368e-01 
 8.56611278e-04  0.00000000e+00  1.49937674e+00  1.50000000e+00 -5.31014762e-03  7.46077805e-01 
 8.57111278e-04  0.00000000e+00  1.50062280e+00  1.50000000e+00  5.33027350e-03  7.46079406e-01 
 8.57611278e-04  0.00000000e+00  1.49937677e+00  1.50000000e+00 -5.30994629e-03  7.46080843e-01 
 8.58111278e-04  0.00000000e+00  1.50062277e+00  1.50000000e+00  5.33007049e-03  7.46082443e-01 
 8.58611278e-04  0.00000000e+00  1.49937679e+00  1.50000000e+00 -5.30974497e-03  7.46083880e-01 
 8.59111278e-04  0.00000000e+00  1.50062274e+00  1.50000000e+00  5.32986748e-03  7.46085481e-01 
 8.59611278e-04  0.00000000e+00  1.49937682e+00  1.50000000e+00 -5.30954366e-03  7.46086918e-01 
 8.60111278e-04  0.00000000e+00  1.50062272e+00  1.50000000e+00  5.32966449e-03  7.46088519e-01 
 8.60611278e-04  0.00000000e+00  1.49937685e+00  1.50000000e+00 -5.30934235e-03  7.46089956e-01 
 8.61111278e-04  0.00000000e+00  1.50062269e+00  1.50000000e+00  5.32946150e-03  7.46091556e-01 
 8.61611278e-04  0.00000000e+00  1.49937687e+00  1.50000000e+00 -5.30914106e-03  7.46092993e-01 
 8.62111278e-04  0.00000000e+00  1.50062267e+00  1.50000000e+00  5.32925853e-03  7.46094594e-01 
 8.62611278e-04  0.00000000e+00  1.49937690e+00  1.50000000e+00 -5.30893978e-03  7.46096031e-01 
 8.63111278e-04  0.00000000e+00  1.50062264e+00  1.50000000e+00  5.32905556e-03  7.46097631e-01 
 8.63611278e-04  0.00000000e+00  1.49937692e+00  1.50000000e+00 -5.30873850e-03  7.46099068e-01 
 8.63875010e-04  0.00000000e+00  1.50062260e+00  1.50000000e+00  5.32876171e-03  7.46099951e-01 
 8.63875011e-04  0.00000000e+00  1.49531026e+00  1.35000000e+00 -2.99118449e-02  7.46099436e-01 
 8.63875013e-04  0.00000000e+00  1.48725797e+00  1.05000000e+00 -9.23383675e-02  7.46098766e-01 
 8.63875017e-04  0.00000000e+00  1.48376168e+00  4.50000003e-01 -1.65840293e-01  7.46098538e-01 
 8.63875020e-04  0.00000000e+00  1.48824321e+00  4.97726460e-09 -1.18777760e-01  7.46098928e-01 
 8.63875021e-04  0.00000000e+00  1.49349348e+00  0.00000000e+00 -5.30433543e-02  7.46099444e-01 
 8.63875022e-04  0.00000000e+00  1.50273928e+00  0.00000000e+00  8.11381826e-02  7.46100232e-01 
 8.63875026e-04  0.00000000e+00  1.51234682e+00  0.00000000e+00  3.47112555e-01  7.46100976e-01 
 8.63875032e-04  0.00000000e+00  1.51614146e+00  0.00000000e+00  8.26462768e-01  7.46101297e-01 
 8.63875045e-04  0.00000000e+00  1.50909471e+00  0.00000000e+00  1.38660821e+00  7.46100665e-01 
 8.63875070e-04  0.00000000e+00  1.49890990e+00  0.00000000e+00  1.53752323e+00  7.46099840e-01 
 8.63875101e-04  0.00000000e+00  1.49992586e+00  0.00000000e+00  1.48311464e+00  7.46099925e-01 
 8.63875141e-04  0.00000000e+00  1.50020657e+00  0.00000000e+00  1.50905922e+00  7.46099992e-01 
 8.63875222e-04  0.00000000e+00  1.49979483e+00  0.00000000e+00  1.49333131e+00  7.46099982e-01 
 8.63875384e-04  0.00000000e+00  1.50019235e+00  0.00000000e+00  1.50584443e+00  7.46100128e-01 
 8.63875708e-04  0.00000000e+00  1.49980953e+00  0.00000000e+00  1.49465508e+00  7.46100256e-01 
 8.63876356e-04  0.00000000e+00  1.50018385e+00  0.00000000e+00  1.50520882e+00  7.46100664e-01 
 8.63877652e-04  0.00000000e+00  1.49981416e+00  0.00000000e+00  1.49494541e+00  7.46101297e-01 
 8.63880244e-04  0.00000000e+00  1.50018178e+00  0.00000000e+00  1.50506137e+00  7.46102625e-01 
 8.63885427e-04  0.00000000e+00  1.49981572e+00  0.00000000e+00  1.49501603e+00  7.46104816e-01 
 8.63895794e-04  0.00000000e+00  1.50018174e+00  0.00000000e+00  1.50502568e+00  7.46108463e-01 
 8.63916528e-04  0.00000000e+00  1.49981667e+00  0.00000000e+00  1.49503410e+00  7.46113560e-01 
 8.63957996e-04  0.00000000e+00  1.50018205e+00  0.00000000e+00  1.50498019e+00  7.46120334e-01 
 8.64000000e-04  0.00000000e+00  1.49981715e+00  0.00000000e+00  1.49503996e+00  7.46124849e-01 
 8.64000001e-04  1.49999999e-01  1.53964569e+00  0.00000000e+00  1.50125641e+00  7.46143262e-01 
 8.64000003e-04  4.49999998e-01  1.61616265e+00  0.00000000e+00  1.51296672e+00  7.46183695e-01 
 8.64000007e-04  1.05000000e+00  1.66415597e+00  0.00000000e+00  1.51470140e+00  7.46260315e-01 
 8.64000010e-04  1.49999999e+00  1.47347688e+00  0.00000000e+00  1.48513468e+00  7.46313499e-01 
 8.64000011e-04  1.50000000e+00  1.34557988e+00  0.00000000e+00  1.46837088e+00  7.46309105e-01 
 8.64000012e-04  1.50000000e+00  1.08741027e+00  0.00000000e+00  1.43909161e+00  7.46293380e-01 
 8.64000016e-04  1.50000000e+00  6.19975076e-01  0.00000000e+00  1.41101197e+00  7.46258799e-01 
 8.64000022e-04  1.50000000e+00  1.06643490e-01  0.00000000e+00  1.43494383e+00  7.46215165e-01 
 8.64000035e-04  1.50000000e+00 -3.07290795e-02  0.00000000e+00  1.49988049e+00  7.46198592e-01 
 8.64000056e-04  1.50000000e+00  1.73651595e-02  0.00000000e+00  1.50112752e+00  7.46213104e-01 
 8.64000077e-04  1.50000000e+00 -9.47926686e-03  0.00000000e+00  1.49886052e+00  7.46216997e-01 
 8.64000119e-04  1.50000000e+00  7.19078669e-03  0.00000000e+00  1.50100994e+00  7.46234203e-01 
 8.64000202e-04  1.50000000e+00 -6.23285140e-03  0.00000000e+00  1.49905412e+00  7.46261526e-01 
 8.64000368e-04  1.50000000e+00  5.84107015e-03  0.00000000e+00  1.50090777e+00  7.46318529e-01 
 8.64000700e-04  1.50000000e+00 -5.62444889e-03  0.00000000e+00  1.49910590e+00  7.46416225e-01 
 8.64001365e-04  1.50000000e+00  5.54838579e-03  0.00000000e+00  1.50088268e+00  7.46578833e-01 
 8.64002695e-04  1.50000000e+00 -5.48209833e-03  0.00000000e+00  1.49911947e+00  7.46789939e-01 
 8.64005354e-04  1.50000000e+00  5.47800797e-03  0.00000000e+00  1.50087706e+00  7.46984887e-01 
 8.64010672e-04  1.50000000e+00 -5.44694147e-03  0.00000000e+00  1.49912318e+00  7.47060274e-01 
 8.64021309e-04  1.50000000e+00  5.46051517e-03  0.00000000e+00  1.50087556e+00  7.47057834e-01 
 8.64042582e-04  1.50000000e+00 -5.43825334e-03  0.00000000e+00  1.49912398e+00  7.47058497e-01 
 8.64085129e-04  1.50000000e+00  5.45613798e-03  0.00000000e+00  1.50087516e+00  7.47058435e-01 
 8.64170222e-04  1.50000000e+00 -5.43608318e-03  0.00000000e+00  1.49912418e+00  7.47058387e-01 
 8.64340408e-04  1.50000000e+00  5.45504420e-03  0.00000000e+00  1.50087506e+00  7.47058736e-01 
 8.64680780e-04  1.50000000e+00 -5.43554076e-03  0.00000000e+00  1.49912423e+00  7.47058753e-01 
 8.65180780e-04  1.50000000e+00  5.45473784e-03  0.00000000e+00  1.50087503e+00  7.47059434e-01 
 8.65680780e-04  1.50000000e+00 -5.43529462e-03  0.00000000e+00  1.49912425e+00  7.47059536e-01 
 8.66180780e-04  1.50000000e+00  5.45448969e-03  0.00000000e+00  1.50087501e+00  7.47060255e-01 
 8.66680780e-04  1.50000000e+00 -5.43504848e-03  0.00000000e+00  1.49912428e+00  7.47060319e-01 
 8.67180780e-04  1.50000000e+00  5.45424155e-03  0.00000000e+00  1.50087499e+00  7.47061075e-01 
 8.67680780e-04  1.50000000e+00 -5.43480236e-03  0.00000000e+00  1.49912430e+00  7.47061103e-01 
 8.68180780e-04  1.50000000e+00  5.45399342e-03  0.00000000e+00  1.50087497e+00  7.47061894e-01 
 8.68680780e-04  1.50000000e+00 -5.43455625e-03  0.00000000e+00  1.49912432e+00  7.47061888e-01 
 8.69180780e-04  1.50000000e+00  5.45374530e-03  0.00000000e+00  1.50087494e+00  7.47062713e-01 
 8.69680780e-04  1.50000000e+00 -5.43431015e-03  0.00000000e+00  1.49912434e+00  7.47062673e-01 
 8.70180780e-04  1.50000000e+00  5.45349720e-03  0.00000000e+00  1.50087492e+00  7.47063531e-01 
 8.70680780e-04  1.50000000e+00 -5.43406406e-03  0.00000000e+00  1.49912437e+00  7.47063459e-01 
 8.71180780e-04  1.50000000e+00  5.45324910e-03  0.00000000e+00  1.50087490e+00  7.47064349e-01 
 8.71680780e-04  1.50000000e+00 -5.43381798e-03  0.00000000e+00  1.49912439e+00  7.47064245e-01 
 8.72180780e-04  1.50000000e+00  5.45300102e-03  0.00000000e+00  1.50087487e+00  7.47065166e-01 
 8.72680780e-04  1.50000000e+00 -5.43357191e-03  0.00000000e+00  1.49912441e+00  7.47065032e-01 
 8.73180780e-04  1.50000000e+00  5.45275294e-03  0.00000000e+00  1.50087485e+00  7.47065983e-01 
 8.73680780e-04  1.50000000e+00 -5.43332585e-03  0.00000000e+00  1.49912443e+00  7.47065819e-01 
 8.74180780e-04  1.50000000e+00  5.45250488e-03  0.00000000e+00  1.50087483e+00  7.47066799e-01 
 8.74680780e-04  1.50000000e+00 -5.43307980e-03  0.00000000e+00  1.49912446e+00  7.47066606e-01 
 8.75180780e-04  1.50000000e+00  5.45225683e-03  0.00000000e+00  1.50087481e+00  7.47067615e-01 
 8.75680780e-04  1.50000000e+00 -5.43283377e-03  0.00000000e+00  1.49912448e+00  7.47067394e-01 
 8.76180780e-04  1.50000000e+00  5.45200879e-03  0.00000000e+00  1.50087478e+00  7.47068430e-01 
 8.76680780e-04  1.50000000e+00 -5.43258775e-03  0.00000000e+00  1.49912450e+00  7.47068183e-01 
 8.77180780e-04  1.50000000e+00  5.45176076e-03  0.00000000e+00  1.50087476e+00  7.47069245e-01 
 8.77680780e-04  1.50000000e+00 -5.43234173e-03  0.00000000e+00  1.49912453e+00  7.47068972e-01 
 8.78180780e-04  1.50000000e+00  5.45151275e-03  0.00000000e+00  1.50087474e+00  7.47070060e-01 
 8.78680780e-04  1.50000000e+00 -5.43209573e-03  0.00000000e+00  1.49912455e+00  7.47069761e-01 
 8.79180780e-04  1.50000000e+00  5.45126474e-03  0.00000000e+00  1.50087472e+00  7.47070874e-01 
 8.79680780e-04  1.50000000e+00 -5.43184974e-03  0.00000000e+00  1.49912457e+00  7.47070550e-01 
 8.79875010e-04  1.50000000e+00  5.45082155e-03  0.00000000e+00  1.50087467e+00  7.47071453e-01 
 8.79875011e-04  1.35000000e+00 -2.40267857e-02  0.00000000e+00  1.49537055e+00  7.47043511e-01 
 8.79875013e-04  1.05000000e+00 -7.82571577e-02  0.00000000e+00  1.48716534e+00  7.46990874e-01 
 8.79875017e-04  4.50000003e-01 -1.50406145e-01  0.00000000e+00  1.47957702e+00  7.46898113e-01 
 8.79875020e-04  4.97726460e-09 -1.21253284e-01  0.00000000e+00  1.47825302e+00  7.46842365e-01 
 8.79875021e-04  0.00000000e+00 -7.03442832e-02  0.00000000e+00  1.48250385e+00  7.46846641e-01 
 8.79875022e-04  0.00000000e+00  3.51655153e-02  0.00000000e+00  1.49048846e+00  7.46859627e-01 
 8.79875026e-04  0.00000000e+00  2.52604341e-01  0.00000000e+00  1.50040860e+00  7.46887932e-01 
 8.79875032e-04  0.00000000e+00  6.98305143e-01  0.00000000e+00  1.50798716e+00  7.46932568e-01 
 8.79875045e-04  0.00000000e+00  1.29314544e+00  0.00000000e+00  1.50691377e+00  7.46987619e-01 
 8.79875070e-04  0.00000000e+00  1.54689810e+00  0.00000000e+00  1.49928987e+00  7.47008842e-01 
 8.79875112e-04  0.00000000e+00  1.47611212e+00  0.00000000e+00  1.50004226e+00  7.47003236e-01 
 8.79875156e-04  0.00000000e+00  1.51210685e+00  0.00000000e+00  1.50014326e+00  7.47005959e-01 
 8.79875245e-04  0.00000000e+00  1.49117795e+00  0.00000000e+00  1.49983834e+00  7.47004496e-01 
 8.79875422e-04  0.00000000e+00  1.50745834e+00  0.00000000e+00  1.50016201e+00  7.47005572e-01 
 8.79875777e-04  0.00000000e+00  1.49315704e+00  0.00000000e+00  1.49983919e+00  7.47004662e-01 
 8.79876486e-04  0.00000000e+00  1.50661146e+00  0.00000000e+00  1.50015976e+00  7.47005507e-01 
 8.79877905e-04  0.00000000e+00  1.49355161e+00  0.00000000e+00  1.49984067e+00  7.47004700e-01 
 8.79880742e-04  0.00000000e+00  1.50647612e+00  0.00000000e+00  1.50015897e+00  7.47005501e-01 
 8.79886417e-04  0.00000000e+00  1.49364791e+00  0.00000000e+00  1.49984109e+00  7.47004716e-01 
 8.79897766e-04  0.00000000e+00  1.50642624e+00  0.00000000e+00  1.50015875e+00  7.47005506e-01 
 8.79920463e-04  0.00000000e+00  1.49367162e+00  0.00000000e+00  1.49984120e+00  7.47004727e-01 
 8.79965859e-04  0.00000000e+00  1.50641383e+00  0.00000000e+00  1.50015870e+00  7.47005515e-01 
 8.80000000e-04  0.00000000e+00  1.49368086e+00  0.00000000e+00  1.49984124e+00  7.47004736e-01 
 8.80000001e-04  0.00000000e+00  1.49891166e+00  1.49999999e-01  1.54785583e+00  7.47005134e-01 
 8.80000003e-04  0.00000000e+00  1.50904106e+00  4.49999998e-01  1.63793701e+00  7.47005982e-01 
 8.80000007e-04  0.00000000e+00  1.52564983e+00  1.05000000e+00  1.70617684e+00  7.47007388e-01 
 8.80000010e-04  0.00000000e+00  1.53711346e+00  1.49999999e+00  1.52688971e+00  7.47008363e-01 
 8.80000011e-04  0.00000000e+00  1.53515888e+00  1.50000000e+00  1.39170797e+00  7.47008105e-01 
 8.80000012e-04  0.00000000e+00  1.53012994e+00  1.50000000e+00  1.11864803e+00  7.47007631e-01 
 8.80000016e-04  0.00000000e+00  1.52270925e+00  1.50000000e+00  6.49414188e-01  7.47007057e-01 
 8.80000022e-04  0.00000000e+00  1.52205442e+00  1.50000000e+00  1.22946673e-01  7.47007016e-01 
 8.80000034e-04  0.00000000e+00  1.52031377e+00  1.50000000e+00 -2.27606893e-02  7.47006849e-01 
 8.80000051e-04  0.00000000e+00  1.50221881e+00  1.50000000e+00  1.50987208e-02  7.47005292e-01 
 8.80000069e-04  0.00000000e+00  1.49884551e+00  1.50000000e+00 -8.87271746e-03  7.47005040e-01 
 8.80000107e-04  0.00000000e+00  1.50083821e+00  1.50000000e+00  6.89523374e-03  7.47005182e-01 
 8.80000181e-04  0.00000000e+00  1.49928239e+00  1.50000000e+00 -6.03334658e-03  7.47005076e-01 
 8.80000331e-04  0.00000000e+00  1.50067192e+00  1.50000000e+00  5.68742446e-03  7.47005169e-01 
 8.80000629e-04  0.00000000e+00  1.49935553e+00  1.50000000e+00 -5.48421417e-03  7.47005083e-01 
 8.80001226e-04  0.00000000e+00  1.50063630e+00  1.50000000e+00  5.42098528e-03  7.47005169e-01 
 8.80002420e-04  0.00000000e+00  1.49937115e+00  1.50000000e+00 -5.35589599e-03  7.47005089e-01 
 8.80004807e-04  0.00000000e+00  1.50062664e+00  1.50000000e+00  5.35572293e-03  7.47005178e-01 
 8.80009582e-04  0.00000000e+00  1.49937446e+00  1.50000000e+00 -5.32461500e-03  7.47005111e-01 
 8.80019133e-04  0.00000000e+00  1.50062439e+00  1.50000000e+00  5.33962026e-03  7.47005222e-01 
 8.80038233e-04  0.00000000e+00  1.49937551e+00  1.50000000e+00 -5.31668889e-03  7.47005198e-01 
 8.80076435e-04  0.00000000e+00  1.50062387e+00  1.50000000e+00  5.33562853e-03  7.47005396e-01 
 8.80152837e-04  0.00000000e+00  1.49937576e+00  1.50000000e+00 -5.31471054e-03  7.47005546e-01 
 8.80305642e-04  0.00000000e+00  1.50062374e+00  1.50000000e+00  5.33463128e-03  7.47006091e-01 
 8.80611252e-04  0.00000000e+00  1.49937583e+00  1.50000000e+00 -5.31421612e-03  7.47006937e-01 
 8.81111252e-04  0.00000000e+00  1.50062371e+00  1.50000000e+00  5.33436352e-03  7.47008536e-01 
 8.81611252e-04  0.00000000e+00  1.49937585e+00  1.50000000e+00 -5.31401466e-03  7.47009971e-01 
 8.82111252e-04  0.00000000e+00  1.50062368e+00  1.50000000e+00  5.33416038e-03  7.47011571e-01 
 8.82611252e-04  0.00000000e+00  1.49937588e+00  1.50000000e+00 -5.31381322e-03  7.47013006e-01 
 8.83111252e-04  0.00000000e+00  1.50062366e+00  1.50000000e+00  5.33395726e-03  7.47014606e-01 
 8.83611252e-04  0.00000000e+00  1.49937591e+00  1.50000000e+00 -5.31361179e-03  7.47016041e-01 
 8.84111252e-04  0.00000000e+00  1.50062363e+00  1.50000000e+00  5.33375414e-03  7.47017640e-01 
 8.84611252e-04  0.00000000e+00  1.49937593e+00  1.50000000e+00 -5.31341037e-03  7.47019076e-01 
 8.85111252e-04  0.00000000e+00  1.50062360e+00  1.50000000e+00  5.33355104e-03  7.47020675e-01 
 8.85611252e-04  0.00000000e+00  1.49937596e+00  1.50000000e+00 -5.31320896e-03  7.47022111e-01 
 8.86111252e-04  0.00000000e+00  1.50062358e+00  1.50000000e+00  5.33334795e-03  7.47023710e-01 
 8.86611252e-04  0.00000000e+00  1.49937599e+00  1.50000000e+00 -5.31300756e-03  7.47025145e-01 
 8.87111252e-04  0.00000000e+00  1.50062355e+00  1.50000000e+00  5.33314486e-03  7.47026745e-01 
 8.87611252e-04  0.00000000e+00  1.49937601e+00  1.50000000e+00 -5.31280617e-03  7.47028180e-01 
 8.88111252e-04  0.00000000e+00  1.50062352e+00  1.50000000e+00  5.33294179e-03  7.47029779e-01 
