 time            v(Vb)           v(Voutp)        v(Voutn)        v(Vbias)        v(Vcmref)      
 1.00000001e-03  9.60631587e-01  7.50000000e-01  7.50000000e-01  9.99999997e-01  7.50000000e-01 
 1.00000002e-03  9.60619622e-01  7.50000000e-01  7.50000000e-01  9.99999996e-01  7.50000000e-01 
 1.00000002e-03  9.60604142e-01  7.50000000e-01  7.50000000e-01  9.99999995e-01  7.50000000e-01 
 1.00000003e-03  9.60546301e-01  7.50000000e-01  7.50000000e-01  9.99999993e-01  7.50000000e-01 
 1.00000005e-03  9.60371603e-01  7.50000000e-01  7.50000000e-01  9.99999988e-01  7.50000000e-01 
 1.00000009e-03  9.59715319e-01  7.50000000e-01  7.50000000e-01  9.99999978e-01  7.50000000e-01 
 1.00000015e-03  9.59396664e-01  7.50000000e-01  7.50000000e-01  9.99999964e-01  7.50000000e-01 
 1.00000020e-03  9.59403753e-01  7.50000000e-01  7.50000000e-01  9.99999950e-01  7.50000000e-01 
 1.00000027e-03  9.59705087e-01  7.50000000e-01  7.50000000e-01  9.99999931e-01  7.50000000e-01 
 1.00000041e-03  9.60359077e-01  7.50000000e-01  7.50000000e-01  9.99999898e-01  7.50000000e-01 
 1.00000063e-03  9.61285593e-01  7.50000000e-01  7.50000000e-01  9.99999843e-01  7.50000000e-01 
 1.00000099e-03  9.62315904e-01  7.50000000e-01  7.50000000e-01  9.99999753e-01  7.50000000e-01 
 1.00000171e-03  9.63347645e-01  7.50000000e-01  7.50000000e-01  9.99999573e-01  7.50000000e-01 
 1.00000315e-03  9.63835538e-01  7.50000000e-01  7.50000000e-01  9.99999212e-01  7.50000000e-01 
 1.00000562e-03  9.63824742e-01  7.50000000e-01  7.50000000e-01  9.99998596e-01  7.50000000e-01 
 1.00001032e-03  9.63824364e-01  7.50000000e-01  7.50000000e-01  9.99997419e-01  7.50000000e-01 
 1.00001974e-03  9.63826503e-01  7.50000000e-01  7.50000000e-01  9.99995065e-01  7.50000000e-01 
 1.00003857e-03  9.63823267e-01  7.50000000e-01  7.50000000e-01  9.99990359e-01  7.50000000e-01 
 1.00007622e-03  9.63825879e-01  7.50000000e-01  7.50000000e-01  9.99980945e-01  7.50000000e-01 
 1.00015153e-03  9.63821398e-01  7.50000000e-01  7.50000000e-01  9.99962118e-01  7.50000000e-01 
 1.00030214e-03  9.63822464e-01  7.50000000e-01  7.50000000e-01  9.99924464e-01  7.50000000e-01 
 1.00060337e-03  9.63814456e-01  7.50000000e-01  7.50000000e-01  9.99849157e-01  7.50000000e-01 
 1.00120584e-03  9.63808679e-01  7.50000000e-01  7.50000000e-01  9.99698541e-01  7.50000000e-01 
 1.00241076e-03  9.63786883e-01  7.50000000e-01  7.50000000e-01  9.99397310e-01  7.50000000e-01 
 1.00482061e-03  9.63753591e-01  7.50000000e-01  7.50000000e-01  9.98794848e-01  7.50000000e-01 
 1.00787501e-03  9.63703635e-01  7.50000000e-01  7.50000000e-01  9.98031247e-01  7.50000000e-01 
 1.00787501e-03  9.63332121e-01  7.50000000e-01  7.50000000e-01  9.98031247e-01  7.50000000e-01 
 1.00787501e-03  9.62849381e-01  7.50000000e-01  7.50000000e-01  9.98031247e-01  7.50000000e-01 
 1.00787502e-03  9.62074826e-01  7.50000000e-01  7.50000000e-01  9.98031246e-01  7.50000000e-01 
 1.00787502e-03  9.61509151e-01  7.50000000e-01  7.50000000e-01  9.98031245e-01  7.50000000e-01 
 1.00787502e-03  9.61489769e-01  7.50000000e-01  7.50000000e-01  9.98031245e-01  7.50000000e-01 
 1.00787502e-03  9.61460263e-01  7.50000000e-01  7.50000000e-01  9.98031245e-01  7.50000000e-01 
 1.00787502e-03  9.61406305e-01  7.50000000e-01  7.50000000e-01  9.98031244e-01  7.50000000e-01 
 1.00787503e-03  9.61302864e-01  7.50000000e-01  7.50000000e-01  9.98031243e-01  7.50000000e-01 
 1.00787503e-03  9.61126340e-01  7.50000000e-01  7.50000000e-01  9.98031242e-01  7.50000000e-01 
 1.00787505e-03  9.60876074e-01  7.50000000e-01  7.50000000e-01  9.98031238e-01  7.50000000e-01 
 1.00787507e-03  9.60700828e-01  7.50000000e-01  7.50000000e-01  9.98031231e-01  7.50000000e-01 
 1.00787513e-03  9.61060142e-01  7.50000000e-01  7.50000000e-01  9.98031218e-01  7.50000000e-01 
 1.00787524e-03  9.62400387e-01  7.50000000e-01  7.50000000e-01  9.98031190e-01  7.50000000e-01 
 1.00787536e-03  9.62922157e-01  7.50000000e-01  7.50000000e-01  9.98031160e-01  7.50000000e-01 
 1.00787549e-03  9.63037810e-01  7.50000000e-01  7.50000000e-01  9.98031126e-01  7.50000000e-01 
 1.00787570e-03  9.63057385e-01  7.50000000e-01  7.50000000e-01  9.98031075e-01  7.50000000e-01 
 1.00787591e-03  9.63055490e-01  7.50000000e-01  7.50000000e-01  9.98031021e-01  7.50000000e-01 
 1.00787630e-03  9.63055507e-01  7.50000000e-01  7.50000000e-01  9.98030925e-01  7.50000000e-01 
 1.00787707e-03  9.63055711e-01  7.50000000e-01  7.50000000e-01  9.98030733e-01  7.50000000e-01 
 1.00787860e-03  9.63055448e-01  7.50000000e-01  7.50000000e-01  9.98030350e-01  7.50000000e-01 
 1.00788167e-03  9.63055732e-01  7.50000000e-01  7.50000000e-01  9.98029582e-01  7.50000000e-01 
 1.00788781e-03  9.63055436e-01  7.50000000e-01  7.50000000e-01  9.98028047e-01  7.50000000e-01 
 1.00790009e-03  9.63055731e-01  7.50000000e-01  7.50000000e-01  9.98024976e-01  7.50000000e-01 
 1.00792466e-03  9.63055424e-01  7.50000000e-01  7.50000000e-01  9.98018836e-01  7.50000000e-01 
 1.00797378e-03  9.63055713e-01  7.50000000e-01  7.50000000e-01  9.98006554e-01  7.50000000e-01 
 1.00800000e-03  9.63055403e-01  7.50000000e-01  7.50000000e-01  9.98000000e-01  7.50000000e-01 
 1.00800000e-03  9.63058184e-01  7.50000000e-01  7.50000000e-01  9.98000000e-01  7.50000000e-01 
 1.00800000e-03  9.63063185e-01  7.50000000e-01  7.50000000e-01  9.97999999e-01  7.50000000e-01 
 1.00800001e-03  9.63073063e-01  7.50000000e-01  7.50000000e-01  9.97999998e-01  7.50000000e-01 
 1.00800001e-03  9.63086565e-01  7.50000000e-01  7.50000000e-01  9.97999998e-01  7.50000000e-01 
 1.00800001e-03  9.63086112e-01  7.50000000e-01  7.50000000e-01  9.97999997e-01  7.50000000e-01 
 1.00800001e-03  9.63084890e-01  7.50000000e-01  7.50000000e-01  9.97999997e-01  7.50000000e-01 
 1.00800001e-03  9.63082526e-01  7.50000000e-01  7.50000000e-01  9.97999997e-01  7.50000000e-01 
 1.00800002e-03  9.63078576e-01  7.50000000e-01  7.50000000e-01  9.97999996e-01  7.50000000e-01 
 1.00800002e-03  9.63071084e-01  7.50000000e-01  7.50000000e-01  9.97999995e-01  7.50000000e-01 
 1.00800003e-03  9.63057858e-01  7.50000000e-01  7.50000000e-01  9.97999992e-01  7.50000000e-01 
 1.00800006e-03  9.63038733e-01  7.50000000e-01  7.50000000e-01  9.97999986e-01  7.50000000e-01 
 1.00800010e-03  9.63031744e-01  7.50000000e-01  7.50000000e-01  9.97999974e-01  7.50000000e-01 
 1.00800015e-03  9.63040939e-01  7.50000000e-01  7.50000000e-01  9.97999962e-01  7.50000000e-01 
 1.00800021e-03  9.63049446e-01  7.50000000e-01  7.50000000e-01  9.97999949e-01  7.50000000e-01 
 1.00800031e-03  9.63054957e-01  7.50000000e-01  7.50000000e-01  9.97999922e-01  7.50000000e-01 
 1.00800041e-03  9.63055537e-01  7.50000000e-01  7.50000000e-01  9.97999897e-01  7.50000000e-01 
 1.00800062e-03  9.63055590e-01  7.50000000e-01  7.50000000e-01  9.97999846e-01  7.50000000e-01 
 1.00800088e-03  9.63055563e-01  7.50000000e-01  7.50000000e-01  9.97999779e-01  7.50000000e-01 
 1.00800142e-03  9.63055563e-01  7.50000000e-01  7.50000000e-01  9.97999646e-01  7.50000000e-01 
 1.00800248e-03  9.63055558e-01  7.50000000e-01  7.50000000e-01  9.97999380e-01  7.50000000e-01 
 1.00800461e-03  9.63055555e-01  7.50000000e-01  7.50000000e-01  9.97998849e-01  7.50000000e-01 
 1.00800886e-03  9.63055556e-01  7.50000000e-01  7.50000000e-01  9.97997785e-01  7.50000000e-01 
 1.00801614e-03  9.63055552e-01  7.50000000e-01  7.50000000e-01  9.97995964e-01  7.50000000e-01 
 1.00803071e-03  9.63055550e-01  7.50000000e-01  7.50000000e-01  9.97992321e-01  7.50000000e-01 
 1.00805986e-03  9.63055540e-01  7.50000000e-01  7.50000000e-01  9.97985036e-01  7.50000000e-01 
 1.00811814e-03  9.63055526e-01  7.50000000e-01  7.50000000e-01  9.97970466e-01  7.50000000e-01 
 1.00823470e-03  9.63055492e-01  7.50000000e-01  7.50000000e-01  9.97941326e-01  7.50000000e-01 
 1.00846782e-03  9.63055431e-01  7.50000000e-01  7.50000000e-01  9.97883045e-01  7.50000000e-01 
 1.00893407e-03  9.63055302e-01  7.50000000e-01  7.50000000e-01  9.97766483e-01  7.50000000e-01 
 1.00986656e-03  9.63055050e-01  7.50000000e-01  7.50000000e-01  9.97533359e-01  7.50000000e-01 
 1.01173155e-03  9.63054539e-01  7.50000000e-01  7.50000000e-01  9.97067112e-01  7.50000000e-01 
 1.01546153e-03  9.63053525e-01  7.50000000e-01  7.50000000e-01  9.96134617e-01  7.50000000e-01 
 1.01587501e-03  9.63053410e-01  7.50000000e-01  7.50000000e-01  9.96031248e-01  7.50000000e-01 
 1.01587501e-03  9.63047117e-01  7.50000000e-01  7.50000000e-01  9.96031247e-01  7.50000000e-01 
 1.01587501e-03  9.63036650e-01  7.50000000e-01  7.50000000e-01  9.96031247e-01  7.50000000e-01 
 1.01587502e-03  9.63024245e-01  7.50000000e-01  7.50000000e-01  9.96031246e-01  7.50000000e-01 
 1.01587502e-03  9.63018607e-01  7.50000000e-01  7.50000000e-01  9.96031245e-01  7.50000000e-01 
 1.01587502e-03  9.63019277e-01  7.50000000e-01  7.50000000e-01  9.96031245e-01  7.50000000e-01 
 1.01587502e-03  9.63020292e-01  7.50000000e-01  7.50000000e-01  9.96031245e-01  7.50000000e-01 
 1.01587502e-03  9.63022013e-01  7.50000000e-01  7.50000000e-01  9.96031244e-01  7.50000000e-01 
 1.01587503e-03  9.63025470e-01  7.50000000e-01  7.50000000e-01  9.96031244e-01  7.50000000e-01 
 1.01587503e-03  9.63031498e-01  7.50000000e-01  7.50000000e-01  9.96031242e-01  7.50000000e-01 
 1.01587504e-03  9.63041249e-01  7.50000000e-01  7.50000000e-01  9.96031239e-01  7.50000000e-01 
 1.01587507e-03  9.63053227e-01  7.50000000e-01  7.50000000e-01  9.96031233e-01  7.50000000e-01 
 1.01587512e-03  9.63061913e-01  7.50000000e-01  7.50000000e-01  9.96031220e-01  7.50000000e-01 
 1.01587522e-03  9.63062543e-01  7.50000000e-01  7.50000000e-01  9.96031195e-01  7.50000000e-01 
 1.01587538e-03  9.63058551e-01  7.50000000e-01  7.50000000e-01  9.96031155e-01  7.50000000e-01 
 1.01587555e-03  9.63055256e-01  7.50000000e-01  7.50000000e-01  9.96031112e-01  7.50000000e-01 
 1.01587577e-03  9.63053772e-01  7.50000000e-01  7.50000000e-01  9.96031058e-01  7.50000000e-01 
 1.01587600e-03  9.63053472e-01  7.50000000e-01  7.50000000e-01  9.96031001e-01  7.50000000e-01 
 1.01587646e-03  9.63053424e-01  7.50000000e-01  7.50000000e-01  9.96030886e-01  7.50000000e-01 
 1.01587707e-03  9.63053388e-01  7.50000000e-01  7.50000000e-01  9.96030733e-01  7.50000000e-01 
 1.01587829e-03  9.63053435e-01  7.50000000e-01  7.50000000e-01  9.96030428e-01  7.50000000e-01 
 1.01588073e-03  9.63053385e-01  7.50000000e-01  7.50000000e-01  9.96029817e-01  7.50000000e-01 
 1.01588562e-03  9.63053434e-01  7.50000000e-01  7.50000000e-01  9.96028596e-01  7.50000000e-01 
 1.01589539e-03  9.63053381e-01  7.50000000e-01  7.50000000e-01  9.96026153e-01  7.50000000e-01 
 1.01591493e-03  9.63053426e-01  7.50000000e-01  7.50000000e-01  9.96021267e-01  7.50000000e-01 
 1.01595402e-03  9.63053365e-01  7.50000000e-01  7.50000000e-01  9.96011495e-01  7.50000000e-01 
 1.01600000e-03  9.63053403e-01  7.50000000e-01  7.50000000e-01  9.96000000e-01  7.50000000e-01 
 1.01600000e-03  9.63159717e-01  7.50000000e-01  7.50000000e-01  9.96000000e-01  7.50000000e-01 
 1.01600000e-03  9.63387412e-01  7.50000000e-01  7.50000000e-01  9.95999999e-01  7.50000000e-01 
 1.01600001e-03  9.63861765e-01  7.50000000e-01  7.50000000e-01  9.95999998e-01  7.50000000e-01 
 1.01600001e-03  9.64437163e-01  7.50000000e-01  7.50000000e-01  9.95999998e-01  7.50000000e-01 
 1.01600001e-03  9.64459815e-01  7.50000000e-01  7.50000000e-01  9.95999997e-01  7.50000000e-01 
 1.01600001e-03  9.64462073e-01  7.50000000e-01  7.50000000e-01  9.95999997e-01  7.50000000e-01 
 1.01600002e-03  9.64448759e-01  7.50000000e-01  7.50000000e-01  9.95999996e-01  7.50000000e-01 
 1.01600002e-03  9.64431061e-01  7.50000000e-01  7.50000000e-01  9.95999995e-01  7.50000000e-01 
 1.01600003e-03  9.64369135e-01  7.50000000e-01  7.50000000e-01  9.95999993e-01  7.50000000e-01 
 1.01600005e-03  9.64188199e-01  7.50000000e-01  7.50000000e-01  9.95999988e-01  7.50000000e-01 
 1.01600009e-03  9.63504326e-01  7.50000000e-01  7.50000000e-01  9.95999978e-01  7.50000000e-01 
 1.01600015e-03  9.63127676e-01  7.50000000e-01  7.50000000e-01  9.95999963e-01  7.50000000e-01 
 1.01600020e-03  9.63079835e-01  7.50000000e-01  7.50000000e-01  9.95999950e-01  7.50000000e-01 
 1.01600027e-03  9.63315573e-01  7.50000000e-01  7.50000000e-01  9.95999931e-01  7.50000000e-01 
 1.01600041e-03  9.63860355e-01  7.50000000e-01  7.50000000e-01  9.95999898e-01  7.50000000e-01 
 1.01600063e-03  9.64654374e-01  7.50000000e-01  7.50000000e-01  9.95999843e-01  7.50000000e-01 
 1.01600099e-03  9.65529401e-01  7.50000000e-01  7.50000000e-01  9.95999753e-01  7.50000000e-01 
 1.01600170e-03  9.66410109e-01  7.50000000e-01  7.50000000e-01  9.95999574e-01  7.50000000e-01 
 1.01600314e-03  9.66831106e-01  7.50000000e-01  7.50000000e-01  9.95999215e-01  7.50000000e-01 
 1.01600582e-03  9.66825786e-01  7.50000000e-01  7.50000000e-01  9.95998544e-01  7.50000000e-01 
 1.01601102e-03  9.66824173e-01  7.50000000e-01  7.50000000e-01  9.95997246e-01  7.50000000e-01 
 1.01602140e-03  9.66826904e-01  7.50000000e-01  7.50000000e-01  9.95994649e-01  7.50000000e-01 
 1.01604218e-03  9.66823198e-01  7.50000000e-01  7.50000000e-01  9.95989455e-01  7.50000000e-01 
 1.01608373e-03  9.66826100e-01  7.50000000e-01  7.50000000e-01  9.95979069e-01  7.50000000e-01 
 1.01616682e-03  9.66821140e-01  7.50000000e-01  7.50000000e-01  9.95958295e-01  7.50000000e-01 
 1.01633301e-03  9.66822233e-01  7.50000000e-01  7.50000000e-01  9.95916747e-01  7.50000000e-01 
 1.01666539e-03  9.66813329e-01  7.50000000e-01  7.50000000e-01  9.95833652e-01  7.50000000e-01 
 1.01733016e-03  9.66806693e-01  7.50000000e-01  7.50000000e-01  9.95667461e-01  7.50000000e-01 
