 time            v(VDD)          v(Vbias)        v(Vbiasc)       v(bias_en)      v(Vsu)          v(Vres)        
 7.70822783e-04  1.50000000e+00  1.28513005e-01  2.75288026e-01  1.50000000e+00  1.97157477e-03  3.59652666e-02 
 7.70947783e-04  1.50000000e+00  1.28514975e-01  2.75323870e-01  1.50000000e+00  1.97208866e-03  3.62493423e-02 
 7.71072783e-04  1.50000000e+00  1.28516974e-01  2.75358378e-01  1.50000000e+00  1.97259915e-03  3.65220732e-02 
 7.71197783e-04  1.50000000e+00  1.28519034e-01  2.75391566e-01  1.50000000e+00  1.97310419e-03  3.68003161e-02 
 7.71322783e-04  1.50000000e+00  1.28521119e-01  2.75423387e-01  1.50000000e+00  1.97360453e-03  3.70678923e-02 
 7.71447783e-04  1.50000000e+00  1.28523257e-01  2.75453853e-01  1.50000000e+00  1.97409809e-03  3.73405243e-02 
 7.71572783e-04  1.50000000e+00  1.28525415e-01  2.75482923e-01  1.50000000e+00  1.97458574e-03  3.76031399e-02 
 7.71697783e-04  1.50000000e+00  1.28527618e-01  2.75510609e-01  1.50000000e+00  1.97506527e-03  3.78703707e-02 
 7.71822783e-04  1.50000000e+00  1.28529836e-01  2.75536877e-01  1.50000000e+00  1.97553770e-03  3.81282085e-02 
 7.71947783e-04  1.50000000e+00  1.28532092e-01  2.75561742e-01  1.50000000e+00  1.97600083e-03  3.83902362e-02 
 7.72072783e-04  1.50000000e+00  1.28534356e-01  2.75585177e-01  1.50000000e+00  1.97645586e-03  3.86434690e-02 
 7.72197783e-04  1.50000000e+00  1.28536650e-01  2.75607197e-01  1.50000000e+00  1.97690050e-03  3.89004810e-02 
 7.72322783e-04  1.50000000e+00  1.28538947e-01  2.75627783e-01  1.50000000e+00  1.97733600e-03  3.91492718e-02 
 7.72447783e-04  1.50000000e+00  1.28541267e-01  2.75646954e-01  1.50000000e+00  1.97776013e-03  3.94014457e-02 
 7.72572783e-04  1.50000000e+00  1.28543583e-01  2.75664695e-01  1.50000000e+00  1.97817430e-03  3.96459487e-02 
 7.72697783e-04  1.50000000e+00  1.28545914e-01  2.75681027e-01  1.50000000e+00  1.97857620e-03  3.98934529e-02 
 7.72822783e-04  1.50000000e+00  1.28548236e-01  2.75695942e-01  1.50000000e+00  1.97896735e-03  4.01338143e-02 
 7.72947783e-04  1.50000000e+00  1.28550565e-01  2.75709461e-01  1.50000000e+00  1.97934547e-03  4.03768084e-02 
 7.73072783e-04  1.50000000e+00  1.28552879e-01  2.75721580e-01  1.50000000e+00  1.97971215e-03  4.06131664e-02 
 7.73197783e-04  1.50000000e+00  1.28555193e-01  2.75732322e-01  1.50000000e+00  1.98006510e-03  4.08518021e-02 
 7.73322783e-04  1.50000000e+00  1.28557486e-01  2.75741687e-01  1.50000000e+00  1.98040604e-03  4.10842879e-02 
 7.73447783e-04  1.50000000e+00  1.28559772e-01  2.75749699e-01  1.50000000e+00  1.98073266e-03  4.13187095e-02 
 7.73572783e-04  1.50000000e+00  1.28562032e-01  2.75756361e-01  1.50000000e+00  1.98104683e-03  4.15474477e-02 
 7.73697783e-04  1.50000000e+00  1.28564277e-01  2.75761697e-01  1.50000000e+00  1.98134620e-03  4.17777923e-02 
 7.73822783e-04  1.50000000e+00  1.28566490e-01  2.75765712e-01  1.50000000e+00  1.98163277e-03  4.20029012e-02 
 7.73947783e-04  1.50000000e+00  1.28568682e-01  2.75768431e-01  1.50000000e+00  1.98190420e-03  4.22292993e-02 
 7.74072783e-04  1.50000000e+00  1.28570837e-01  2.75769862e-01  1.50000000e+00  1.98216254e-03  4.24508915e-02 
 7.74197783e-04  1.50000000e+00  1.28572964e-01  2.75770028e-01  1.50000000e+00  1.98240540e-03  4.26734675e-02 
 7.74322783e-04  1.50000000e+00  1.28575048e-01  2.75768939e-01  1.50000000e+00  1.98263500e-03  4.28916501e-02 
 7.74447783e-04  1.50000000e+00  1.28577098e-01  2.75766619e-01  1.50000000e+00  1.98284893e-03  4.31105228e-02 
 7.74572783e-04  1.50000000e+00  1.28579102e-01  2.75763078e-01  1.50000000e+00  1.98304944e-03  4.33253978e-02 
 7.74697783e-04  1.50000000e+00  1.28581064e-01  2.75758340e-01  1.50000000e+00  1.98323422e-03  4.35406802e-02 
 7.74822783e-04  1.50000000e+00  1.28582975e-01  2.75752416e-01  1.50000000e+00  1.98340560e-03  4.37523451e-02 
 7.74947783e-04  1.50000000e+00  1.28584840e-01  2.75745329e-01  1.50000000e+00  1.98356119e-03  4.39641452e-02 
 7.75072783e-04  1.50000000e+00  1.28586648e-01  2.75737092e-01  1.50000000e+00  1.98370336e-03  4.41726926e-02 
 7.75197783e-04  1.50000000e+00  1.28588404e-01  2.75727725e-01  1.50000000e+00  1.98382978e-03  4.43811137e-02 
 7.75322783e-04  1.50000000e+00  1.28590100e-01  2.75717242e-01  1.50000000e+00  1.98394293e-03  4.45866324e-02 
 7.75447783e-04  1.50000000e+00  1.28591738e-01  2.75705664e-01  1.50000000e+00  1.98404043e-03  4.47917732e-02 
 7.75572783e-04  1.50000000e+00  1.28593312e-01  2.75693004e-01  1.50000000e+00  1.98412483e-03  4.49943478e-02 
 7.75697783e-04  1.50000000e+00  1.28594823e-01  2.75679281e-01  1.50000000e+00  1.98419370e-03  4.51963028e-02 
 7.75822783e-04  1.50000000e+00  1.28596265e-01  2.75664512e-01  1.50000000e+00  1.98424965e-03  4.53960143e-02 
 7.75875010e-04  1.50000000e+00  1.28596848e-01  2.75658032e-01  1.50000000e+00  1.98426795e-03  4.54793878e-02 
 7.75875011e-04  1.50000000e+00  1.28596764e-01  2.75657986e-01  1.50000000e+00  1.98426215e-03  4.54328154e-02 
 7.75875013e-04  1.50000000e+00  1.28596579e-01  2.75657882e-01  1.50000000e+00  1.98424941e-03  4.53281092e-02 
 7.75875017e-04  1.50000000e+00  1.28596236e-01  2.75657687e-01  1.50000000e+00  1.98422719e-03  4.51340653e-02 
 7.75875020e-04  1.50000000e+00  1.28596088e-01  2.75657604e-01  1.50000000e+00  1.98421909e-03  4.50509617e-02 
 7.75875021e-04  1.50000000e+00  1.28596107e-01  2.75657613e-01  1.50000000e+00  1.98422097e-03  4.50606476e-02 
 7.75875022e-04  1.50000000e+00  1.28596149e-01  2.75657637e-01  1.50000000e+00  1.98422510e-03  4.50843082e-02 
 7.75875026e-04  1.50000000e+00  1.28596231e-01  2.75657684e-01  1.50000000e+00  1.98423253e-03  4.51306759e-02 
 7.75875032e-04  1.50000000e+00  1.28596361e-01  2.75657756e-01  1.50000000e+00  1.98424326e-03  4.52036995e-02 
 7.75875045e-04  1.50000000e+00  1.28596475e-01  2.75657820e-01  1.50000000e+00  1.98425208e-03  4.52684130e-02 
 7.75875070e-04  1.50000000e+00  1.28596488e-01  2.75657825e-01  1.50000000e+00  1.98425337e-03  4.52756702e-02 
 7.75875122e-04  1.50000000e+00  1.28596483e-01  2.75657817e-01  1.50000000e+00  1.98425357e-03  4.52728206e-02 
 7.75875224e-04  1.50000000e+00  1.28596487e-01  2.75657808e-01  1.50000000e+00  1.98425378e-03  4.52751058e-02 
 7.75875429e-04  1.50000000e+00  1.28596485e-01  2.75657785e-01  1.50000000e+00  1.98425352e-03  4.52739905e-02 
 7.75875838e-04  1.50000000e+00  1.28596489e-01  2.75657743e-01  1.50000000e+00  1.98425346e-03  4.52765170e-02 
 7.75876658e-04  1.50000000e+00  1.28596490e-01  2.75657655e-01  1.50000000e+00  1.98425294e-03  4.52772077e-02 
 7.75878296e-04  1.50000000e+00  1.28596499e-01  2.75657483e-01  1.50000000e+00  1.98425229e-03  4.52827474e-02 
 7.75881573e-04  1.50000000e+00  1.28596512e-01  2.75657130e-01  1.50000000e+00  1.98425070e-03  4.52897421e-02 
 7.75888126e-04  1.50000000e+00  1.28596548e-01  2.75656407e-01  1.50000000e+00  1.98424810e-03  4.53077313e-02 
 7.75901234e-04  1.50000000e+00  1.28596626e-01  2.75654846e-01  1.50000000e+00  1.98424329e-03  4.53396163e-02 
 7.75927448e-04  1.50000000e+00  1.28596837e-01  2.75651257e-01  1.50000000e+00  1.98423649e-03  4.54070821e-02 
 7.75979877e-04  1.50000000e+00  1.28597383e-01  2.75642839e-01  1.50000000e+00  1.98423156e-03  4.55370787e-02 
 7.76000000e-04  1.50000000e+00  1.28597630e-01  2.75639372e-01  1.50000000e+00  1.98423296e-03  4.55885176e-02 
 7.76000001e-04  1.50000000e+00  1.28597688e-01  2.75639404e-01  1.50000000e+00  1.98423699e-03  4.56209900e-02 
 7.76000003e-04  1.50000000e+00  1.28597812e-01  2.75639473e-01  1.50000000e+00  1.98424552e-03  4.56914177e-02 
 7.76000007e-04  1.50000000e+00  1.28598071e-01  2.75639617e-01  1.50000000e+00  1.98426237e-03  4.58392476e-02 
 7.76000010e-04  1.50000000e+00  1.28598171e-01  2.75639673e-01  1.50000000e+00  1.98426782e-03  4.58971163e-02 
 7.76000011e-04  1.50000000e+00  1.28598111e-01  2.75639640e-01  1.50000000e+00  1.98426324e-03  4.58638649e-02 
 7.76000012e-04  1.50000000e+00  1.28597973e-01  2.75639563e-01  1.50000000e+00  1.98425283e-03  4.57851521e-02 
 7.76000016e-04  1.50000000e+00  1.28597692e-01  2.75639405e-01  1.50000000e+00  1.98423280e-03  4.56245511e-02 
 7.76000022e-04  1.50000000e+00  1.28597265e-01  2.75639164e-01  1.50000000e+00  1.98420522e-03  4.53816338e-02 
 7.76000035e-04  1.50000000e+00  1.28596647e-01  2.75638816e-01  1.50000000e+00  1.98417106e-03  4.50334500e-02 
 7.76000060e-04  1.50000000e+00  1.28595466e-01  2.75638152e-01  1.50000000e+00  1.98411324e-03  4.43756985e-02 
 7.76000112e-04  1.50000000e+00  1.28593163e-01  2.75636857e-01  1.50000000e+00  1.98401469e-03  4.31238326e-02 
 7.76000214e-04  1.50000000e+00  1.28588908e-01  2.75634464e-01  1.50000000e+00  1.98384669e-03  4.09103483e-02 
 7.76000419e-04  1.50000000e+00  1.28581634e-01  2.75630400e-01  1.50000000e+00  1.98356085e-03  3.74024793e-02 
 7.76000828e-04  1.50000000e+00  1.28571409e-01  2.75624930e-01  1.50000000e+00  1.98315320e-03  3.30030162e-02 
 7.76001648e-04  1.50000000e+00  1.28561844e-01  2.75620871e-01  1.50000000e+00  1.98274814e-03  2.94658521e-02 
 7.76003286e-04  1.50000000e+00  1.28557689e-01  2.75622265e-01  1.50000000e+00  1.98249799e-03  2.84759225e-02 
 7.76005202e-04  1.50000000e+00  1.28556340e-01  2.75626056e-01  1.50000000e+00  1.98233569e-03  2.86352630e-02 
 7.76008400e-04  1.50000000e+00  1.28553392e-01  2.75631571e-01  1.50000000e+00  1.98204045e-03  2.86137195e-02 
 7.76014516e-04  1.50000000e+00  1.28548224e-01  2.75640639e-01  1.50000000e+00  1.98149190e-03  2.86602646e-02 
 7.76026748e-04  1.50000000e+00  1.28538713e-01  2.75649299e-01  1.50000000e+00  1.98041836e-03  2.87034211e-02 
 7.76051211e-04  1.50000000e+00  1.28523377e-01  2.75620853e-01  1.50000000e+00  1.97837340e-03  2.88147564e-02 
 7.76100139e-04  1.50000000e+00  1.28504138e-01  2.75410038e-01  1.50000000e+00  1.97477153e-03  2.89828036e-02 
 7.76197995e-04  1.50000000e+00  1.28490153e-01  2.74801572e-01  1.50000000e+00  1.96968270e-03  2.92933444e-02 
 7.76322995e-04  1.50000000e+00  1.28487095e-01  2.74330939e-01  1.50000000e+00  1.96628089e-03  2.96413548e-02 
 7.76447995e-04  1.50000000e+00  1.28486127e-01  2.74306001e-01  1.50000000e+00  1.96484617e-03  3.00008205e-02 
 7.76572995e-04  1.50000000e+00  1.28486324e-01  2.74386718e-01  1.50000000e+00  1.96440824e-03  3.03397362e-02 
 7.76697995e-04  1.50000000e+00  1.28486997e-01  2.74460942e-01  1.50000000e+00  1.96445687e-03  3.06893800e-02 
 7.76822995e-04  1.50000000e+00  1.28487767e-01  2.74538949e-01  1.50000000e+00  1.96472296e-03  3.10200002e-02 
 7.76947995e-04  1.50000000e+00  1.28488729e-01  2.74608757e-01  1.50000000e+00  1.96509421e-03  3.13610039e-02 
 7.77072995e-04  1.50000000e+00  1.28489757e-01  2.74675462e-01  1.50000000e+00  1.96551813e-03  3.16840184e-02 
 7.77197995e-04  1.50000000e+00  1.28490923e-01  2.74736780e-01  1.50000000e+00  1.96597228e-03  3.20168176e-02 
 7.77322995e-04  1.50000000e+00  1.28492147e-01  2.74794959e-01  1.50000000e+00  1.96644542e-03  3.23325884e-02 
 7.77447995e-04  1.50000000e+00  1.28493487e-01  2.74849800e-01  1.50000000e+00  1.96693134e-03  3.26575514e-02 
 7.77572995e-04  1.50000000e+00  1.28494878e-01  2.74902248e-01  1.50000000e+00  1.96742698e-03  3.29664013e-02 
 7.77697995e-04  1.50000000e+00  1.28496375e-01  2.74952482e-01  1.50000000e+00  1.96792944e-03  3.32838680e-02 
 7.77822995e-04  1.50000000e+00  1.28497919e-01  2.75000887e-01  1.50000000e+00  1.96843762e-03  3.35860979e-02 
 7.77947995e-04  1.50000000e+00  1.28499559e-01  2.75047642e-01  1.50000000e+00  1.96894931e-03  3.38963873e-02 
 7.78072995e-04  1.50000000e+00  1.28501243e-01  2.75092888e-01  1.50000000e+00  1.96946415e-03  3.41922797e-02 
 7.78197995e-04  1.50000000e+00  1.28503016e-01  2.75136745e-01  1.50000000e+00  1.96998018e-03  3.44956919e-02 
 7.78322995e-04  1.50000000e+00  1.28504830e-01  2.75179242e-01  1.50000000e+00  1.97049735e-03  3.47855116e-02 
 7.78447995e-04  1.50000000e+00  1.28506727e-01  2.75220449e-01  1.50000000e+00  1.97101373e-03  3.50823288e-02 
 7.78572995e-04  1.50000000e+00  1.28508660e-01  2.75260345e-01  1.50000000e+00  1.97152962e-03  3.53663247e-02 
 7.78697995e-04  1.50000000e+00  1.28510669e-01  2.75298968e-01  1.50000000e+00  1.97204306e-03  3.56568125e-02 
 7.78822995e-04  1.50000000e+00  1.28512711e-01  2.75336276e-01  1.50000000e+00  1.97255439e-03  3.59352182e-02 
 7.78947995e-04  1.50000000e+00  1.28514822e-01  2.75372291e-01  1.50000000e+00  1.97306163e-03  3.62196269e-02 
 7.79072995e-04  1.50000000e+00  1.28516961e-01  2.75406966e-01  1.50000000e+00  1.97356537e-03  3.64926620e-02 
 7.79197995e-04  1.50000000e+00  1.28519161e-01  2.75440314e-01  1.50000000e+00  1.97406359e-03  3.67712273e-02 
 7.79322995e-04  1.50000000e+00  1.28521385e-01  2.75472289e-01  1.50000000e+00  1.97455704e-03  3.70390984e-02 
 7.79447995e-04  1.50000000e+00  1.28523662e-01  2.75502903e-01  1.50000000e+00  1.97504359e-03  3.73120430e-02 
 7.79572995e-04  1.50000000e+00  1.28525959e-01  2.75532116e-01  1.50000000e+00  1.97552412e-03  3.75749446e-02 
 7.79697995e-04  1.50000000e+00  1.28528301e-01  2.75559941e-01  1.50000000e+00  1.97599647e-03  3.78424785e-02 
 7.79822995e-04  1.50000000e+00  1.28530656e-01  2.75586342e-01  1.50000000e+00  1.97646162e-03  3.81005940e-02 
 7.79947995e-04  1.50000000e+00  1.28533049e-01  2.75611335e-01  1.50000000e+00  1.97691739e-03  3.83629158e-02 
 7.80072995e-04  1.50000000e+00  1.28535450e-01  2.75634893e-01  1.50000000e+00  1.97736491e-03  3.86164184e-02 
 7.80197995e-04  1.50000000e+00  1.28537880e-01  2.75657033e-01  1.50000000e+00  1.97780194e-03  3.88737160e-02 
 7.80322995e-04  1.50000000e+00  1.28540313e-01  2.75677733e-01  1.50000000e+00  1.97822973e-03  3.91227691e-02 
 7.80447995e-04  1.50000000e+00  1.28542768e-01  2.75697013e-01  1.50000000e+00  1.97864604e-03  3.93752206e-02 
 7.80572995e-04  1.50000000e+00  1.28545219e-01  2.75714860e-01  1.50000000e+00  1.97905227e-03  3.96199788e-02 
 7.80697995e-04  1.50000000e+00  1.28547684e-01  2.75731293e-01  1.50000000e+00  1.97944612e-03  3.98677528e-02 
 7.80822995e-04  1.50000000e+00  1.28550140e-01  2.75746304e-01  1.50000000e+00  1.97982916e-03  4.01083625e-02 
 7.80947995e-04  1.50000000e+00  1.28552602e-01  2.75759916e-01  1.50000000e+00  1.98019906e-03  4.03516191e-02 
 7.81072995e-04  1.50000000e+00  1.28555049e-01  2.75772125e-01  1.50000000e+00  1.98055747e-03  4.05882189e-02 
 7.81197995e-04  1.50000000e+00  1.28557494e-01  2.75782954e-01  1.50000000e+00  1.98090205e-03  4.08271102e-02 
 7.81322995e-04  1.50000000e+00  1.28559919e-01  2.75792403e-01  1.50000000e+00  1.98123455e-03  4.10598317e-02 
 7.81447995e-04  1.50000000e+00  1.28562336e-01  2.75800496e-01  1.50000000e+00  1.98155267e-03  4.12945021e-02 
 7.81572995e-04  1.50000000e+00  1.28564725e-01  2.75807236e-01  1.50000000e+00  1.98185828e-03  4.15234701e-02 
 7.81697995e-04  1.50000000e+00  1.28567100e-01  2.75812647e-01  1.50000000e+00  1.98214903e-03  4.17540571e-02 
 7.81822995e-04  1.50000000e+00  1.28569442e-01  2.75816736e-01  1.50000000e+00  1.98242688e-03  4.19793901e-02 
 7.81947995e-04  1.50000000e+00  1.28571762e-01  2.75819525e-01  1.50000000e+00  1.98268946e-03  4.22060246e-02 
 7.82072995e-04  1.50000000e+00  1.28574045e-01  2.75821024e-01  1.50000000e+00  1.98293886e-03  4.24278356e-02 
 7.82197995e-04  1.50000000e+00  1.28576299e-01  2.75821256e-01  1.50000000e+00  1.98317276e-03  4.26506421e-02 
 7.82322995e-04  1.50000000e+00  1.28578510e-01  2.75820231e-01  1.50000000e+00  1.98339332e-03  4.28690384e-02 
 7.82447995e-04  1.50000000e+00  1.28580686e-01  2.75817972e-01  1.50000000e+00  1.98359818e-03  4.30881359e-02 
 7.82572995e-04  1.50000000e+00  1.28582815e-01  2.75814492e-01  1.50000000e+00  1.98378958e-03  4.33032197e-02 
 7.82697995e-04  1.50000000e+00  1.28584902e-01  2.75809811e-01  1.50000000e+00  1.98396518e-03  4.35187216e-02 
 7.82822995e-04  1.50000000e+00  1.28586937e-01  2.75803943e-01  1.50000000e+00  1.98412730e-03  4.37305904e-02 
 7.82947995e-04  1.50000000e+00  1.28588924e-01  2.75796910e-01  1.50000000e+00  1.98427356e-03  4.39426049e-02 
 7.83072995e-04  1.50000000e+00  1.28590855e-01  2.75788725e-01  1.50000000e+00  1.98440640e-03  4.41513518e-02 
 7.83197995e-04  1.50000000e+00  1.28592733e-01  2.75779408e-01  1.50000000e+00  1.98452345e-03  4.43599824e-02 
 7.83322995e-04  1.50000000e+00  1.28594550e-01  2.75768974e-01  1.50000000e+00  1.98462714e-03  4.45656962e-02 
 7.83447995e-04  1.50000000e+00  1.28596309e-01  2.75757443e-01  1.50000000e+00  1.98471511e-03  4.47710417e-02 
 7.83572995e-04  1.50000000e+00  1.28598002e-01  2.75744829e-01  1.50000000e+00  1.98478995e-03  4.49738073e-02 
 7.83697995e-04  1.50000000e+00  1.28599632e-01  2.75731151e-01  1.50000000e+00  1.98484924e-03  4.51759624e-02 
 7.83822995e-04  1.50000000e+00  1.28601193e-01  2.75716424e-01  1.50000000e+00  1.98489559e-03  4.53758609e-02 
 7.83875010e-04  1.50000000e+00  1.28601823e-01  2.75709988e-01  1.50000000e+00  1.98490979e-03  4.54589830e-02 
 7.83875011e-04  1.50000000e+00  1.28601739e-01  2.75709942e-01  1.50000000e+00  1.98490399e-03  4.54124086e-02 
 7.83875013e-04  1.50000000e+00  1.28601553e-01  2.75709837e-01  1.50000000e+00  1.98489123e-03  4.53076978e-02 
 7.83875017e-04  1.50000000e+00  1.28601210e-01  2.75709642e-01  1.50000000e+00  1.98486899e-03  4.51136434e-02 
 7.83875020e-04  1.50000000e+00  1.28601063e-01  2.75709559e-01  1.50000000e+00  1.98486088e-03  4.50305354e-02 
 7.83875021e-04  1.50000000e+00  1.28601081e-01  2.75709568e-01  1.50000000e+00  1.98486276e-03  4.50402216e-02 
 7.83875022e-04  1.50000000e+00  1.28601123e-01  2.75709592e-01  1.50000000e+00  1.98486690e-03  4.50638832e-02 
 7.83875026e-04  1.50000000e+00  1.28601205e-01  2.75709639e-01  1.50000000e+00  1.98487434e-03  4.51102528e-02 
 7.83875032e-04  1.50000000e+00  1.28601335e-01  2.75709712e-01  1.50000000e+00  1.98488508e-03  4.51832793e-02 
 7.83875045e-04  1.50000000e+00  1.28601449e-01  2.75709776e-01  1.50000000e+00  1.98489391e-03  4.52479954e-02 
 7.83875070e-04  1.50000000e+00  1.28601462e-01  2.75709780e-01  1.50000000e+00  1.98489519e-03  4.52552529e-02 
 7.83875122e-04  1.50000000e+00  1.28601457e-01  2.75709772e-01  1.50000000e+00  1.98489539e-03  4.52524033e-02 
 7.83875224e-04  1.50000000e+00  1.28601461e-01  2.75709763e-01  1.50000000e+00  1.98489559e-03  4.52546888e-02 
 7.83875429e-04  1.50000000e+00  1.28601459e-01  2.75709740e-01  1.50000000e+00  1.98489531e-03  4.52535740e-02 
 7.83875838e-04  1.50000000e+00  1.28601464e-01  2.75709699e-01  1.50000000e+00  1.98489522e-03  4.52561016e-02 
 7.83876658e-04  1.50000000e+00  1.28601466e-01  2.75709611e-01  1.50000000e+00  1.98489464e-03  4.52567943e-02 
 7.83878296e-04  1.50000000e+00  1.28601477e-01  2.75709440e-01  1.50000000e+00  1.98489386e-03  4.52623382e-02 
 7.83881573e-04  1.50000000e+00  1.28601492e-01  2.75709088e-01  1.50000000e+00  1.98489202e-03  4.52693412e-02 
 7.83888126e-04  1.50000000e+00  1.28601534e-01  2.75708368e-01  1.50000000e+00  1.98488891e-03  4.52873471e-02 
 7.83901234e-04  1.50000000e+00  1.28601625e-01  2.75706811e-01  1.50000000e+00  1.98488308e-03  4.53192651e-02 
 7.83927448e-04  1.50000000e+00  1.28601861e-01  2.75703230e-01  1.50000000e+00  1.98487424e-03  4.53867967e-02 
 7.83979877e-04  1.50000000e+00  1.28602456e-01  2.75694827e-01  1.50000000e+00  1.98486524e-03  4.55169233e-02 
 7.84000000e-04  1.50000000e+00  1.28602722e-01  2.75691367e-01  1.50000000e+00  1.98486507e-03  4.55684117e-02 
 7.84000001e-04  1.50000000e+00  1.28602780e-01  2.75691398e-01  1.50000000e+00  1.98486911e-03  4.56008856e-02 
 7.84000003e-04  1.50000000e+00  1.28602904e-01  2.75691467e-01  1.50000000e+00  1.98487764e-03  4.56713165e-02 
 7.84000007e-04  1.50000000e+00  1.28603163e-01  2.75691611e-01  1.50000000e+00  1.98489451e-03  4.58191669e-02 
 7.84000010e-04  1.50000000e+00  1.28603263e-01  2.75691667e-01  1.50000000e+00  1.98489997e-03  4.58770650e-02 
 7.84000011e-04  1.50000000e+00  1.28603204e-01  2.75691635e-01  1.50000000e+00  1.98489539e-03  4.58438216e-02 
 7.84000012e-04  1.50000000e+00  1.28603066e-01  2.75691558e-01  1.50000000e+00  1.98488497e-03  4.57651241e-02 
 7.84000016e-04  1.50000000e+00  1.28602785e-01  2.75691399e-01  1.50000000e+00  1.98486493e-03  4.56045535e-02 
 7.84000022e-04  1.50000000e+00  1.28602357e-01  2.75691158e-01  1.50000000e+00  1.98483733e-03  4.53617000e-02 
 7.84000035e-04  1.50000000e+00  1.28601740e-01  2.75690809e-01  1.50000000e+00  1.98480316e-03  4.50136475e-02 
 7.84000060e-04  1.50000000e+00  1.28600558e-01  2.75690144e-01  1.50000000e+00  1.98474532e-03  4.43561528e-02 
 7.84000112e-04  1.50000000e+00  1.28598255e-01  2.75688848e-01  1.50000000e+00  1.98464675e-03  4.31047759e-02 
 7.84000214e-04  1.50000000e+00  1.28594000e-01  2.75686452e-01  1.50000000e+00  1.98447873e-03  4.08921772e-02 
 7.84000419e-04  1.50000000e+00  1.28586726e-01  2.75682384e-01  1.50000000e+00  1.98419285e-03  3.73857506e-02 
 7.84000828e-04  1.50000000e+00  1.28576501e-01  2.75676908e-01  1.50000000e+00  1.98378515e-03  3.29881751e-02 
