 time            v(clk)          v(vout)         v(vinp)         v(vinn)        
 9.44055677e-06  0.00000000e+00  1.49999958e+00  7.72192784e-01  7.50000000e-01 
 9.44059714e-06  0.00000000e+00  1.49999958e+00  7.72192986e-01  7.50000000e-01 
 9.44063666e-06  0.00000000e+00  1.49999958e+00  7.72193183e-01  7.50000000e-01 
 9.44067657e-06  0.00000000e+00  1.49999958e+00  7.72193383e-01  7.50000000e-01 
 9.44071590e-06  0.00000000e+00  1.49999958e+00  7.72193580e-01  7.50000000e-01 
 9.44075636e-06  0.00000000e+00  1.49999958e+00  7.72193782e-01  7.50000000e-01 
 9.44079836e-06  0.00000000e+00  1.49999958e+00  7.72193992e-01  7.50000000e-01 
 9.44084214e-06  0.00000000e+00  1.49999958e+00  7.72194211e-01  7.50000000e-01 
 9.44088791e-06  0.00000000e+00  1.49999958e+00  7.72194440e-01  7.50000000e-01 
 9.44093574e-06  0.00000000e+00  1.49999958e+00  7.72194679e-01  7.50000000e-01 
 9.44098584e-06  0.00000000e+00  1.49999958e+00  7.72194929e-01  7.50000000e-01 
 9.44103837e-06  0.00000000e+00  1.49999958e+00  7.72195192e-01  7.50000000e-01 
 9.44109363e-06  0.00000000e+00  1.49999958e+00  7.72195468e-01  7.50000000e-01 
 9.44115187e-06  0.00000000e+00  1.49999958e+00  7.72195759e-01  7.50000000e-01 
 9.44121347e-06  0.00000000e+00  1.49999958e+00  7.72196067e-01  7.50000000e-01 
 9.44127880e-06  0.00000000e+00  1.49999958e+00  7.72196394e-01  7.50000000e-01 
 9.44134837e-06  0.00000000e+00  1.49999958e+00  7.72196742e-01  7.50000000e-01 
 9.44142271e-06  0.00000000e+00  1.49999958e+00  7.72197114e-01  7.50000000e-01 
 9.44150252e-06  0.00000000e+00  1.49999958e+00  7.72197513e-01  7.50000000e-01 
 9.44158862e-06  0.00000000e+00  1.49999958e+00  7.72197943e-01  7.50000000e-01 
 9.44168204e-06  0.00000000e+00  1.49999958e+00  7.72198410e-01  7.50000000e-01 
 9.44178404e-06  0.00000000e+00  1.49999958e+00  7.72198920e-01  7.50000000e-01 
 9.44189628e-06  0.00000000e+00  1.49999958e+00  7.72199481e-01  7.50000000e-01 
 9.44202084e-06  0.00000000e+00  1.49999958e+00  7.72200104e-01  7.50000000e-01 
 9.44216055e-06  0.00000000e+00  1.49999958e+00  7.72200803e-01  7.50000000e-01 
 9.44231921e-06  0.00000000e+00  1.49999958e+00  7.72201596e-01  7.50000000e-01 
 9.44250219e-06  0.00000000e+00  1.49999958e+00  7.72202511e-01  7.50000000e-01 
 9.44271731e-06  0.00000000e+00  1.49999958e+00  7.72203587e-01  7.50000000e-01 
 9.44297652e-06  0.00000000e+00  1.49999958e+00  7.72204883e-01  7.50000000e-01 
 9.44329920e-06  0.00000000e+00  1.49999958e+00  7.72206496e-01  7.50000000e-01 
 9.44371933e-06  0.00000000e+00  1.49999958e+00  7.72208597e-01  7.50000000e-01 
 9.44430338e-06  0.00000000e+00  1.49999958e+00  7.72211517e-01  7.50000000e-01 
 9.44520489e-06  0.00000000e+00  1.49999958e+00  7.72216024e-01  7.50000000e-01 
 9.44690589e-06  0.00000000e+00  1.49999958e+00  7.72224529e-01  7.50000000e-01 
 9.45030788e-06  0.00000000e+00  1.49999958e+00  7.72241539e-01  7.50000000e-01 
 9.45559118e-06  0.00000000e+00  1.49999958e+00  7.72267956e-01  7.50000000e-01 
 9.46266735e-06  0.00000000e+00  1.49999958e+00  7.72303337e-01  7.50000000e-01 
 9.47293957e-06  0.00000000e+00  1.49999958e+00  7.72354698e-01  7.50000000e-01 
 9.48702562e-06  0.00000000e+00  1.49999958e+00  7.72425128e-01  7.50000000e-01 
 9.50200000e-06  0.00000000e+00  1.49999958e+00  7.72500000e-01  7.50000000e-01 
 9.50200100e-06  1.50000000e-01  1.50001056e+00  7.72500005e-01  7.50000000e-01 
 9.50200300e-06  4.50000000e-01  1.50001903e+00  7.72500015e-01  7.50000000e-01 
 9.50200353e-06  5.28790160e-01  1.50001775e+00  7.72500018e-01  7.50000000e-01 
 9.50200458e-06  6.86370480e-01  1.50001201e+00  7.72500023e-01  7.50000000e-01 
 9.50200557e-06  8.35766841e-01  1.50000318e+00  7.72500028e-01  7.50000000e-01 
 9.50200652e-06  9.77818711e-01  1.49999202e+00  7.72500033e-01  7.50000000e-01 
 9.50200755e-06  1.13211777e+00  1.49997742e+00  7.72500038e-01  7.50000000e-01 
 9.50200852e-06  1.27863113e+00  1.49996135e+00  7.72500043e-01  7.50000000e-01 
 9.50200936e-06  1.40462352e+00  1.49994767e+00  7.72500047e-01  7.50000000e-01 
 9.50201000e-06  1.50000000e+00  1.49993875e+00  7.72500050e-01  7.50000000e-01 
 9.50201007e-06  1.50000000e+00  1.49993743e+00  7.72500050e-01  7.50000000e-01 
 9.50201022e-06  1.50000000e+00  1.49993410e+00  7.72500051e-01  7.50000000e-01 
 9.50201045e-06  1.50000000e+00  1.49992818e+00  7.72500052e-01  7.50000000e-01 
 9.50201071e-06  1.50000000e+00  1.49992173e+00  7.72500054e-01  7.50000000e-01 
 9.50201100e-06  1.50000000e+00  1.49991651e+00  7.72500055e-01  7.50000000e-01 
 9.50201139e-06  1.50000000e+00  1.49991273e+00  7.72500057e-01  7.50000000e-01 
 9.50201195e-06  1.50000000e+00  1.49991304e+00  7.72500060e-01  7.50000000e-01 
 9.50201306e-06  1.50000000e+00  1.49992463e+00  7.72500065e-01  7.50000000e-01 
 9.50201396e-06  1.50000000e+00  1.49993880e+00  7.72500070e-01  7.50000000e-01 
 9.50201484e-06  1.50000000e+00  1.49995314e+00  7.72500074e-01  7.50000000e-01 
 9.50201581e-06  1.50000000e+00  1.49996670e+00  7.72500079e-01  7.50000000e-01 
 9.50201677e-06  1.50000000e+00  1.49997678e+00  7.72500084e-01  7.50000000e-01 
 9.50201795e-06  1.50000000e+00  1.49998408e+00  7.72500090e-01  7.50000000e-01 
 9.50201928e-06  1.50000000e+00  1.49998647e+00  7.72500096e-01  7.50000000e-01 
 9.50202102e-06  1.50000000e+00  1.49998394e+00  7.72500105e-01  7.50000000e-01 
 9.50202284e-06  1.50000000e+00  1.49998216e+00  7.72500114e-01  7.50000000e-01 
 9.50202483e-06  1.50000000e+00  1.49999402e+00  7.72500124e-01  7.50000000e-01 
 9.50202654e-06  1.50000000e+00  1.50001540e+00  7.72500133e-01  7.50000000e-01 
 9.50202837e-06  1.50000000e+00  1.50003838e+00  7.72500142e-01  7.50000000e-01 
 9.50203053e-06  1.50000000e+00  1.50005675e+00  7.72500153e-01  7.50000000e-01 
 9.50203290e-06  1.50000000e+00  1.50006316e+00  7.72500165e-01  7.50000000e-01 
 9.50203508e-06  1.50000000e+00  1.50005875e+00  7.72500175e-01  7.50000000e-01 
 9.50203768e-06  1.50000000e+00  1.50004672e+00  7.72500188e-01  7.50000000e-01 
 9.50204051e-06  1.50000000e+00  1.50003163e+00  7.72500203e-01  7.50000000e-01 
 9.50204433e-06  1.50000000e+00  1.50001471e+00  7.72500222e-01  7.50000000e-01 
 9.50204928e-06  1.50000000e+00  1.50000122e+00  7.72500246e-01  7.50000000e-01 
 9.50205716e-06  1.50000000e+00  1.49999291e+00  7.72500286e-01  7.50000000e-01 
 9.50207074e-06  1.50000000e+00  1.49999210e+00  7.72500354e-01  7.50000000e-01 
 9.50209790e-06  1.50000000e+00  1.49999641e+00  7.72500490e-01  7.50000000e-01 
 9.50213787e-06  1.50000000e+00  1.49999946e+00  7.72500689e-01  7.50000000e-01 
 9.50220298e-06  1.50000000e+00  1.50000015e+00  7.72501015e-01  7.50000000e-01 
 9.50226785e-06  1.50000000e+00  1.49999986e+00  7.72501339e-01  7.50000000e-01 
 9.50235020e-06  1.50000000e+00  1.49999963e+00  7.72501751e-01  7.50000000e-01 
 9.50243281e-06  1.50000000e+00  1.49999957e+00  7.72502164e-01  7.50000000e-01 
 9.50253087e-06  1.50000000e+00  1.49999957e+00  7.72502654e-01  7.50000000e-01 
 9.50263228e-06  1.50000000e+00  1.49999957e+00  7.72503161e-01  7.50000000e-01 
 9.50274916e-06  1.50000000e+00  1.49999958e+00  7.72503746e-01  7.50000000e-01 
 9.50287246e-06  1.50000000e+00  1.49999958e+00  7.72504362e-01  7.50000000e-01 
 9.50301214e-06  1.50000000e+00  1.49999958e+00  7.72505061e-01  7.50000000e-01 
 9.50316146e-06  1.50000000e+00  1.49999958e+00  7.72505807e-01  7.50000000e-01 
 9.50332893e-06  1.50000000e+00  1.49999958e+00  7.72506645e-01  7.50000000e-01 
 9.50350976e-06  1.50000000e+00  1.49999958e+00  7.72507549e-01  7.50000000e-01 
 9.50371161e-06  1.50000000e+00  1.49999958e+00  7.72508558e-01  7.50000000e-01 
 9.50393134e-06  1.50000000e+00  1.49999958e+00  7.72509657e-01  7.50000000e-01 
 9.50417620e-06  1.50000000e+00  1.49999958e+00  7.72510881e-01  7.50000000e-01 
 9.50444463e-06  1.50000000e+00  1.49999958e+00  7.72512223e-01  7.50000000e-01 
 9.50474386e-06  1.50000000e+00  1.49999958e+00  7.72513719e-01  7.50000000e-01 
 9.50507385e-06  1.50000000e+00  1.49999958e+00  7.72515369e-01  7.50000000e-01 
 9.50544217e-06  1.50000000e+00  1.49999958e+00  7.72517211e-01  7.50000000e-01 
 9.50585038e-06  1.50000000e+00  1.49999958e+00  7.72519252e-01  7.50000000e-01 
 9.50630673e-06  1.50000000e+00  1.49999958e+00  7.72521534e-01  7.50000000e-01 
 9.50681453e-06  1.50000000e+00  1.49999958e+00  7.72524073e-01  7.50000000e-01 
 9.50738320e-06  1.50000000e+00  1.49999958e+00  7.72526916e-01  7.50000000e-01 
 9.50801830e-06  1.50000000e+00  1.49999958e+00  7.72530091e-01  7.50000000e-01 
 9.50873134e-06  1.50000000e+00  1.49999958e+00  7.72533657e-01  7.50000000e-01 
 9.50953125e-06  1.50000000e+00  1.49999958e+00  7.72537656e-01  7.50000000e-01 
 9.51043319e-06  1.50000000e+00  1.49999958e+00  7.72542166e-01  7.50000000e-01 
 9.51145120e-06  1.50000000e+00  1.49999958e+00  7.72547256e-01  7.50000000e-01 
 9.51260624e-06  1.50000000e+00  1.49999958e+00  7.72553031e-01  7.50000000e-01 
 9.51391980e-06  1.50000000e+00  1.49999958e+00  7.72559599e-01  7.50000000e-01 
 9.51542138e-06  1.50000000e+00  1.49999958e+00  7.72567107e-01  7.50000000e-01 
 9.51620188e-06  1.50000000e+00  1.49999958e+00  7.72571009e-01  7.50000000e-01 
 9.51673081e-06  1.50000000e+00  1.49999958e+00  7.72573654e-01  7.50000000e-01 
 9.51724266e-06  1.50000000e+00  1.49999958e+00  7.72576213e-01  7.50000000e-01 
 9.51790738e-06  1.50000000e+00  1.49999958e+00  7.72579537e-01  7.50000000e-01 
 9.51823801e-06  1.50000000e+00  1.49999958e+00  7.72581190e-01  7.50000000e-01 
 9.51872004e-06  1.50000000e+00  1.49999957e+00  7.72583600e-01  7.50000000e-01 
 9.51923303e-06  1.50000000e+00  1.49999957e+00  7.72586165e-01  7.50000000e-01 
 9.51986228e-06  1.50000000e+00  1.49999957e+00  7.72589311e-01  7.50000000e-01 
 9.52029698e-06  1.50000000e+00  1.49999956e+00  7.72591485e-01  7.50000000e-01 
 9.52061631e-06  1.50000000e+00  1.49999954e+00  7.72593082e-01  7.50000000e-01 
 9.52089141e-06  1.50000000e+00  1.49999953e+00  7.72594457e-01  7.50000000e-01 
 9.52119727e-06  1.50000000e+00  1.49999972e+00  7.72595986e-01  7.50000000e-01 
 9.52152942e-06  1.50000000e+00  1.50000307e+00  7.72597647e-01  7.50000000e-01 
 9.52178284e-06  1.50000000e+00  1.50001598e+00  7.72598914e-01  7.50000000e-01 
 9.52189916e-06  1.50000000e+00  1.50003355e+00  7.72599496e-01  7.50000000e-01 
 9.52197347e-06  1.50000000e+00  1.50005439e+00  7.72599867e-01  7.50000000e-01 
 9.52203725e-06  1.50000000e+00  1.50008517e+00  7.72600186e-01  7.50000000e-01 
 9.52208207e-06  1.50000000e+00  1.50012390e+00  7.72600410e-01  7.50000000e-01 
 9.52212371e-06  1.50000000e+00  1.50018379e+00  7.72600619e-01  7.50000000e-01 
 9.52216315e-06  1.50000000e+00  1.50027309e+00  7.72600816e-01  7.50000000e-01 
 9.52220872e-06  1.50000000e+00  1.50041376e+00  7.72601044e-01  7.50000000e-01 
 9.52225939e-06  1.50000000e+00  1.50058185e+00  7.72601297e-01  7.50000000e-01 
 9.52229430e-06  1.50000000e+00  1.50068662e+00  7.72601471e-01  7.50000000e-01 
 9.52234174e-06  1.50000000e+00  1.50079907e+00  7.72601709e-01  7.50000000e-01 
 9.52238121e-06  1.50000000e+00  1.50091663e+00  7.72601906e-01  7.50000000e-01 
 9.52241161e-06  1.50000000e+00  1.50110554e+00  7.72602058e-01  7.50000000e-01 
 9.52243498e-06  1.50000000e+00  1.50132118e+00  7.72602175e-01  7.50000000e-01 
 9.52245728e-06  1.50000000e+00  1.50145838e+00  7.72602286e-01  7.50000000e-01 
 9.52247608e-06  1.50000000e+00  1.50143570e+00  7.72602380e-01  7.50000000e-01 
 9.52250060e-06  1.50000000e+00  1.50122353e+00  7.72602503e-01  7.50000000e-01 
 9.52252299e-06  1.50000000e+00  1.50094310e+00  7.72602615e-01  7.50000000e-01 
 9.52254497e-06  1.50000000e+00  1.50067636e+00  7.72602725e-01  7.50000000e-01 
 9.52256838e-06  1.50000000e+00  1.50045183e+00  7.72602842e-01  7.50000000e-01 
 9.52259678e-06  1.50000000e+00  1.50026859e+00  7.72602984e-01  7.50000000e-01 
 9.52262639e-06  1.50000000e+00  1.50015712e+00  7.72603132e-01  7.50000000e-01 
 9.52266588e-06  1.50000000e+00  1.50008075e+00  7.72603329e-01  7.50000000e-01 
 9.52271379e-06  1.50000000e+00  1.50004056e+00  7.72603569e-01  7.50000000e-01 
 9.52278220e-06  1.50000000e+00  1.50001718e+00  7.72603911e-01  7.50000000e-01 
 9.52287265e-06  1.50000000e+00  1.50000318e+00  7.72604363e-01  7.50000000e-01 
 9.52300045e-06  1.50000000e+00  1.49999483e+00  7.72605002e-01  7.50000000e-01 
 9.52315197e-06  1.50000000e+00  1.49999417e+00  7.72605760e-01  7.50000000e-01 
 9.52335117e-06  1.50000000e+00  1.49999583e+00  7.72606756e-01  7.50000000e-01 
 9.52362330e-06  1.50000000e+00  1.49999654e+00  7.72608116e-01  7.50000000e-01 
 9.52381264e-06  1.50000000e+00  1.49999636e+00  7.72609063e-01  7.50000000e-01 
 9.52405203e-06  1.50000000e+00  1.49999634e+00  7.72610260e-01  7.50000000e-01 
 9.52431180e-06  1.50000000e+00  1.49999644e+00  7.72611559e-01  7.50000000e-01 
 9.52467573e-06  1.50000000e+00  1.49999657e+00  7.72613379e-01  7.50000000e-01 
 9.52513001e-06  1.50000000e+00  1.49999673e+00  7.72615650e-01  7.50000000e-01 
 9.52573063e-06  1.50000000e+00  1.49999691e+00  7.72618653e-01  7.50000000e-01 
 9.52649829e-06  1.50000000e+00  1.49999712e+00  7.72622491e-01  7.50000000e-01 
 9.52750687e-06  1.50000000e+00  1.49999735e+00  7.72627534e-01  7.50000000e-01 
 9.52880102e-06  1.50000000e+00  1.49999759e+00  7.72634005e-01  7.50000000e-01 
 9.53032107e-06  1.50000000e+00  1.49999782e+00  7.72641605e-01  7.50000000e-01 
 9.53176386e-06  1.50000000e+00  1.49999799e+00  7.72648819e-01  7.50000000e-01 
 9.53293536e-06  1.50000000e+00  1.49999810e+00  7.72654677e-01  7.50000000e-01 
 9.53373331e-06  1.50000000e+00  1.49999818e+00  7.72658667e-01  7.50000000e-01 
 9.53484389e-06  1.50000000e+00  1.49999826e+00  7.72664219e-01  7.50000000e-01 
 9.53567760e-06  1.50000000e+00  1.49999832e+00  7.72668388e-01  7.50000000e-01 
 9.53661169e-06  1.50000000e+00  1.49999838e+00  7.72673058e-01  7.50000000e-01 
 9.53760362e-06  1.50000000e+00  1.49999844e+00  7.72678018e-01  7.50000000e-01 
 9.53906307e-06  1.50000000e+00  1.49999852e+00  7.72685315e-01  7.50000000e-01 
 9.54152198e-06  1.50000000e+00  1.49999862e+00  7.72697610e-01  7.50000000e-01 
 9.54524878e-06  1.50000000e+00  1.49999875e+00  7.72716244e-01  7.50000000e-01 
 9.55004540e-06  1.50000000e+00  1.49999888e+00  7.72740227e-01  7.50000000e-01 
 9.55708729e-06  1.50000000e+00  1.49999900e+00  7.72775436e-01  7.50000000e-01 
 9.56451000e-06  1.50000000e+00  1.49999910e+00  7.72812550e-01  7.50000000e-01 
 9.56451100e-06  1.35000000e+00  1.49999177e+00  7.72812555e-01  7.50000000e-01 
 9.56451300e-06  1.05000000e+00  1.49998554e+00  7.72812565e-01  7.50000000e-01 
 9.56451359e-06  9.62100448e-01  1.49998613e+00  7.72812568e-01  7.50000000e-01 
 9.56451458e-06  8.13271116e-01  1.49998898e+00  7.72812573e-01  7.50000000e-01 
 9.56451564e-06  6.54613179e-01  1.49999340e+00  7.72812578e-01  7.50000000e-01 
 9.56451713e-06  4.30973155e-01  1.50000117e+00  7.72812586e-01  7.50000000e-01 
 9.56451825e-06  2.62989290e-01  1.50000921e+00  7.72812591e-01  7.50000000e-01 
 9.56451951e-06  7.31331391e-02  1.50002087e+00  7.72812598e-01  7.50000000e-01 
 9.56452000e-06  6.97675251e-11  1.50002545e+00  7.72812600e-01  7.50000000e-01 
 9.56452002e-06  0.00000000e+00  1.50002570e+00  7.72812600e-01  7.50000000e-01 
 9.56452007e-06  0.00000000e+00  1.50002632e+00  7.72812600e-01  7.50000000e-01 
 9.56452016e-06  0.00000000e+00  1.50002793e+00  7.72812601e-01  7.50000000e-01 
 9.56452026e-06  0.00000000e+00  1.50002994e+00  7.72812601e-01  7.50000000e-01 
 9.56452046e-06  0.00000000e+00  1.50003426e+00  7.72812602e-01  7.50000000e-01 
 9.56452068e-06  0.00000000e+00  1.50003894e+00  7.72812603e-01  7.50000000e-01 
 9.56452104e-06  0.00000000e+00  1.50004467e+00  7.72812605e-01  7.50000000e-01 
 9.56452155e-06  0.00000000e+00  1.50004919e+00  7.72812608e-01  7.50000000e-01 
 9.56452256e-06  0.00000000e+00  1.50004958e+00  7.72812613e-01  7.50000000e-01 
 9.56452459e-06  0.00000000e+00  1.50003508e+00  7.72812623e-01  7.50000000e-01 
 9.56452864e-06  0.00000000e+00  1.49999920e+00  7.72812643e-01  7.50000000e-01 
 9.56453187e-06  0.00000000e+00  1.49997597e+00  7.72812659e-01  7.50000000e-01 
 9.56453555e-06  0.00000000e+00  1.49995216e+00  7.72812678e-01  7.50000000e-01 
 9.56453892e-06  0.00000000e+00  1.49993731e+00  7.72812695e-01  7.50000000e-01 
 9.56454273e-06  0.00000000e+00  1.49993400e+00  7.72812714e-01  7.50000000e-01 
 9.56454759e-06  0.00000000e+00  1.49994444e+00  7.72812738e-01  7.50000000e-01 
 9.56455068e-06  0.00000000e+00  1.49995285e+00  7.72812753e-01  7.50000000e-01 
 9.56455336e-06  0.00000000e+00  1.49996248e+00  7.72812767e-01  7.50000000e-01 
 9.56455593e-06  0.00000000e+00  1.49998071e+00  7.72812780e-01  7.50000000e-01 
 9.56455800e-06  0.00000000e+00  1.50000527e+00  7.72812790e-01  7.50000000e-01 
 9.56456036e-06  0.00000000e+00  1.50004896e+00  7.72812802e-01  7.50000000e-01 
 9.56456302e-06  0.00000000e+00  1.50012754e+00  7.72812815e-01  7.50000000e-01 
 9.56456530e-06  0.00000000e+00  1.50022960e+00  7.72812827e-01  7.50000000e-01 
 9.56456706e-06  0.00000000e+00  1.50033789e+00  7.72812835e-01  7.50000000e-01 
 9.56456888e-06  0.00000000e+00  1.50047531e+00  7.72812844e-01  7.50000000e-01 
 9.56457085e-06  0.00000000e+00  1.50063092e+00  7.72812854e-01  7.50000000e-01 
 9.56457303e-06  0.00000000e+00  1.50079693e+00  7.72812865e-01  7.50000000e-01 
 9.56457541e-06  0.00000000e+00  1.50096497e+00  7.72812877e-01  7.50000000e-01 
 9.56457822e-06  0.00000000e+00  1.50109867e+00  7.72812891e-01  7.50000000e-01 
 9.56458106e-06  0.00000000e+00  1.50101603e+00  7.72812905e-01  7.50000000e-01 
 9.56458355e-06  0.00000000e+00  1.50058809e+00  7.72812918e-01  7.50000000e-01 
 9.56458600e-06  0.00000000e+00  1.49972653e+00  7.72812930e-01  7.50000000e-01 
 9.56458870e-06  0.00000000e+00  1.49821854e+00  7.72812943e-01  7.50000000e-01 
 9.56459146e-06  0.00000000e+00  1.49604209e+00  7.72812957e-01  7.50000000e-01 
 9.56459400e-06  0.00000000e+00  1.49365573e+00  7.72812970e-01  7.50000000e-01 
 9.56459571e-06  0.00000000e+00  1.49193735e+00  7.72812979e-01  7.50000000e-01 
 9.56459751e-06  0.00000000e+00  1.49008843e+00  7.72812988e-01  7.50000000e-01 
 9.56459968e-06  0.00000000e+00  1.48793916e+00  7.72812998e-01  7.50000000e-01 
 9.56460205e-06  0.00000000e+00  1.48604033e+00  7.72813010e-01  7.50000000e-01 
 9.56460469e-06  0.00000000e+00  1.48491323e+00  7.72813023e-01  7.50000000e-01 
 9.56460669e-06  0.00000000e+00  1.48494640e+00  7.72813033e-01  7.50000000e-01 
 9.56460867e-06  0.00000000e+00  1.48584764e+00  7.72813043e-01  7.50000000e-01 
 9.56461050e-06  0.00000000e+00  1.48731046e+00  7.72813052e-01  7.50000000e-01 
 9.56461247e-06  0.00000000e+00  1.48926838e+00  7.72813062e-01  7.50000000e-01 
 9.56461490e-06  0.00000000e+00  1.49176271e+00  7.72813075e-01  7.50000000e-01 
 9.56461711e-06  0.00000000e+00  1.49377050e+00  7.72813086e-01  7.50000000e-01 
 9.56461947e-06  0.00000000e+00  1.49545873e+00  7.72813097e-01  7.50000000e-01 
 9.56462223e-06  0.00000000e+00  1.49684711e+00  7.72813111e-01  7.50000000e-01 
 9.56462503e-06  0.00000000e+00  1.49774455e+00  7.72813125e-01  7.50000000e-01 
 9.56462858e-06  0.00000000e+00  1.49841277e+00  7.72813143e-01  7.50000000e-01 
 9.56463268e-06  0.00000000e+00  1.49882732e+00  7.72813163e-01  7.50000000e-01 
 9.56463838e-06  0.00000000e+00  1.49912947e+00  7.72813192e-01  7.50000000e-01 
 9.56464456e-06  0.00000000e+00  1.49931266e+00  7.72813223e-01  7.50000000e-01 
 9.56465270e-06  0.00000000e+00  1.49947658e+00  7.72813263e-01  7.50000000e-01 
 9.56466231e-06  0.00000000e+00  1.49961929e+00  7.72813312e-01  7.50000000e-01 
 9.56467600e-06  0.00000000e+00  1.49976349e+00  7.72813380e-01  7.50000000e-01 
 9.56469523e-06  0.00000000e+00  1.49988578e+00  7.72813476e-01  7.50000000e-01 
 9.56472991e-06  0.00000000e+00  1.49998380e+00  7.72813650e-01  7.50000000e-01 
 9.56479927e-06  0.00000000e+00  1.50002572e+00  7.72813996e-01  7.50000000e-01 
 9.56490262e-06  0.00000000e+00  1.50001521e+00  7.72814513e-01  7.50000000e-01 
 9.56494735e-06  0.00000000e+00  1.50000636e+00  7.72814737e-01  7.50000000e-01 
 9.56499884e-06  0.00000000e+00  1.50000110e+00  7.72814994e-01  7.50000000e-01 
 9.56504435e-06  0.00000000e+00  1.49999959e+00  7.72815222e-01  7.50000000e-01 
 9.56508945e-06  0.00000000e+00  1.49999934e+00  7.72815447e-01  7.50000000e-01 
 9.56513373e-06  0.00000000e+00  1.49999942e+00  7.72815669e-01  7.50000000e-01 
 9.56517742e-06  0.00000000e+00  1.49999951e+00  7.72815887e-01  7.50000000e-01 
 9.56522038e-06  0.00000000e+00  1.49999956e+00  7.72816102e-01  7.50000000e-01 
 9.56526688e-06  0.00000000e+00  1.49999958e+00  7.72816334e-01  7.50000000e-01 
 9.56530914e-06  0.00000000e+00  1.49999958e+00  7.72816546e-01  7.50000000e-01 
 9.56535324e-06  0.00000000e+00  1.49999958e+00  7.72816766e-01  7.50000000e-01 
 9.56539419e-06  0.00000000e+00  1.49999958e+00  7.72816971e-01  7.50000000e-01 
 9.56543635e-06  0.00000000e+00  1.49999958e+00  7.72817182e-01  7.50000000e-01 
 9.56547653e-06  0.00000000e+00  1.49999958e+00  7.72817383e-01  7.50000000e-01 
