 time            v(a_1V5)        v(b_3V3)        v(x1t)          v(a_3V3)        v(b_1V5)        v(x2t)         
 2.51088952e-07  0.00000000e+00 -1.00028619e-08  3.30000172e+00  0.00000000e+00  1.38189095e-07  1.49999572e+00 
 2.51188952e-07  0.00000000e+00  1.22335977e-08  3.29999828e+00  0.00000000e+00  1.12775600e-07  1.50000325e+00 
 2.51288952e-07  0.00000000e+00 -9.99098248e-09  3.30000172e+00  0.00000000e+00  1.38055611e-07  1.49999574e+00 
 2.51388952e-07  0.00000000e+00  1.22206093e-08  3.29999828e+00  0.00000000e+00  1.12908133e-07  1.50000323e+00 
 2.51488952e-07  0.00000000e+00 -9.97905152e-09  3.30000172e+00  0.00000000e+00  1.37924005e-07  1.49999576e+00 
 2.51588952e-07  0.00000000e+00  1.22076960e-08  3.29999828e+00  0.00000000e+00  1.13038803e-07  1.50000320e+00 
 2.51688952e-07  0.00000000e+00 -9.96707621e-09  3.30000172e+00  0.00000000e+00  1.37794249e-07  1.49999579e+00 
 2.51788952e-07  0.00000000e+00  1.21948505e-08  3.29999828e+00  0.00000000e+00  1.13167635e-07  1.50000318e+00 
 2.51888952e-07  0.00000000e+00 -9.95506359e-09  3.30000171e+00  0.00000000e+00  1.37666318e-07  1.49999581e+00 
 2.51988952e-07  0.00000000e+00  1.21820661e-08  3.29999829e+00  0.00000000e+00  1.13294655e-07  1.50000316e+00 
 2.52088952e-07  0.00000000e+00 -9.94301917e-09  3.30000171e+00  0.00000000e+00  1.37540187e-07  1.49999583e+00 
 2.52188952e-07  0.00000000e+00  1.21693378e-08  3.29999829e+00  0.00000000e+00  1.13419889e-07  1.50000313e+00 
 2.52288952e-07  0.00000000e+00 -9.93094783e-09  3.30000171e+00  0.00000000e+00  1.37415829e-07  1.49999585e+00 
 2.52388952e-07  0.00000000e+00  1.21566609e-08  3.29999829e+00  0.00000000e+00  1.13543362e-07  1.50000311e+00 
 2.52488952e-07  0.00000000e+00 -9.91885448e-09  3.30000171e+00  0.00000000e+00  1.37293220e-07  1.49999588e+00 
 2.52588952e-07  0.00000000e+00  1.21440313e-08  3.29999829e+00  0.00000000e+00  1.13665099e-07  1.50000309e+00 
 2.52688952e-07  0.00000000e+00 -9.90674276e-09  3.30000171e+00  0.00000000e+00  1.37172334e-07  1.49999590e+00 
 2.52788952e-07  0.00000000e+00  1.21314443e-08  3.29999829e+00  0.00000000e+00  1.13785125e-07  1.50000307e+00 
 2.52888952e-07  0.00000000e+00 -9.89461627e-09  3.30000170e+00  0.00000000e+00  1.37053149e-07  1.49999592e+00 
 2.52988952e-07  0.00000000e+00  1.21188978e-08  3.29999830e+00  0.00000000e+00  1.13903462e-07  1.50000305e+00 
 2.53088952e-07  0.00000000e+00 -9.88247851e-09  3.30000170e+00  0.00000000e+00  1.36935639e-07  1.49999594e+00 
 2.53188952e-07  0.00000000e+00  1.21063875e-08  3.29999830e+00  0.00000000e+00  1.14020136e-07  1.50000303e+00 
 2.53288952e-07  0.00000000e+00 -9.87033252e-09  3.30000170e+00  0.00000000e+00  1.36819782e-07  1.49999596e+00 
 2.53388952e-07  0.00000000e+00  1.20939116e-08  3.29999830e+00  0.00000000e+00  1.14135170e-07  1.50000301e+00 
 2.53488952e-07  0.00000000e+00 -9.85817971e-09  3.30000170e+00  0.00000000e+00  1.36705553e-07  1.49999598e+00 
 2.53588952e-07  0.00000000e+00  1.20814671e-08  3.29999830e+00  0.00000000e+00  1.14248586e-07  1.50000299e+00 
 2.53688952e-07  0.00000000e+00 -9.84602315e-09  3.30000170e+00  0.00000000e+00  1.36592931e-07  1.49999600e+00 
 2.53788952e-07  0.00000000e+00  1.20690531e-08  3.29999830e+00  0.00000000e+00  1.14360408e-07  1.50000296e+00 
 2.53888952e-07  0.00000000e+00 -9.83386440e-09  3.30000169e+00  0.00000000e+00  1.36481891e-07  1.49999602e+00 
 2.53988952e-07  0.00000000e+00  1.20566665e-08  3.29999831e+00  0.00000000e+00  1.14470658e-07  1.50000295e+00 
 2.54088952e-07  0.00000000e+00 -9.82170560e-09  3.30000169e+00  0.00000000e+00  1.36372413e-07  1.49999604e+00 
 2.54188952e-07  0.00000000e+00  1.20443062e-08  3.29999831e+00  0.00000000e+00  1.14579359e-07  1.50000293e+00 
 2.54288952e-07  0.00000000e+00 -9.80954779e-09  3.30000169e+00  0.00000000e+00  1.36264474e-07  1.49999606e+00 
 2.54388952e-07  0.00000000e+00  1.20319703e-08  3.29999831e+00  0.00000000e+00  1.14686531e-07  1.50000291e+00 
 2.54488952e-07  0.00000000e+00 -9.79739313e-09  3.30000169e+00  0.00000000e+00  1.36158052e-07  1.49999608e+00 
 2.54588952e-07  0.00000000e+00  1.20196583e-08  3.29999831e+00  0.00000000e+00  1.14792197e-07  1.50000289e+00 
 2.54688952e-07  0.00000000e+00 -9.78524139e-09  3.30000169e+00  0.00000000e+00  1.36053126e-07  1.49999610e+00 
 2.54788952e-07  0.00000000e+00  1.20073684e-08  3.29999831e+00  0.00000000e+00  1.14896377e-07  1.50000287e+00 
 2.54888952e-07  0.00000000e+00 -9.77309502e-09  3.30000168e+00  0.00000000e+00  1.35949675e-07  1.49999612e+00 
 2.54988952e-07  0.00000000e+00  1.19950999e-08  3.29999832e+00  0.00000000e+00  1.14999094e-07  1.50000285e+00 
 2.55088952e-07  0.00000000e+00 -9.76095462e-09  3.30000168e+00  0.00000000e+00  1.35847678e-07  1.49999614e+00 
 2.55188952e-07  0.00000000e+00  1.19828517e-08  3.29999832e+00  0.00000000e+00  1.15100367e-07  1.50000283e+00 
 2.55288952e-07  0.00000000e+00 -9.74882047e-09  3.30000168e+00  0.00000000e+00  1.35747114e-07  1.49999615e+00 
 2.55388952e-07  0.00000000e+00  1.19706228e-08  3.29999832e+00  0.00000000e+00  1.15200216e-07  1.50000281e+00 
 2.55488952e-07  0.00000000e+00 -9.73669402e-09  3.30000168e+00  0.00000000e+00  1.35647964e-07  1.49999617e+00 
 2.55588952e-07  0.00000000e+00  1.19584132e-08  3.29999832e+00  0.00000000e+00  1.15298662e-07  1.50000280e+00 
 2.55688952e-07  0.00000000e+00 -9.72457525e-09  3.30000168e+00  0.00000000e+00  1.35550207e-07  1.49999619e+00 
 2.55788952e-07  0.00000000e+00  1.19462213e-08  3.29999832e+00  0.00000000e+00  1.15395725e-07  1.50000278e+00 
 2.55888952e-07  0.00000000e+00 -9.71246543e-09  3.30000167e+00  0.00000000e+00  1.35453824e-07  1.49999621e+00 
 2.55988952e-07  0.00000000e+00  1.19340473e-08  3.29999832e+00  0.00000000e+00  1.15491424e-07  1.50000276e+00 
 2.56088952e-07  0.00000000e+00 -9.70036469e-09  3.30000167e+00  0.00000000e+00  1.35358795e-07  1.49999623e+00 
 2.56188952e-07  0.00000000e+00  1.19218909e-08  3.29999833e+00  0.00000000e+00  1.15585778e-07  1.50000274e+00 
 2.56288952e-07  0.00000000e+00 -9.68827324e-09  3.30000167e+00  0.00000000e+00  1.35265102e-07  1.49999624e+00 
 2.56388952e-07  0.00000000e+00  1.19097500e-08  3.29999833e+00  0.00000000e+00  1.15678806e-07  1.50000273e+00 
 2.56488952e-07  0.00000000e+00 -9.67619220e-09  3.30000167e+00  0.00000000e+00  1.35172726e-07  1.49999626e+00 
 2.56588952e-07  0.00000000e+00  1.18976261e-08  3.29999833e+00  0.00000000e+00  1.15770527e-07  1.50000271e+00 
 2.56688952e-07  0.00000000e+00 -9.66412168e-09  3.30000167e+00  0.00000000e+00  1.35081647e-07  1.49999628e+00 
 2.56788952e-07  0.00000000e+00  1.18855183e-08  3.29999833e+00  0.00000000e+00  1.15860959e-07  1.50000269e+00 
 2.56888952e-07  0.00000000e+00 -9.65206104e-09  3.30000167e+00  0.00000000e+00  1.34991848e-07  1.49999629e+00 
 2.56988952e-07  0.00000000e+00  1.18734256e-08  3.29999833e+00  0.00000000e+00  1.15950122e-07  1.50000268e+00 
 2.57088952e-07  0.00000000e+00 -9.64001209e-09  3.30000166e+00  0.00000000e+00  1.34903311e-07  1.49999631e+00 
 2.57188952e-07  0.00000000e+00  1.18613487e-08  3.29999834e+00  0.00000000e+00  1.16038030e-07  1.50000266e+00 
 2.57288952e-07  0.00000000e+00 -9.62797388e-09  3.30000166e+00  0.00000000e+00  1.34816017e-07  1.49999632e+00 
 2.57388952e-07  0.00000000e+00  1.18492864e-08  3.29999834e+00  0.00000000e+00  1.16124704e-07  1.50000265e+00 
 2.57488952e-07  0.00000000e+00 -9.61594731e-09  3.30000166e+00  0.00000000e+00  1.34729950e-07  1.49999634e+00 
 2.57588952e-07  0.00000000e+00  1.18372394e-08  3.29999834e+00  0.00000000e+00  1.16210161e-07  1.50000263e+00 
 2.57688952e-07  0.00000000e+00 -9.60393173e-09  3.30000166e+00  0.00000000e+00  1.34645093e-07  1.49999635e+00 
 2.57788952e-07  0.00000000e+00  1.18252072e-08  3.29999834e+00  0.00000000e+00  1.16294417e-07  1.50000261e+00 
 2.57888952e-07  0.00000000e+00 -9.59192869e-09  3.30000166e+00  0.00000000e+00  1.34561427e-07  1.49999637e+00 
 2.57988952e-07  0.00000000e+00  1.18131890e-08  3.29999834e+00  0.00000000e+00  1.16377490e-07  1.50000260e+00 
 2.58088952e-07  0.00000000e+00 -9.57993716e-09  3.30000165e+00  0.00000000e+00  1.34478936e-07  1.49999639e+00 
 2.58188952e-07  0.00000000e+00  1.18011851e-08  3.29999835e+00  0.00000000e+00  1.16459395e-07  1.50000258e+00 
 2.58288952e-07  0.00000000e+00 -9.56795780e-09  3.30000165e+00  0.00000000e+00  1.34397605e-07  1.49999640e+00 
 2.58388952e-07  0.00000000e+00  1.17891956e-08  3.29999835e+00  0.00000000e+00  1.16540151e-07  1.50000257e+00 
 2.58488952e-07  0.00000000e+00 -9.55599055e-09  3.30000165e+00  0.00000000e+00  1.34317415e-07  1.49999641e+00 
 2.58588952e-07  0.00000000e+00  1.17772200e-08  3.29999835e+00  0.00000000e+00  1.16619772e-07  1.50000256e+00 
 2.58688952e-07  0.00000000e+00 -9.54403587e-09  3.30000165e+00  0.00000000e+00  1.34238352e-07  1.49999643e+00 
 2.58788952e-07  0.00000000e+00  1.17652583e-08  3.29999835e+00  0.00000000e+00  1.16698275e-07  1.50000254e+00 
 2.58888952e-07  0.00000000e+00 -9.53209303e-09  3.30000165e+00  0.00000000e+00  1.34160399e-07  1.49999644e+00 
 2.58988952e-07  0.00000000e+00  1.17533105e-08  3.29999835e+00  0.00000000e+00  1.16775675e-07  1.50000253e+00 
 2.59088952e-07  0.00000000e+00 -9.52016276e-09  3.30000164e+00  0.00000000e+00  1.34083541e-07  1.49999646e+00 
 2.59188952e-07  0.00000000e+00  1.17413768e-08  3.29999835e+00  0.00000000e+00  1.16851988e-07  1.50000251e+00 
 2.59288952e-07  0.00000000e+00 -9.50824499e-09  3.30000164e+00  0.00000000e+00  1.34007762e-07  1.49999647e+00 
 2.59388952e-07  0.00000000e+00  1.17294562e-08  3.29999836e+00  0.00000000e+00  1.16927230e-07  1.50000250e+00 
 2.59488952e-07  0.00000000e+00 -9.49633964e-09  3.30000164e+00  0.00000000e+00  1.33933048e-07  1.49999649e+00 
 2.59588952e-07  0.00000000e+00  1.17175491e-08  3.29999836e+00  0.00000000e+00  1.17001416e-07  1.50000249e+00 
 2.59688952e-07  0.00000000e+00 -9.48444708e-09  3.30000164e+00  0.00000000e+00  1.33859382e-07  1.49999650e+00 
 2.59788952e-07  0.00000000e+00  1.17056559e-08  3.29999836e+00  0.00000000e+00  1.17074559e-07  1.50000247e+00 
 2.59888952e-07  0.00000000e+00 -9.47256715e-09  3.30000164e+00  0.00000000e+00  1.33786751e-07  1.49999651e+00 
 2.59988952e-07  0.00000000e+00  1.16937762e-08  3.29999836e+00  0.00000000e+00  1.17146676e-07  1.50000246e+00 
 2.60088952e-07  0.00000000e+00 -9.46069957e-09  3.30000164e+00  0.00000000e+00  1.33715139e-07  1.49999653e+00 
 2.60188952e-07  0.00000000e+00  1.16819095e-08  3.29999836e+00  0.00000000e+00  1.17217780e-07  1.50000245e+00 
 2.60288952e-07  0.00000000e+00 -9.44884518e-09  3.30000163e+00  0.00000000e+00  1.33644534e-07  1.49999654e+00 
 2.60388952e-07  0.00000000e+00  1.16700563e-08  3.29999837e+00  0.00000000e+00  1.17287886e-07  1.50000243e+00 
 2.60488952e-07  0.00000000e+00 -9.43700305e-09  3.30000163e+00  0.00000000e+00  1.33574919e-07  1.49999655e+00 
 2.60588952e-07  0.00000000e+00  1.16582167e-08  3.29999837e+00  0.00000000e+00  1.17357008e-07  1.50000242e+00 
 2.60688952e-07  0.00000000e+00 -9.42517384e-09  3.30000163e+00  0.00000000e+00  1.33506281e-07  1.49999656e+00 
 2.60788952e-07  0.00000000e+00  1.16463896e-08  3.29999837e+00  0.00000000e+00  1.17425159e-07  1.50000241e+00 
 2.60888952e-07  0.00000000e+00 -9.41335788e-09  3.30000163e+00  0.00000000e+00  1.33438607e-07  1.49999658e+00 
 2.60988952e-07  0.00000000e+00  1.16345760e-08  3.29999837e+00  0.00000000e+00  1.17492354e-07  1.50000239e+00 
 2.61088952e-07  0.00000000e+00 -9.40155411e-09  3.30000163e+00  0.00000000e+00  1.33371883e-07  1.49999659e+00 
 2.61188952e-07  0.00000000e+00  1.16227760e-08  3.29999837e+00  0.00000000e+00  1.17558606e-07  1.50000238e+00 
 2.61288952e-07  0.00000000e+00 -9.38976291e-09  3.30000162e+00  0.00000000e+00  1.33306096e-07  1.49999660e+00 
 2.61388952e-07  0.00000000e+00  1.16109889e-08  3.29999838e+00  0.00000000e+00  1.17623928e-07  1.50000237e+00 
 2.61488952e-07  0.00000000e+00 -9.37798495e-09  3.30000162e+00  0.00000000e+00  1.33241231e-07  1.49999661e+00 
 2.61588952e-07  0.00000000e+00  1.15992151e-08  3.29999838e+00  0.00000000e+00  1.17688333e-07  1.50000236e+00 
 2.61688952e-07  0.00000000e+00 -9.36622000e-09  3.30000162e+00  0.00000000e+00  1.33177278e-07  1.49999662e+00 
 2.61788952e-07  0.00000000e+00  1.15874540e-08  3.29999838e+00  0.00000000e+00  1.17751834e-07  1.50000235e+00 
 2.61888952e-07  0.00000000e+00 -9.35446706e-09  3.30000162e+00  0.00000000e+00  1.33114221e-07  1.49999664e+00 
 2.61988952e-07  0.00000000e+00  1.15757060e-08  3.29999838e+00  0.00000000e+00  1.17814445e-07  1.50000233e+00 
 2.62088952e-07  0.00000000e+00 -9.34272777e-09  3.30000162e+00  0.00000000e+00  1.33052050e-07  1.49999665e+00 
 2.62188952e-07  0.00000000e+00  1.15639713e-08  3.29999838e+00  0.00000000e+00  1.17876176e-07  1.50000232e+00 
 2.62288952e-07  0.00000000e+00 -9.33100090e-09  3.30000162e+00  0.00000000e+00  1.32990750e-07  1.49999666e+00 
 2.62388952e-07  0.00000000e+00  1.15522493e-08  3.29999838e+00  0.00000000e+00  1.17937042e-07  1.50000231e+00 
 2.62488952e-07  0.00000000e+00 -9.31928675e-09  3.30000161e+00  0.00000000e+00  1.32930311e-07  1.49999667e+00 
 2.62588952e-07  0.00000000e+00  1.15405402e-08  3.29999839e+00  0.00000000e+00  1.17997054e-07  1.50000230e+00 
 2.62688952e-07  0.00000000e+00 -9.30758602e-09  3.30000161e+00  0.00000000e+00  1.32870720e-07  1.49999668e+00 
 2.62788952e-07  0.00000000e+00  1.15288445e-08  3.29999839e+00  0.00000000e+00  1.18056224e-07  1.50000229e+00 
 2.62888952e-07  0.00000000e+00 -9.29589719e-09  3.30000161e+00  0.00000000e+00  1.32811965e-07  1.49999669e+00 
 2.62988952e-07  0.00000000e+00  1.15171615e-08  3.29999839e+00  0.00000000e+00  1.18114563e-07  1.50000228e+00 
 2.63088952e-07  0.00000000e+00 -9.28422194e-09  3.30000161e+00  0.00000000e+00  1.32754034e-07  1.49999670e+00 
 2.63188952e-07  0.00000000e+00  1.15054914e-08  3.29999839e+00  0.00000000e+00  1.18172084e-07  1.50000227e+00 
 2.63288952e-07  0.00000000e+00 -9.27255911e-09  3.30000161e+00  0.00000000e+00  1.32696916e-07  1.49999671e+00 
 2.63388952e-07  0.00000000e+00  1.14938342e-08  3.29999839e+00  0.00000000e+00  1.18228799e-07  1.50000226e+00 
 2.63488952e-07  0.00000000e+00 -9.26090917e-09  3.30000160e+00  0.00000000e+00  1.32640599e-07  1.49999673e+00 
 2.63588952e-07  0.00000000e+00  1.14821902e-08  3.29999840e+00  0.00000000e+00  1.18284718e-07  1.50000225e+00 
 2.63688952e-07  0.00000000e+00 -9.24927192e-09  3.30000160e+00  0.00000000e+00  1.32585072e-07  1.49999674e+00 
 2.63788952e-07  0.00000000e+00  1.14705584e-08  3.29999840e+00  0.00000000e+00  1.18339853e-07  1.50000224e+00 
 2.63888952e-07  0.00000000e+00 -9.23764759e-09  3.30000160e+00  0.00000000e+00  1.32530323e-07  1.49999675e+00 
 2.63988952e-07  0.00000000e+00  1.14589401e-08  3.29999840e+00  0.00000000e+00  1.18394214e-07  1.50000223e+00 
 2.64088952e-07  0.00000000e+00 -9.22603581e-09  3.30000160e+00  0.00000000e+00  1.32476343e-07  1.49999676e+00 
 2.64188952e-07  0.00000000e+00  1.14473344e-08  3.29999840e+00  0.00000000e+00  1.18447813e-07  1.50000222e+00 
 2.64288952e-07  0.00000000e+00 -9.21443713e-09  3.30000160e+00  0.00000000e+00  1.32423119e-07  1.49999677e+00 
 2.64388952e-07  0.00000000e+00  1.14357414e-08  3.29999840e+00  0.00000000e+00  1.18500661e-07  1.50000221e+00 
 2.64488952e-07  0.00000000e+00 -9.20285091e-09  3.30000160e+00  0.00000000e+00  1.32370642e-07  1.49999678e+00 
 2.64588952e-07  0.00000000e+00  1.14241619e-08  3.29999840e+00  0.00000000e+00  1.18552767e-07  1.50000220e+00 
 2.64688952e-07  0.00000000e+00 -9.19127766e-09  3.30000159e+00  0.00000000e+00  1.32318900e-07  1.49999679e+00 
 2.64788952e-07  0.00000000e+00  1.14125941e-08  3.29999841e+00  0.00000000e+00  1.18604144e-07  1.50000219e+00 
 2.64888952e-07  0.00000000e+00 -9.17971696e-09  3.30000159e+00  0.00000000e+00  1.32267884e-07  1.49999680e+00 
 2.64988952e-07  0.00000000e+00  1.14010398e-08  3.29999841e+00  0.00000000e+00  1.18654800e-07  1.50000218e+00 
 2.65088952e-07  0.00000000e+00 -9.16816963e-09  3.30000159e+00  0.00000000e+00  1.32217582e-07  1.49999680e+00 
 2.65188952e-07  0.00000000e+00  1.13894976e-08  3.29999841e+00  0.00000000e+00  1.18704746e-07  1.50000217e+00 
 2.65288952e-07  0.00000000e+00 -9.15663410e-09  3.30000159e+00  0.00000000e+00  1.32167987e-07  1.49999681e+00 
 2.65388952e-07  0.00000000e+00  1.13779692e-08  3.29999841e+00  0.00000000e+00  1.18753991e-07  1.50000216e+00 
 2.65488952e-07  0.00000000e+00 -9.14511186e-09  3.30000159e+00  0.00000000e+00  1.32119086e-07  1.49999682e+00 
 2.65588952e-07  0.00000000e+00  1.13664525e-08  3.29999841e+00  0.00000000e+00  1.18802547e-07  1.50000215e+00 
 2.65688952e-07  0.00000000e+00 -9.13360233e-09  3.30000158e+00  0.00000000e+00  1.32070870e-07  1.49999683e+00 
 2.65788952e-07  0.00000000e+00  1.13549492e-08  3.29999841e+00  0.00000000e+00  1.18850422e-07  1.50000214e+00 
 2.65888952e-07  0.00000000e+00 -9.12210522e-09  3.30000158e+00  0.00000000e+00  1.32023331e-07  1.49999684e+00 
 2.65988952e-07  0.00000000e+00  1.13434582e-08  3.29999842e+00  0.00000000e+00  1.18897626e-07  1.50000213e+00 
 2.66088952e-07  0.00000000e+00 -9.11062101e-09  3.30000158e+00  0.00000000e+00  1.31976457e-07  1.49999685e+00 
 2.66188952e-07  0.00000000e+00  1.13319802e-08  3.29999842e+00  0.00000000e+00  1.18944169e-07  1.50000212e+00 
 2.66288952e-07  0.00000000e+00 -9.09914927e-09  3.30000158e+00  0.00000000e+00  1.31930240e-07  1.49999686e+00 
 2.66388952e-07  0.00000000e+00  1.13205152e-08  3.29999842e+00  0.00000000e+00  1.18990059e-07  1.50000211e+00 
 2.66488952e-07  0.00000000e+00 -9.08769017e-09  3.30000158e+00  0.00000000e+00  1.31884671e-07  1.49999687e+00 
 2.66588952e-07  0.00000000e+00  1.13090621e-08  3.29999842e+00  0.00000000e+00  1.19035307e-07  1.50000210e+00 
 2.66688952e-07  0.00000000e+00 -9.07624388e-09  3.30000158e+00  0.00000000e+00  1.31839740e-07  1.49999688e+00 
 2.66788952e-07  0.00000000e+00  1.12976224e-08  3.29999842e+00  0.00000000e+00  1.19079921e-07  1.50000210e+00 
 2.66888952e-07  0.00000000e+00 -9.06481037e-09  3.30000157e+00  0.00000000e+00  1.31795439e-07  1.49999689e+00 
 2.66988952e-07  0.00000000e+00  1.12861944e-08  3.29999843e+00  0.00000000e+00  1.19123910e-07  1.50000209e+00 
 2.67088952e-07  0.00000000e+00 -9.05338950e-09  3.30000157e+00  0.00000000e+00  1.31751758e-07  1.49999689e+00 
 2.67188952e-07  0.00000000e+00  1.12747800e-08  3.29999843e+00  0.00000000e+00  1.19167283e-07  1.50000208e+00 
 2.67288952e-07  0.00000000e+00 -9.04198089e-09  3.30000157e+00  0.00000000e+00  1.31708689e-07  1.49999690e+00 
 2.67388952e-07  0.00000000e+00  1.12633775e-08  3.29999843e+00  0.00000000e+00  1.19210048e-07  1.50000207e+00 
 2.67488952e-07  0.00000000e+00 -9.03058524e-09  3.30000157e+00  0.00000000e+00  1.31666223e-07  1.49999691e+00 
 2.67588952e-07  0.00000000e+00  1.12519881e-08  3.29999843e+00  0.00000000e+00  1.19252214e-07  1.50000206e+00 
 2.67688952e-07  0.00000000e+00 -9.01920152e-09  3.30000157e+00  0.00000000e+00  1.31624352e-07  1.49999692e+00 
 2.67788952e-07  0.00000000e+00  1.12406114e-08  3.29999843e+00  0.00000000e+00  1.19293790e-07  1.50000205e+00 
 2.67888952e-07  0.00000000e+00 -9.00783128e-09  3.30000157e+00  0.00000000e+00  1.31583067e-07  1.49999693e+00 
 2.67988952e-07  0.00000000e+00  1.12292471e-08  3.29999843e+00  0.00000000e+00  1.19334784e-07  1.50000205e+00 
 2.68088952e-07  0.00000000e+00 -8.99647321e-09  3.30000156e+00  0.00000000e+00  1.31542360e-07  1.49999693e+00 
 2.68188952e-07  0.00000000e+00  1.12178951e-08  3.29999844e+00  0.00000000e+00  1.19375204e-07  1.50000204e+00 
 2.68288952e-07  0.00000000e+00 -8.98512762e-09  3.30000156e+00  0.00000000e+00  1.31502223e-07  1.49999694e+00 
 2.68388952e-07  0.00000000e+00  1.12065559e-08  3.29999844e+00  0.00000000e+00  1.19415059e-07  1.50000203e+00 
 2.68488952e-07  0.00000000e+00 -8.97379479e-09  3.30000156e+00  0.00000000e+00  1.31462648e-07  1.49999695e+00 
 2.68588952e-07  0.00000000e+00  1.11952290e-08  3.29999844e+00  0.00000000e+00  1.19454355e-07  1.50000202e+00 
 2.68688952e-07  0.00000000e+00 -8.96247478e-09  3.30000156e+00  0.00000000e+00  1.31423627e-07  1.49999696e+00 
 2.68788952e-07  0.00000000e+00  1.11839149e-08  3.29999844e+00  0.00000000e+00  1.19493101e-07  1.50000202e+00 
 2.68888952e-07  0.00000000e+00 -8.95116634e-09  3.30000156e+00  0.00000000e+00  1.31385151e-07  1.49999696e+00 
 2.68988952e-07  0.00000000e+00  1.11726134e-08  3.29999844e+00  0.00000000e+00  1.19531305e-07  1.50000201e+00 
 2.69088952e-07  0.00000000e+00 -8.93987155e-09  3.30000155e+00  0.00000000e+00  1.31347215e-07  1.49999697e+00 
 2.69188952e-07  0.00000000e+00  1.11613240e-08  3.29999844e+00  0.00000000e+00  1.19568974e-07  1.50000200e+00 
 2.69288952e-07  0.00000000e+00 -8.92858877e-09  3.30000155e+00  0.00000000e+00  1.31309809e-07  1.49999698e+00 
 2.69388952e-07  0.00000000e+00  1.11500475e-08  3.29999845e+00  0.00000000e+00  1.19606117e-07  1.50000199e+00 
 2.69488952e-07  0.00000000e+00 -8.91731789e-09  3.30000155e+00  0.00000000e+00  1.31272926e-07  1.49999699e+00 
 2.69588952e-07  0.00000000e+00  1.11387835e-08  3.29999845e+00  0.00000000e+00  1.19642739e-07  1.50000199e+00 
