 time            v(Vcmfb)        v(Voutp)        v(Voutn)       
 1.04062012e-03  7.01847289e-01  6.00000000e-01  8.00000000e-01 
 1.04123934e-03  7.01847446e-01  6.00000000e-01  8.00000000e-01 
 1.04247780e-03  7.01847804e-01  6.00000000e-01  8.00000000e-01 
 1.04495470e-03  7.01848477e-01  6.00000000e-01  8.00000000e-01 
 1.04787501e-03  7.01849302e-01  6.00000000e-01  8.00000000e-01 
 1.04787501e-03  7.01843408e-01  6.00000000e-01  8.00000000e-01 
 1.04787501e-03  7.01832879e-01  6.00000000e-01  8.00000000e-01 
 1.04787502e-03  7.01817834e-01  6.00000000e-01  8.00000000e-01 
 1.04787502e-03  7.01811244e-01  6.00000000e-01  8.00000000e-01 
 1.04787502e-03  7.01812373e-01  6.00000000e-01  8.00000000e-01 
 1.04787502e-03  7.01814019e-01  6.00000000e-01  8.00000000e-01 
 1.04787502e-03  7.01816810e-01  6.00000000e-01  8.00000000e-01 
 1.04787503e-03  7.01821976e-01  6.00000000e-01  8.00000000e-01 
 1.04787504e-03  7.01830045e-01  6.00000000e-01  8.00000000e-01 
 1.04787506e-03  7.01841499e-01  6.00000000e-01  8.00000000e-01 
 1.04787509e-03  7.01854086e-01  6.00000000e-01  8.00000000e-01 
 1.04787513e-03  7.01857359e-01  6.00000000e-01  8.00000000e-01 
 1.04787517e-03  7.01855809e-01  6.00000000e-01  8.00000000e-01 
 1.04787525e-03  7.01851890e-01  6.00000000e-01  8.00000000e-01 
 1.04787533e-03  7.01849805e-01  6.00000000e-01  8.00000000e-01 
 1.04787547e-03  7.01849244e-01  6.00000000e-01  8.00000000e-01 
 1.04787560e-03  7.01849284e-01  6.00000000e-01  8.00000000e-01 
 1.04787586e-03  7.01849314e-01  6.00000000e-01  8.00000000e-01 
 1.04787638e-03  7.01849280e-01  6.00000000e-01  8.00000000e-01 
 1.04787742e-03  7.01849315e-01  6.00000000e-01  8.00000000e-01 
 1.04787951e-03  7.01849281e-01  6.00000000e-01  8.00000000e-01 
 1.04788367e-03  7.01849317e-01  6.00000000e-01  8.00000000e-01 
 1.04789200e-03  7.01849284e-01  6.00000000e-01  8.00000000e-01 
 1.04790867e-03  7.01849324e-01  6.00000000e-01  8.00000000e-01 
 1.04794199e-03  7.01849298e-01  6.00000000e-01  8.00000000e-01 
 1.04800000e-03  7.01849350e-01  6.00000000e-01  8.00000000e-01 
 1.04800000e-03  7.01966634e-01  6.00000000e-01  8.00000000e-01 
 1.04800000e-03  7.02217056e-01  6.00000000e-01  8.00000000e-01 
 1.04800001e-03  7.02747641e-01  6.00000000e-01  8.00000000e-01 
 1.04800001e-03  7.03938508e-01  6.00000000e-01  8.00000000e-01 
 1.04800001e-03  7.04025816e-01  6.00000000e-01  8.00000000e-01 
 1.04800001e-03  7.04104060e-01  6.00000000e-01  8.00000000e-01 
 1.04800001e-03  7.04208387e-01  6.00000000e-01  8.00000000e-01 
 1.04800002e-03  7.04369364e-01  6.00000000e-01  8.00000000e-01 
 1.04800003e-03  7.04606817e-01  6.00000000e-01  8.00000000e-01 
 1.04800004e-03  7.04884883e-01  6.00000000e-01  8.00000000e-01 
 1.04800005e-03  7.04948116e-01  6.00000000e-01  8.00000000e-01 
 1.04800008e-03  7.04526956e-01  6.00000000e-01  8.00000000e-01 
 1.04800010e-03  7.04113446e-01  6.00000000e-01  8.00000000e-01 
 1.04800014e-03  7.03772887e-01  6.00000000e-01  8.00000000e-01 
 1.04800018e-03  7.03588678e-01  6.00000000e-01  8.00000000e-01 
 1.04800028e-03  7.03486998e-01  6.00000000e-01  8.00000000e-01 
 1.04800043e-03  7.03454180e-01  6.00000000e-01  8.00000000e-01 
 1.04800069e-03  7.03523129e-01  6.00000000e-01  8.00000000e-01 
 1.04800098e-03  7.03594073e-01  6.00000000e-01  8.00000000e-01 
 1.04800141e-03  7.03667375e-01  6.00000000e-01  8.00000000e-01 
 1.04800211e-03  7.03688436e-01  6.00000000e-01  8.00000000e-01 
 1.04800352e-03  7.03701780e-01  6.00000000e-01  8.00000000e-01 
 1.04800632e-03  7.03691596e-01  6.00000000e-01  8.00000000e-01 
 1.04801193e-03  7.03701468e-01  6.00000000e-01  8.00000000e-01 
 1.04802315e-03  7.03692088e-01  6.00000000e-01  8.00000000e-01 
 1.04804558e-03  7.03702090e-01  6.00000000e-01  8.00000000e-01 
 1.04809046e-03  7.03693481e-01  6.00000000e-01  8.00000000e-01 
 1.04818020e-03  7.03704810e-01  6.00000000e-01  8.00000000e-01 
 1.04835969e-03  7.03698953e-01  6.00000000e-01  8.00000000e-01 
 1.04871866e-03  7.03715734e-01  6.00000000e-01  8.00000000e-01 
 1.04943661e-03  7.03720813e-01  6.00000000e-01  8.00000000e-01 
 1.05087251e-03  7.03759430e-01  6.00000000e-01  8.00000000e-01 
 1.05374430e-03  7.03808202e-01  6.00000000e-01  8.00000000e-01 
 1.05587501e-03  7.03860849e-01  6.00000000e-01  8.00000000e-01 
 1.05587501e-03  7.03364618e-01  6.00000000e-01  8.00000000e-01 
 1.05587501e-03  7.02426222e-01  6.00000000e-01  8.00000000e-01 
 1.05587502e-03  7.01182703e-01  6.00000000e-01  8.00000000e-01 
 1.05587502e-03  7.00534725e-01  6.00000000e-01  8.00000000e-01 
 1.05587502e-03  7.00520009e-01  6.00000000e-01  8.00000000e-01 
 1.05587502e-03  7.00507130e-01  6.00000000e-01  8.00000000e-01 
 1.05587502e-03  7.00489205e-01  6.00000000e-01  8.00000000e-01 
 1.05587503e-03  7.00454223e-01  6.00000000e-01  8.00000000e-01 
 1.05587504e-03  7.00411771e-01  6.00000000e-01  8.00000000e-01 
 1.05587505e-03  7.00413944e-01  6.00000000e-01  8.00000000e-01 
 1.05587508e-03  7.00692561e-01  6.00000000e-01  8.00000000e-01 
 1.05587514e-03  7.01345545e-01  6.00000000e-01  8.00000000e-01 
 1.05587521e-03  7.01649367e-01  6.00000000e-01  8.00000000e-01 
 1.05587528e-03  7.01797368e-01  6.00000000e-01  8.00000000e-01 
 1.05587539e-03  7.01833875e-01  6.00000000e-01  8.00000000e-01 
 1.05587553e-03  7.01834690e-01  6.00000000e-01  8.00000000e-01 
 1.05587569e-03  7.01835056e-01  6.00000000e-01  8.00000000e-01 
 1.05587600e-03  7.01834503e-01  6.00000000e-01  8.00000000e-01 
 1.05587663e-03  7.01835081e-01  6.00000000e-01  8.00000000e-01 
 1.05587788e-03  7.01834496e-01  6.00000000e-01  8.00000000e-01 
 1.05588039e-03  7.01835085e-01  6.00000000e-01  8.00000000e-01 
 1.05588540e-03  7.01834496e-01  6.00000000e-01  8.00000000e-01 
 1.05589542e-03  7.01835090e-01  6.00000000e-01  8.00000000e-01 
 1.05591547e-03  7.01834504e-01  6.00000000e-01  8.00000000e-01 
 1.05595556e-03  7.01835107e-01  6.00000000e-01  8.00000000e-01 
 1.05600000e-03  7.01834527e-01  6.00000000e-01  8.00000000e-01 
 1.05600000e-03  7.01837779e-01  6.00000000e-01  8.00000000e-01 
 1.05600000e-03  7.01843252e-01  6.00000000e-01  8.00000000e-01 
 1.05600001e-03  7.01853345e-01  6.00000000e-01  8.00000000e-01 
 1.05600001e-03  7.01860010e-01  6.00000000e-01  8.00000000e-01 
 1.05600001e-03  7.01859209e-01  6.00000000e-01  8.00000000e-01 
 1.05600001e-03  7.01858036e-01  6.00000000e-01  8.00000000e-01 
 1.05600001e-03  7.01855912e-01  6.00000000e-01  8.00000000e-01 
 1.05600002e-03  7.01851962e-01  6.00000000e-01  8.00000000e-01 
 1.05600003e-03  7.01843935e-01  6.00000000e-01  8.00000000e-01 
 1.05600004e-03  7.01836051e-01  6.00000000e-01  8.00000000e-01 
 1.05600005e-03  7.01830351e-01  6.00000000e-01  8.00000000e-01 
 1.05600007e-03  7.01827822e-01  6.00000000e-01  8.00000000e-01 
 1.05600010e-03  7.01829916e-01  6.00000000e-01  8.00000000e-01 
 1.05600014e-03  7.01832219e-01  6.00000000e-01  8.00000000e-01 
 1.05600019e-03  7.01833830e-01  6.00000000e-01  8.00000000e-01 
 1.05600028e-03  7.01834777e-01  6.00000000e-01  8.00000000e-01 
 1.05600048e-03  7.01834824e-01  6.00000000e-01  8.00000000e-01 
 1.05600071e-03  7.01834824e-01  6.00000000e-01  8.00000000e-01 
 1.05600102e-03  7.01834817e-01  6.00000000e-01  8.00000000e-01 
 1.05600143e-03  7.01834830e-01  6.00000000e-01  8.00000000e-01 
 1.05600210e-03  7.01834817e-01  6.00000000e-01  8.00000000e-01 
 1.05600331e-03  7.01834831e-01  6.00000000e-01  8.00000000e-01 
 1.05600573e-03  7.01834817e-01  6.00000000e-01  8.00000000e-01 
 1.05601057e-03  7.01834833e-01  6.00000000e-01  8.00000000e-01 
 1.05602024e-03  7.01834821e-01  6.00000000e-01  8.00000000e-01 
 1.05603960e-03  7.01834842e-01  6.00000000e-01  8.00000000e-01 
 1.05607830e-03  7.01834837e-01  6.00000000e-01  8.00000000e-01 
 1.05615572e-03  7.01834874e-01  6.00000000e-01  8.00000000e-01 
 1.05631054e-03  7.01834902e-01  6.00000000e-01  8.00000000e-01 
 1.05662020e-03  7.01835003e-01  6.00000000e-01  8.00000000e-01 
 1.05723950e-03  7.01835160e-01  6.00000000e-01  8.00000000e-01 
 1.05847811e-03  7.01835518e-01  6.00000000e-01  8.00000000e-01 
 1.06095534e-03  7.01836191e-01  6.00000000e-01  8.00000000e-01 
 1.06387501e-03  7.01837016e-01  6.00000000e-01  8.00000000e-01 
 1.06387501e-03  7.01831122e-01  6.00000000e-01  8.00000000e-01 
 1.06387501e-03  7.01820593e-01  6.00000000e-01  8.00000000e-01 
 1.06387502e-03  7.01805548e-01  6.00000000e-01  8.00000000e-01 
 1.06387502e-03  7.01798957e-01  6.00000000e-01  8.00000000e-01 
 1.06387502e-03  7.01800087e-01  6.00000000e-01  8.00000000e-01 
 1.06387502e-03  7.01801733e-01  6.00000000e-01  8.00000000e-01 
 1.06387502e-03  7.01804524e-01  6.00000000e-01  8.00000000e-01 
 1.06387503e-03  7.01809690e-01  6.00000000e-01  8.00000000e-01 
 1.06387504e-03  7.01817759e-01  6.00000000e-01  8.00000000e-01 
 1.06387506e-03  7.01829212e-01  6.00000000e-01  8.00000000e-01 
 1.06387509e-03  7.01841800e-01  6.00000000e-01  8.00000000e-01 
 1.06387513e-03  7.01845073e-01  6.00000000e-01  8.00000000e-01 
 1.06387517e-03  7.01843523e-01  6.00000000e-01  8.00000000e-01 
 1.06387525e-03  7.01839604e-01  6.00000000e-01  8.00000000e-01 
 1.06387533e-03  7.01837519e-01  6.00000000e-01  8.00000000e-01 
 1.06387547e-03  7.01836958e-01  6.00000000e-01  8.00000000e-01 
 1.06387560e-03  7.01836998e-01  6.00000000e-01  8.00000000e-01 
 1.06387586e-03  7.01837028e-01  6.00000000e-01  8.00000000e-01 
 1.06387638e-03  7.01836994e-01  6.00000000e-01  8.00000000e-01 
 1.06387742e-03  7.01837029e-01  6.00000000e-01  8.00000000e-01 
 1.06387951e-03  7.01836995e-01  6.00000000e-01  8.00000000e-01 
 1.06388367e-03  7.01837031e-01  6.00000000e-01  8.00000000e-01 
 1.06389200e-03  7.01836998e-01  6.00000000e-01  8.00000000e-01 
 1.06390867e-03  7.01837038e-01  6.00000000e-01  8.00000000e-01 
 1.06394199e-03  7.01837012e-01  6.00000000e-01  8.00000000e-01 
 1.06400000e-03  7.01837063e-01  6.00000000e-01  8.00000000e-01 
 1.06400000e-03  7.01954347e-01  6.00000000e-01  8.00000000e-01 
 1.06400000e-03  7.02204770e-01  6.00000000e-01  8.00000000e-01 
 1.06400001e-03  7.02735362e-01  6.00000000e-01  8.00000000e-01 
 1.06400001e-03  7.03926256e-01  6.00000000e-01  8.00000000e-01 
 1.06400001e-03  7.04013569e-01  6.00000000e-01  8.00000000e-01 
 1.06400001e-03  7.04091818e-01  6.00000000e-01  8.00000000e-01 
 1.06400001e-03  7.04196154e-01  6.00000000e-01  8.00000000e-01 
 1.06400002e-03  7.04357145e-01  6.00000000e-01  8.00000000e-01 
 1.06400003e-03  7.04594623e-01  6.00000000e-01  8.00000000e-01 
 1.06400004e-03  7.04872717e-01  6.00000000e-01  8.00000000e-01 
 1.06400005e-03  7.04935971e-01  6.00000000e-01  8.00000000e-01 
 1.06400008e-03  7.04514876e-01  6.00000000e-01  8.00000000e-01 
 1.06400010e-03  7.04101424e-01  6.00000000e-01  8.00000000e-01 
 1.06400014e-03  7.03760954e-01  6.00000000e-01  8.00000000e-01 
 1.06400018e-03  7.03576851e-01  6.00000000e-01  8.00000000e-01 
 1.06400028e-03  7.03475345e-01  6.00000000e-01  8.00000000e-01 
 1.06400043e-03  7.03442742e-01  6.00000000e-01  8.00000000e-01 
 1.06400069e-03  7.03511912e-01  6.00000000e-01  8.00000000e-01 
 1.06400098e-03  7.03582984e-01  6.00000000e-01  8.00000000e-01 
 1.06400141e-03  7.03656374e-01  6.00000000e-01  8.00000000e-01 
 1.06400211e-03  7.03677475e-01  6.00000000e-01  8.00000000e-01 
 1.06400352e-03  7.03690826e-01  6.00000000e-01  8.00000000e-01 
 1.06400632e-03  7.03680639e-01  6.00000000e-01  8.00000000e-01 
 1.06401193e-03  7.03690513e-01  6.00000000e-01  8.00000000e-01 
 1.06402315e-03  7.03681132e-01  6.00000000e-01  8.00000000e-01 
 1.06404558e-03  7.03691135e-01  6.00000000e-01  8.00000000e-01 
 1.06409046e-03  7.03682526e-01  6.00000000e-01  8.00000000e-01 
 1.06418020e-03  7.03693855e-01  6.00000000e-01  8.00000000e-01 
 1.06435968e-03  7.03687998e-01  6.00000000e-01  8.00000000e-01 
 1.06471866e-03  7.03704780e-01  6.00000000e-01  8.00000000e-01 
 1.06543660e-03  7.03709860e-01  6.00000000e-01  8.00000000e-01 
 1.06687248e-03  7.03748481e-01  6.00000000e-01  8.00000000e-01 
 1.06974425e-03  7.03797258e-01  6.00000000e-01  8.00000000e-01 
 1.07187501e-03  7.03849911e-01  6.00000000e-01  8.00000000e-01 
 1.07187501e-03  7.03353678e-01  6.00000000e-01  8.00000000e-01 
 1.07187501e-03  7.02415268e-01  6.00000000e-01  8.00000000e-01 
 1.07187502e-03  7.01171727e-01  6.00000000e-01  8.00000000e-01 
 1.07187502e-03  7.00523750e-01  6.00000000e-01  8.00000000e-01 
 1.07187502e-03  7.00509035e-01  6.00000000e-01  8.00000000e-01 
 1.07187502e-03  7.00496157e-01  6.00000000e-01  8.00000000e-01 
 1.07187502e-03  7.00478234e-01  6.00000000e-01  8.00000000e-01 
 1.07187503e-03  7.00443256e-01  6.00000000e-01  8.00000000e-01 
 1.07187504e-03  7.00400811e-01  6.00000000e-01  8.00000000e-01 
 1.07187505e-03  7.00402995e-01  6.00000000e-01  8.00000000e-01 
 1.07187508e-03  7.00681624e-01  6.00000000e-01  8.00000000e-01 
 1.07187514e-03  7.01334591e-01  6.00000000e-01  8.00000000e-01 
 1.07187521e-03  7.01638410e-01  6.00000000e-01  8.00000000e-01 
 1.07187528e-03  7.01786409e-01  6.00000000e-01  8.00000000e-01 
 1.07187539e-03  7.01822916e-01  6.00000000e-01  8.00000000e-01 
 1.07187553e-03  7.01823730e-01  6.00000000e-01  8.00000000e-01 
 1.07187569e-03  7.01824096e-01  6.00000000e-01  8.00000000e-01 
 1.07187600e-03  7.01823544e-01  6.00000000e-01  8.00000000e-01 
 1.07187663e-03  7.01824122e-01  6.00000000e-01  8.00000000e-01 
 1.07187788e-03  7.01823536e-01  6.00000000e-01  8.00000000e-01 
 1.07188039e-03  7.01824126e-01  6.00000000e-01  8.00000000e-01 
 1.07188540e-03  7.01823537e-01  6.00000000e-01  8.00000000e-01 
 1.07189542e-03  7.01824130e-01  6.00000000e-01  8.00000000e-01 
 1.07191547e-03  7.01823545e-01  6.00000000e-01  8.00000000e-01 
 1.07195556e-03  7.01824147e-01  6.00000000e-01  8.00000000e-01 
 1.07200000e-03  7.01823568e-01  6.00000000e-01  8.00000000e-01 
 1.07200063e-03  7.01823818e-01  6.00000000e-01  8.00000000e-01 
 1.07200190e-03  7.01823766e-01  6.00000000e-01  8.00000000e-01 
 1.07200255e-03  7.01824162e-01  6.00000000e-01  8.00000000e-01 
 1.07200319e-03  7.01823441e-01  6.00000000e-01  8.00000000e-01 
 1.07200398e-03  7.01824346e-01  6.00000000e-01  8.00000000e-01 
 1.07200487e-03  7.01823353e-01  6.00000000e-01  8.00000000e-01 
 1.07200602e-03  7.01824388e-01  6.00000000e-01  8.00000000e-01 
 1.07200743e-03  7.01823338e-01  6.00000000e-01  8.00000000e-01 
 1.07200922e-03  7.01824393e-01  6.00000000e-01  8.00000000e-01 
 1.07201151e-03  7.01823340e-01  6.00000000e-01  8.00000000e-01 
 1.07201442e-03  7.01824392e-01  6.00000000e-01  8.00000000e-01 
 1.07201820e-03  7.01823346e-01  6.00000000e-01  8.00000000e-01 
 1.07202342e-03  7.01824391e-01  6.00000000e-01  8.00000000e-01 
 1.07203109e-03  7.01823352e-01  6.00000000e-01  8.00000000e-01 
 1.07204331e-03  7.01824394e-01  6.00000000e-01  8.00000000e-01 
 1.07206182e-03  7.01823362e-01  6.00000000e-01  8.00000000e-01 
 1.07209054e-03  7.01824407e-01  6.00000000e-01  8.00000000e-01 
 1.07213506e-03  7.01823383e-01  6.00000000e-01  8.00000000e-01 
 1.07220353e-03  7.01824438e-01  6.00000000e-01  8.00000000e-01 
 1.07230990e-03  7.01823432e-01  6.00000000e-01  8.00000000e-01 
 1.07247399e-03  7.01824512e-01  6.00000000e-01  8.00000000e-01 
 1.07277900e-03  7.01823562e-01  6.00000000e-01  8.00000000e-01 
 1.07338901e-03  7.01824766e-01  6.00000000e-01  8.00000000e-01 
 1.07460903e-03  7.01824070e-01  6.00000000e-01  8.00000000e-01 
 1.07704907e-03  7.01825782e-01  6.00000000e-01  8.00000000e-01 
 1.07987501e-03  7.01825531e-01  6.00000000e-01  8.00000000e-01 
 1.07987501e-03  7.01819687e-01  6.00000000e-01  8.00000000e-01 
 1.07987501e-03  7.01809211e-01  6.00000000e-01  8.00000000e-01 
 1.07987502e-03  7.01794105e-01  6.00000000e-01  8.00000000e-01 
 1.07987502e-03  7.01787630e-01  6.00000000e-01  8.00000000e-01 
 1.07987502e-03  7.01788763e-01  6.00000000e-01  8.00000000e-01 
 1.07987502e-03  7.01790431e-01  6.00000000e-01  8.00000000e-01 
 1.07987502e-03  7.01793264e-01  6.00000000e-01  8.00000000e-01 
 1.07987503e-03  7.01798492e-01  6.00000000e-01  8.00000000e-01 
 1.07987504e-03  7.01806644e-01  6.00000000e-01  8.00000000e-01 
 1.07987506e-03  7.01818152e-01  6.00000000e-01  8.00000000e-01 
 1.07987509e-03  7.01830541e-01  6.00000000e-01  8.00000000e-01 
 1.07987513e-03  7.01834176e-01  6.00000000e-01  8.00000000e-01 
 1.07987517e-03  7.01832722e-01  6.00000000e-01  8.00000000e-01 
 1.07987525e-03  7.01828834e-01  6.00000000e-01  8.00000000e-01 
 1.07987532e-03  7.01826647e-01  6.00000000e-01  8.00000000e-01 
 1.07987545e-03  7.01826026e-01  6.00000000e-01  8.00000000e-01 
 1.07987558e-03  7.01826035e-01  6.00000000e-01  8.00000000e-01 
 1.07987584e-03  7.01826071e-01  6.00000000e-01  8.00000000e-01 
 1.07987636e-03  7.01826033e-01  6.00000000e-01  8.00000000e-01 
 1.07987741e-03  7.01826071e-01  6.00000000e-01  8.00000000e-01 
 1.07987950e-03  7.01826034e-01  6.00000000e-01  8.00000000e-01 
 1.07988368e-03  7.01826073e-01  6.00000000e-01  8.00000000e-01 
 1.07989204e-03  7.01826037e-01  6.00000000e-01  8.00000000e-01 
 1.07990875e-03  7.01826080e-01  6.00000000e-01  8.00000000e-01 
 1.07994219e-03  7.01826051e-01  6.00000000e-01  8.00000000e-01 
 1.08000000e-03  7.01826106e-01  6.00000000e-01  8.00000000e-01 
 1.08000090e-03  7.03690802e-01  6.00000000e-01  8.00000000e-01 
 1.08000271e-03  7.03526331e-01  6.00000000e-01  8.00000000e-01 
 1.08000365e-03  7.03848349e-01  6.00000000e-01  8.00000000e-01 
 1.08000456e-03  7.03560077e-01  6.00000000e-01  8.00000000e-01 
 1.08000575e-03  7.03759841e-01  6.00000000e-01  8.00000000e-01 
 1.08000684e-03  7.03609652e-01  6.00000000e-01  8.00000000e-01 
 1.08000856e-03  7.03728422e-01  6.00000000e-01  8.00000000e-01 
 1.08001042e-03  7.03627880e-01  6.00000000e-01  8.00000000e-01 
 1.08001293e-03  7.03715637e-01  6.00000000e-01  8.00000000e-01 
 1.08001622e-03  7.03636613e-01  6.00000000e-01  8.00000000e-01 
 1.08002038e-03  7.03709703e-01  6.00000000e-01  8.00000000e-01 
 1.08002606e-03  7.03641216e-01  6.00000000e-01  8.00000000e-01 
 1.08003344e-03  7.03706846e-01  6.00000000e-01  8.00000000e-01 
 1.08004354e-03  7.03643861e-01  6.00000000e-01  8.00000000e-01 
 1.08005796e-03  7.03705753e-01  6.00000000e-01  8.00000000e-01 
 1.08008050e-03  7.03645677e-01  6.00000000e-01  8.00000000e-01 
 1.08011465e-03  7.03706227e-01  6.00000000e-01  8.00000000e-01 
 1.08017774e-03  7.03648068e-01  6.00000000e-01  8.00000000e-01 
 1.08030392e-03  7.03709848e-01  6.00000000e-01  8.00000000e-01 
 1.08055629e-03  7.03655867e-01  6.00000000e-01  8.00000000e-01 
 1.08106102e-03  7.03725140e-01  6.00000000e-01  8.00000000e-01 
 1.08207049e-03  7.03686650e-01  6.00000000e-01  8.00000000e-01 
 1.08408942e-03  7.03786483e-01  6.00000000e-01  8.00000000e-01 
 1.08787501e-03  7.03804471e-01  6.00000000e-01  8.00000000e-01 
 1.08787501e-03  7.03311533e-01  6.00000000e-01  8.00000000e-01 
 1.08787501e-03  7.02373762e-01  6.00000000e-01  8.00000000e-01 
 1.08787502e-03  7.01122834e-01  6.00000000e-01  8.00000000e-01 
 1.08787502e-03  7.00473098e-01  6.00000000e-01  8.00000000e-01 
 1.08787502e-03  7.00458088e-01  6.00000000e-01  8.00000000e-01 
 1.08787502e-03  7.00444668e-01  6.00000000e-01  8.00000000e-01 
 1.08787502e-03  7.00425820e-01  6.00000000e-01  8.00000000e-01 
 1.08787503e-03  7.00388743e-01  6.00000000e-01  8.00000000e-01 
 1.08787503e-03  7.00341622e-01  6.00000000e-01  8.00000000e-01 
 1.08787505e-03  7.00331750e-01  6.00000000e-01  8.00000000e-01 
 1.08787508e-03  7.00588877e-01  6.00000000e-01  8.00000000e-01 
 1.08787514e-03  7.01251701e-01  6.00000000e-01  8.00000000e-01 
 1.08787520e-03  7.01558118e-01  6.00000000e-01  8.00000000e-01 
 1.08787528e-03  7.01720625e-01  6.00000000e-01  8.00000000e-01 
 1.08787538e-03  7.01765160e-01  6.00000000e-01  8.00000000e-01 
 1.08787553e-03  7.01766162e-01  6.00000000e-01  8.00000000e-01 
 1.08787568e-03  7.01766512e-01  6.00000000e-01  8.00000000e-01 
 1.08787599e-03  7.01765961e-01  6.00000000e-01  8.00000000e-01 
 1.08787660e-03  7.01766539e-01  6.00000000e-01  8.00000000e-01 
 1.08787784e-03  7.01765953e-01  6.00000000e-01  8.00000000e-01 
 1.08788030e-03  7.01766543e-01  6.00000000e-01  8.00000000e-01 
 1.08788523e-03  7.01765954e-01  6.00000000e-01  8.00000000e-01 
 1.08789509e-03  7.01766547e-01  6.00000000e-01  8.00000000e-01 
 1.08791481e-03  7.01765962e-01  6.00000000e-01  8.00000000e-01 
 1.08795426e-03  7.01766564e-01  6.00000000e-01  8.00000000e-01 
 1.08800000e-03  7.01765985e-01  6.00000000e-01  8.00000000e-01 
 1.08800000e-03  7.01769239e-01  6.00000000e-01  8.00000000e-01 
 1.08800000e-03  7.01774718e-01  6.00000000e-01  8.00000000e-01 
 1.08800001e-03  7.01784822e-01  6.00000000e-01  8.00000000e-01 
 1.08800001e-03  7.01791477e-01  6.00000000e-01  8.00000000e-01 
 1.08800001e-03  7.01790672e-01  6.00000000e-01  8.00000000e-01 
 1.08800001e-03  7.01789494e-01  6.00000000e-01  8.00000000e-01 
 1.08800001e-03  7.01787355e-01  6.00000000e-01  8.00000000e-01 
 1.08800002e-03  7.01783369e-01  6.00000000e-01  8.00000000e-01 
 1.08800003e-03  7.01775254e-01  6.00000000e-01  8.00000000e-01 
 1.08800004e-03  7.01767234e-01  6.00000000e-01  8.00000000e-01 
 1.08800005e-03  7.01761526e-01  6.00000000e-01  8.00000000e-01 
 1.08800007e-03  7.01759064e-01  6.00000000e-01  8.00000000e-01 
 1.08800010e-03  7.01761256e-01  6.00000000e-01  8.00000000e-01 
