 time            v(vind)         v(vinp)         v(vinn)         v(voutp)        v(voutn)        v(vout)         v(Vbias)        v(Vbiasc)      
 7.96644375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36861053e-01  7.36859044e-01  2.00882989e-06  1.28465575e-01  2.75293701e-01 
 7.96769375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36861048e-01  7.36859039e-01  2.00815745e-06  1.28465575e-01  2.75293702e-01 
 7.96894375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36861043e-01  7.36859035e-01  2.00748223e-06  1.28465576e-01  2.75293702e-01 
 7.97019375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36861038e-01  7.36859031e-01  2.00670322e-06  1.28465576e-01  2.75293702e-01 
 7.97144375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36861033e-01  7.36859027e-01  2.00589191e-06  1.28465576e-01  2.75293703e-01 
 7.97269375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36861028e-01  7.36859023e-01  2.00499409e-06  1.28465576e-01  2.75293703e-01 
 7.97394375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36861022e-01  7.36859018e-01  2.00409168e-06  1.28465576e-01  2.75293704e-01 
 7.97519375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36861017e-01  7.36859014e-01  2.00342488e-06  1.28465577e-01  2.75293704e-01 
 7.97644375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36861012e-01  7.36859010e-01  2.00273339e-06  1.28465577e-01  2.75293705e-01 
 7.97769375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36861008e-01  7.36859006e-01  2.00201810e-06  1.28465577e-01  2.75293706e-01 
 7.97894375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36861002e-01  7.36859001e-01  2.00140686e-06  1.28465577e-01  2.75293707e-01 
 7.98019375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860998e-01  7.36858997e-01  2.00081768e-06  1.28465578e-01  2.75293707e-01 
 7.98144375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860992e-01  7.36858992e-01  2.00026437e-06  1.28465578e-01  2.75293708e-01 
 7.98269375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860987e-01  7.36858988e-01  1.99957861e-06  1.28465578e-01  2.75293709e-01 
 7.98394375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860982e-01  7.36858983e-01  1.99874821e-06  1.28465578e-01  2.75293709e-01 
 7.98519375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860977e-01  7.36858979e-01  1.99783698e-06  1.28465578e-01  2.75293709e-01 
 7.98644375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860971e-01  7.36858974e-01  1.99692822e-06  1.28465579e-01  2.75293710e-01 
 7.98769375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860966e-01  7.36858970e-01  1.99603574e-06  1.28465579e-01  2.75293710e-01 
 7.98894375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860959e-01  7.36858964e-01  1.99511340e-06  1.28465579e-01  2.75293711e-01 
 7.99019375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860953e-01  7.36858958e-01  1.99421684e-06  1.28465579e-01  2.75293711e-01 
 7.99144375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860946e-01  7.36858953e-01  1.99316283e-06  1.28465580e-01  2.75293711e-01 
 7.99269375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860940e-01  7.36858948e-01  1.99203725e-06  1.28465580e-01  2.75293712e-01 
 7.99394375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860933e-01  7.36858942e-01  1.99081583e-06  1.28465580e-01  2.75293712e-01 
 7.99519375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860925e-01  7.36858936e-01  1.98954226e-06  1.28465580e-01  2.75293712e-01 
 7.99644375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860919e-01  7.36858931e-01  1.98840667e-06  1.28465581e-01  2.75293712e-01 
 7.99769375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860913e-01  7.36858926e-01  1.98736900e-06  1.28465581e-01  2.75293712e-01 
 7.99894375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860907e-01  7.36858921e-01  1.98613304e-06  1.28465581e-01  2.75293712e-01 
 8.00019375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860900e-01  7.36858915e-01  1.98463727e-06  1.28465581e-01  2.75293713e-01 
 8.00144375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860893e-01  7.36858910e-01  1.98299368e-06  1.28465581e-01  2.75293713e-01 
 8.00269375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860886e-01  7.36858905e-01  1.98125929e-06  1.28465582e-01  2.75293713e-01 
 8.00394375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860879e-01  7.36858900e-01  1.97945902e-06  1.28465582e-01  2.75293714e-01 
 8.00519375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860873e-01  7.36858895e-01  1.97768150e-06  1.28465582e-01  2.75293714e-01 
 8.00644375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860867e-01  7.36858891e-01  1.97585638e-06  1.28465582e-01  2.75293714e-01 
 8.00769375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860861e-01  7.36858887e-01  1.97402311e-06  1.28465583e-01  2.75293715e-01 
 8.00894375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860854e-01  7.36858882e-01  1.97215325e-06  1.28465583e-01  2.75293715e-01 
 8.01019375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860847e-01  7.36858877e-01  1.97020739e-06  1.28465583e-01  2.75293716e-01 
 8.01144375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860840e-01  7.36858872e-01  1.96820975e-06  1.28465583e-01  2.75293716e-01 
 8.01269375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860834e-01  7.36858868e-01  1.96608812e-06  1.28465584e-01  2.75293717e-01 
 8.01394375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860827e-01  7.36858863e-01  1.96391938e-06  1.28465584e-01  2.75293717e-01 
 8.01519375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860821e-01  7.36858859e-01  1.96172721e-06  1.28465584e-01  2.75293717e-01 
 8.01644375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860814e-01  7.36858855e-01  1.95946991e-06  1.28465584e-01  2.75293718e-01 
 8.01769375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860807e-01  7.36858850e-01  1.95707401e-06  1.28465585e-01  2.75293718e-01 
 8.01894375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860800e-01  7.36858845e-01  1.95456756e-06  1.28465585e-01  2.75293718e-01 
 8.02019375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860793e-01  7.36858841e-01  1.95200470e-06  1.28465585e-01  2.75293718e-01 
 8.02144375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860785e-01  7.36858836e-01  1.94924534e-06  1.28465585e-01  2.75293719e-01 
 8.02269375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860779e-01  7.36858832e-01  1.94637471e-06  1.28465585e-01  2.75293719e-01 
 8.02394375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860772e-01  7.36858829e-01  1.94352902e-06  1.28465585e-01  2.75293720e-01 
 8.02519375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860766e-01  7.36858825e-01  1.94067207e-06  1.28465586e-01  2.75293720e-01 
 8.02644375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860760e-01  7.36858822e-01  1.93792379e-06  1.28465586e-01  2.75293721e-01 
 8.02769375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860754e-01  7.36858819e-01  1.93522474e-06  1.28465586e-01  2.75293721e-01 
 8.02894375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860747e-01  7.36858814e-01  1.93260132e-06  1.28465586e-01  2.75293722e-01 
 8.03019375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860740e-01  7.36858810e-01  1.93005218e-06  1.28465587e-01  2.75293723e-01 
 8.03144375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860734e-01  7.36858806e-01  1.92745230e-06  1.28465587e-01  2.75293723e-01 
 8.03269375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860727e-01  7.36858802e-01  1.92472618e-06  1.28465587e-01  2.75293724e-01 
 8.03394375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860720e-01  7.36858798e-01  1.92184555e-06  1.28465587e-01  2.75293724e-01 
 8.03519375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860713e-01  7.36858794e-01  1.91890176e-06  1.28465588e-01  2.75293725e-01 
 8.03644375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860706e-01  7.36858790e-01  1.91599919e-06  1.28465588e-01  2.75293726e-01 
 8.03769375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860698e-01  7.36858785e-01  1.91312017e-06  1.28465588e-01  2.75293727e-01 
 8.03894375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860691e-01  7.36858781e-01  1.91018830e-06  1.28465588e-01  2.75293727e-01 
 8.04019375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860683e-01  7.36858776e-01  1.90716047e-06  1.28465588e-01  2.75293728e-01 
 8.04144375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860675e-01  7.36858771e-01  1.90416034e-06  1.28465589e-01  2.75293728e-01 
 8.04269375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860668e-01  7.36858767e-01  1.90112732e-06  1.28465589e-01  2.75293729e-01 
 8.04394375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860659e-01  7.36858761e-01  1.89804933e-06  1.28465589e-01  2.75293730e-01 
 8.04519375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860651e-01  7.36858756e-01  1.89502558e-06  1.28465589e-01  2.75293731e-01 
 8.04644375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860642e-01  7.36858750e-01  1.89203874e-06  1.28465589e-01  2.75293732e-01 
 8.04769375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860634e-01  7.36858745e-01  1.88909037e-06  1.28465590e-01  2.75293733e-01 
 8.04894375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860626e-01  7.36858740e-01  1.88607060e-06  1.28465590e-01  2.75293733e-01 
 8.05019375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860617e-01  7.36858734e-01  1.88301334e-06  1.28465590e-01  2.75293734e-01 
 8.05144375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860609e-01  7.36858729e-01  1.87992387e-06  1.28465590e-01  2.75293735e-01 
 8.05269375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860599e-01  7.36858722e-01  1.87682700e-06  1.28465591e-01  2.75293736e-01 
 8.05394375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860591e-01  7.36858717e-01  1.87369852e-06  1.28465591e-01  2.75293737e-01 
 8.05519375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860582e-01  7.36858712e-01  1.87036961e-06  1.28465591e-01  2.75293738e-01 
 8.05644375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860573e-01  7.36858706e-01  1.86688468e-06  1.28465591e-01  2.75293739e-01 
 8.05769375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860565e-01  7.36858701e-01  1.86331273e-06  1.28465592e-01  2.75293739e-01 
 8.05894375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860556e-01  7.36858696e-01  1.85966611e-06  1.28465592e-01  2.75293740e-01 
 8.06019375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860548e-01  7.36858692e-01  1.85580621e-06  1.28465592e-01  2.75293741e-01 
 8.06144375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860538e-01  7.36858687e-01  1.85184934e-06  1.28465592e-01  2.75293741e-01 
 8.06269375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860530e-01  7.36858682e-01  1.84799125e-06  1.28465592e-01  2.75293742e-01 
 8.06394375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860522e-01  7.36858678e-01  1.84410128e-06  1.28465593e-01  2.75293743e-01 
 8.06519375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860514e-01  7.36858674e-01  1.84015991e-06  1.28465593e-01  2.75293744e-01 
 8.06644375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860505e-01  7.36858669e-01  1.83623107e-06  1.28465593e-01  2.75293745e-01 
 8.06769375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860498e-01  7.36858665e-01  1.83230495e-06  1.28465593e-01  2.75293746e-01 
 8.06894375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860489e-01  7.36858660e-01  1.82834647e-06  1.28465593e-01  2.75293747e-01 
 8.07019375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860481e-01  7.36858657e-01  1.82453141e-06  1.28465593e-01  2.75293747e-01 
 8.07144375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860473e-01  7.36858653e-01  1.82066554e-06  1.28465594e-01  2.75293748e-01 
 8.07269375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860467e-01  7.36858650e-01  1.81681272e-06  1.28465594e-01  2.75293749e-01 
 8.07394375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860459e-01  7.36858646e-01  1.81292201e-06  1.28465594e-01  2.75293750e-01 
 8.07519375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860452e-01  7.36858643e-01  1.80893433e-06  1.28465594e-01  2.75293751e-01 
 8.07644375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860445e-01  7.36858640e-01  1.80490220e-06  1.28465595e-01  2.75293751e-01 
 8.07769375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860438e-01  7.36858637e-01  1.80092760e-06  1.28465595e-01  2.75293752e-01 
 8.07894375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860431e-01  7.36858634e-01  1.79691114e-06  1.28465595e-01  2.75293753e-01 
 8.08019375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860423e-01  7.36858630e-01  1.79289081e-06  1.28465595e-01  2.75293754e-01 
 8.08144375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860416e-01  7.36858627e-01  1.78910620e-06  1.28465595e-01  2.75293755e-01 
 8.08269375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860409e-01  7.36858623e-01  1.78551214e-06  1.28465596e-01  2.75293755e-01 
 8.08394375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860402e-01  7.36858620e-01  1.78198113e-06  1.28465596e-01  2.75293756e-01 
 8.08519375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860395e-01  7.36858616e-01  1.77843735e-06  1.28465596e-01  2.75293756e-01 
 8.08644375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860387e-01  7.36858613e-01  1.77487133e-06  1.28465596e-01  2.75293756e-01 
 8.08769375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860380e-01  7.36858609e-01  1.77131456e-06  1.28465596e-01  2.75293757e-01 
 8.08894375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860373e-01  7.36858606e-01  1.76773798e-06  1.28465597e-01  2.75293757e-01 
 8.09019375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860366e-01  7.36858602e-01  1.76409171e-06  1.28465597e-01  2.75293758e-01 
 8.09144375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860359e-01  7.36858599e-01  1.76037459e-06  1.28465597e-01  2.75293758e-01 
 8.09269375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860351e-01  7.36858595e-01  1.75675523e-06  1.28465597e-01  2.75293758e-01 
 8.09394375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860344e-01  7.36858590e-01  1.75327115e-06  1.28465597e-01  2.75293758e-01 
 8.09519375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860335e-01  7.36858585e-01  1.74985758e-06  1.28465598e-01  2.75293759e-01 
 8.09644375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860327e-01  7.36858581e-01  1.74653086e-06  1.28465598e-01  2.75293759e-01 
 8.09769375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860320e-01  7.36858577e-01  1.74323087e-06  1.28465598e-01  2.75293759e-01 
 8.09894375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860312e-01  7.36858572e-01  1.73996000e-06  1.28465598e-01  2.75293759e-01 
 8.10019375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860305e-01  7.36858568e-01  1.73679895e-06  1.28465598e-01  2.75293759e-01 
 8.10144375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860297e-01  7.36858563e-01  1.73378187e-06  1.28465599e-01  2.75293759e-01 
 8.10269375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860289e-01  7.36858558e-01  1.73074528e-06  1.28465599e-01  2.75293759e-01 
 8.10394375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860282e-01  7.36858554e-01  1.72781368e-06  1.28465599e-01  2.75293758e-01 
 8.10519375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860274e-01  7.36858549e-01  1.72487866e-06  1.28465599e-01  2.75293758e-01 
 8.10644375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860266e-01  7.36858544e-01  1.72193053e-06  1.28465599e-01  2.75293758e-01 
 8.10769375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860258e-01  7.36858539e-01  1.71900775e-06  1.28465600e-01  2.75293757e-01 
 8.10894375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860249e-01  7.36858533e-01  1.71610657e-06  1.28465600e-01  2.75293757e-01 
 8.11019375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860241e-01  7.36858528e-01  1.71332601e-06  1.28465600e-01  2.75293756e-01 
 8.11144375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860234e-01  7.36858523e-01  1.71068823e-06  1.28465600e-01  2.75293755e-01 
 8.11269375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860226e-01  7.36858518e-01  1.70812022e-06  1.28465600e-01  2.75293755e-01 
 8.11394375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860218e-01  7.36858512e-01  1.70554677e-06  1.28465601e-01  2.75293754e-01 
 8.11519375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860210e-01  7.36858507e-01  1.70290528e-06  1.28465601e-01  2.75293753e-01 
 8.11644375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860201e-01  7.36858501e-01  1.70033467e-06  1.28465601e-01  2.75293753e-01 
 8.11769375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860192e-01  7.36858495e-01  1.69781243e-06  1.28465601e-01  2.75293752e-01 
 8.11894375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860184e-01  7.36858488e-01  1.69543513e-06  1.28465601e-01  2.75293752e-01 
 8.12019375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860175e-01  7.36858482e-01  1.69317576e-06  1.28465601e-01  2.75293751e-01 
 8.12144375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860167e-01  7.36858476e-01  1.69099617e-06  1.28465602e-01  2.75293751e-01 
 8.12269375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860159e-01  7.36858470e-01  1.68877553e-06  1.28465602e-01  2.75293750e-01 
 8.12394375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860150e-01  7.36858464e-01  1.68647287e-06  1.28465602e-01  2.75293750e-01 
 8.12519375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860142e-01  7.36858458e-01  1.68412638e-06  1.28465602e-01  2.75293749e-01 
 8.12644375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860134e-01  7.36858453e-01  1.68163372e-06  1.28465602e-01  2.75293749e-01 
 8.12769375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860124e-01  7.36858445e-01  1.67910741e-06  1.28465603e-01  2.75293748e-01 
 8.12894375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860115e-01  7.36858438e-01  1.67669730e-06  1.28465603e-01  2.75293748e-01 
 8.13019375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860106e-01  7.36858432e-01  1.67430233e-06  1.28465603e-01  2.75293748e-01 
 8.13144375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860097e-01  7.36858425e-01  1.67190012e-06  1.28465603e-01  2.75293747e-01 
 8.13269375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860087e-01  7.36858418e-01  1.66947328e-06  1.28465603e-01  2.75293747e-01 
 8.13394375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860078e-01  7.36858411e-01  1.66707565e-06  1.28465604e-01  2.75293746e-01 
 8.13519375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860070e-01  7.36858405e-01  1.66473315e-06  1.28465604e-01  2.75293746e-01 
 8.13644375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860062e-01  7.36858400e-01  1.66232641e-06  1.28465604e-01  2.75293745e-01 
 8.13769375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860054e-01  7.36858394e-01  1.65980755e-06  1.28465604e-01  2.75293745e-01 
 8.13894375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860046e-01  7.36858389e-01  1.65730350e-06  1.28465604e-01  2.75293745e-01 
 8.14019375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860038e-01  7.36858383e-01  1.65489383e-06  1.28465605e-01  2.75293745e-01 
 8.14144375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860030e-01  7.36858378e-01  1.65245800e-06  1.28465605e-01  2.75293745e-01 
 8.14269375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860022e-01  7.36858372e-01  1.64989134e-06  1.28465605e-01  2.75293745e-01 
 8.14394375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860014e-01  7.36858367e-01  1.64720918e-06  1.28465605e-01  2.75293744e-01 
 8.14519375e-04  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.36860006e-01  7.36858362e-01  1.64446819e-06  1.28465605e-01  2.75293744e-01 
